"TOA5","71821","CR1000","71821","CR1000.Std.27.04","CPU:JER_Site5_program_20171030.cr1","4862","Table1","","","","","","","","","","",""
"2017-05-16 13:02:00","11677","0","19.09","18.28","0.2540294","888","225.6","328.8","517.2","0","0","12.2","256.2","8.56","7.687","6.9","6.1","1.465"
"2017-05-16 13:03:00","11678","0","19.16","18.31","0.2545369","897","228.3","329.7","518.9","0","0","12.2","256.8","9.69","8.17","7.075","6.225","1.209"
"2017-05-16 13:04:00","11679","0","19.67","18.95","0.2547287","902","229.8","332.9","520.4","0","0","12.95","256.4","9.24","8.17","7.262","6.437","1.694"
"2017-05-16 13:05:00","11680","0","19.7","18.92","0.2553571","917","234.1","335.9","522.3","0","0","12.95","248.5","8.96","7.775","6.9","6.137","1.26"
"2017-05-16 13:06:00","11681","0","20.14","19.25","0.2560539","903","231.1","338.5","524.1","0","0","13.7","267.2","9.61","8.21","7.337","6.4","1.281"
"2017-05-16 13:07:00","11682","0","20.31","19.46","0.2561117","855","219","340.4","525.8","0","0","11.45","268.5","8.34","7.25","6.625","5.9","1.562"
"2017-05-16 13:08:00","11683","0","20.35","19.49","0.2569807","873","224.4","343.7","525.9","0","0","12.95","256.2","9","7.837","6.887","5.987","1.767"
"2017-05-16 13:09:00","11684","0","20.86","20.03","0.2576668","886","228.2","346.5","528.3","0","0","13.7","243.2","8.4","7.075","6.525","5.887","1.802"
"2017-05-16 13:10:00","11685","0","20.94","20.2","0.2573079","834","214.7","346.3","528.7","0","0","10.7","266.8","8.29","7.237","6.575","5.887","1.397"
"2017-05-16 13:11:00","11686","0","20.87","20.05","0.2565889","828","212.5","345.3","527.3","0","0","12.95","255","8.47","7.287","6.562","5.825","1.679"
"2017-05-16 13:12:00","11687","0","20.91","20.08","0.256795","805","206.8","343.8","523.9","0","0","12.2","252.5","9.19","7.6","6.775","6","1.221"
"2017-05-16 13:13:00","11688","0","21.09","20.18","0.2559779","880","225.3","346.2","530.6","0","0","12.2","264","7.612","6.437","5.937","5.3","1.707"
"2017-05-16 13:14:00","11689","0","20.7","19.69","0.2570075","884","227.1","341.9","526.7","0","0","15.2","268.9","10.44","8.74","8","6.975","1.781"
"2017-05-16 13:15:00","11690","0","20.26","19.32","0.2560468","925","236.7","343.5","530.2","0","0","14.45","271.5","10.07","8.76","7.837","6.737","2.087"
"2017-05-16 13:16:00","11691","0","20.59","19.72","0.2549624","834","212.7","343.1","524.5","5","2","16.7","253.5","11.51","9.5","8.39","7.512","1.873"
"2017-05-16 13:17:00","11692","0","20.88","20.17","0.2539568","771.2","196.2","342.6","517.4","5","3","15.2","251.8","12.52","10.98","10.01","8.81","1.927"
"2017-05-16 13:18:00","11693","0","20.59","19.86","0.2526225","682.8","173.2","344.8","512.3","0","0","15.95","247.7","10.86","9.39","8.17","7.262","2.265"
"2017-05-16 13:19:00","11694","0","20.41","19.62","0.253244","752.9","191.2","350.8","510.4","2","2","18.2","244.1","12.77","10.87","9.8","8.79","1.919"
"2017-05-16 13:20:00","11695","0","20.31","19.6","0.2552249","578.3","147.8","352.8","503.5","0","0","16.7","245.8","11.37","9.91","9.02","7.937","1.777"
"2017-05-16 13:21:00","11696","0","20.73","20.07","0.2544742","618.1","157.3","361.8","507.4","0","0","14.45","247.6","10.12","9.01","8.16","7.262","2.052"
"2017-05-16 13:22:00","11697","0","21.21","20.61","0.2582951","547.8","141.5","365.6","505.1","2","1","15.2","251","10.1","8.52","7.675","6.9","2.236"
"2017-05-16 13:23:00","11698","0","20.48","19.79","0.2594118","467.7","121.3","363.2","494.4","4","3","16.7","260.4","13.2","11.31","9.97","8.56","1.767"
"2017-05-16 13:24:00","11699","0","19.86","19.2","0.2571619","388.8","100","364.4","486.7","0","0","16.7","259.5","13.11","11.52","10.37","9.04","1.72"
"2017-05-16 13:25:00","11700","0","19.73","19.16","0.2562755","352.9","90.4","365.6","480.2","6","3","18.95","252.7","13.19","11.45","10.41","9.11","1.956"
"2017-05-16 13:26:00","11701","0","19.57","19.03","0.2557659","324.8","83.1","366.9","475.1","10","6","18.95","245.5","13.84","12.07","10.65","9.3","1.807"
"2017-05-16 13:27:00","11702","0","19.53","18.94","0.2544527","318.3","81","367.8","473.9","1","1","14.45","252.7","11.74","10","8.91","8.06","1.505"
"2017-05-16 13:28:00","11703","0","19.7","19.2","0.2548676","280.7","71.52","369.4","473.1","0","0","17.45","252.4","10.73","9.41","8.57","7.5","2.316"
"2017-05-16 13:29:00","11704","0","19.39","18.85","0.2572365","239.3","61.58","367.8","465.5","16","6","17.45","247.1","13.66","11.73","10.46","9.1","2.225"
"2017-05-16 13:30:00","11705","0","19.46","18.97","0.2557174","203.9","52.12","370.7","465.3","0","0","12.95","250.1","9.7","8.44","7.775","6.937","1.433"
"2017-05-16 13:31:00","11706","0","19.55","19.12","0.2604071","178.5","46.48","368.4","462.5","0","0","14.45","256","10.67","8.79","7.825","7","1.819"
"2017-05-16 13:32:00","11707","0","19.31","18.86","0.2638323","161.5","42.6","369.3","457.2","0","0","14.45","248.2","12.06","10.3","9.3","8.36","1.49"
"2017-05-16 13:33:00","11708","0","18.79","18.35","0.2567162","152.9","39.27","371.3","450.3","0","0","15.95","254.6","12.01","10.05","8.99","7.937","1.623"
"2017-05-16 13:34:00","11709","0","18.41","18.06","0.2369407","156.6","37.08","366.1","440.9","1","1","16.7","259","13.23","11.17","9.97","8.74","1.872"
"2017-05-16 13:35:00","11710","0","17.85","17.58","0.2171603","174.6","37.92","364.1","429.2","0","0","16.7","259.6","12.62","10.85","9.62","8.29","1.816"
"2017-05-16 13:36:00","11711","0","17.39","17.22","0.2149992","193.2","41.55","363.9","422.7","0","0","17.45","262.4","11.86","10.04","9.09","8.06","1.883"
"2017-05-16 13:37:00","11712","0","17.27","17.08","0.216014","211.2","45.62","365.1","420.7","0","0","15.95","259.7","11.31","9.66","8.75","7.7","1.603"
"2017-05-16 13:38:00","11713","0","17.29","17.08","0.2200371","261.8","57.63","367.2","423.1","0","0","12.95","254.1","8.87","7.687","6.887","6.062","1.669"
"2017-05-16 13:39:00","11714","0","17.53","17.25","0.2223656","300.1","66.72","367.6","428.5","0","0","10.7","255.4","8.25","6.912","6.162","5.562","1.165"
"2017-05-16 13:40:00","11715","0","17.67","17.33","0.2262104","382.2","86.5","368.8","434","0","0","9.2","261.5","7.8","6.537","5.85","5.1","0.963"
"2017-05-16 13:41:00","11716","0","17.91","17.55","0.2304821","332","76.48","366.3","438.8","0","0","9.95","254.8","7.25","6.287","5.575","5.062","1.053"
"2017-05-16 13:42:00","11717","0","18.13","17.79","0.2360461","349.1","82.4","365.8","439.3","0","0","10.7","258.4","7.612","6.512","5.887","5.287","1.219"
"2017-05-16 13:43:00","11718","0","18.03","17.66","0.2304081","480.5","110.6","376","438.8","0","0","10.7","261.4","7.837","6.4","5.612","4.937","1.518"
"2017-05-16 13:44:00","11719","0","18.01","17.62","0.2180216","753.9","164.1","389.1","444.5","0","0","7.7","253.9","6.125","5.487","4.825","4.25","0.677"
"2017-05-16 13:45:00","11720","0","18.25","17.86","0.2135108","866","184.8","386.4","452.3","0","0","9.2","259.5","6.425","5.437","4.887","4.325","1.4"
"2017-05-16 13:46:00","11721","0","18.33","17.93","0.2230313","562","125.1","348.4","445","0","0","9.2","254.5","7.35","6.287","5.812","5.237","1.096"
"2017-05-16 13:47:00","11722","0","18.5","18.04","0.2272224","657.3","149.4","348.6","448.9","0","0","9.95","255.3","7.05","5.987","5.475","4.837","1.256"
"2017-05-16 13:48:00","11723","0","18.62","18.16","0.2360567","328.7","77.55","345.9","442.6","0","0","9.2","254","6.312","5.375","4.787","4.287","1.127"
"2017-05-16 13:49:00","11724","0","18.67","18.25","0.2384873","392.5","93.4","348.9","441.2","0","0","9.2","259.4","6.7","5.425","4.825","4.225","1.051"
"2017-05-16 13:50:00","11725","0","18.58","18.16","0.2372152","367","87","352.9","443.2","0","0","9.2","254","5.825","5.187","4.737","4.287","1.254"
"2017-05-16 13:51:00","11726","0","18.69","18.24","0.2369065","334.7","79.26","354.2","444.1","0","0","9.2","247.3","6.362","5.325","4.862","4.375","0.868"
"2017-05-16 13:52:00","11727","0","18.78","18.36","0.2344924","389.2","91.2","355.6","446.9","0","0","8.45","247.1","6.337","5.6","4.975","4.362","1.068"
"2017-05-16 13:53:00","11728","0","18.77","18.27","0.233138","338","78.8","355.9","447.4","0","0","9.2","254.2","6.7","5.55","4.937","4.387","1.182"
"2017-05-16 13:54:00","11729","0","18.6","18.19","0.2225465","317.6","70.62","367","439.2","0","0","9.95","252.9","8.11","6.887","6.45","5.887","1.323"
"2017-05-16 13:55:00","11730","0","17.92","17.62","0.1916057","369.8","70.85","386.8","428.8","0","0","10.7","244.7","7.662","6.4","5.625","5.037","1.284"
"2017-05-16 13:56:00","11731","0","16.97","16.74","0.1813862","346.3","62.87","374.8","419.3","0","0","11.45","243.6","9.14","7.85","7.087","6.25","1.268"
"2017-05-16 13:57:00","11732","0","16.37","16.15","0.1695165","304.1","51.56","383.5","416.9","0","0","8.45","251.2","6.075","5.012","4.6","4.087","1.242"
"2017-05-16 13:58:00","11733","0","16.09","15.9","0.1744845","272.4","47.5","384.1","416.1","0","0","8.45","252.7","5.85","4.962","4.5","3.987","0.947"
"2017-05-16 13:59:00","11734","0","15.99","15.81","0.1827354","257","46.96","383.1","415","0","0","7.7","254","5.337","4.462","4.038","3.7","0.827"
"2017-05-16 14:00:00","11735","0","16.05","15.88","0.182316","285.2","51.92","383.9","415.3","0","0","6.95","250.4","5.412","4.525","3.987","3.475","0.814"
"2017-05-16 14:01:00","11736","0","16.19","16.02","0.1732552","381.9","66.15","388.5","418.1","0","0","6.95","249.2","4.637","4.15","3.862","3.438","0.797"
"2017-05-16 14:02:00","11737","0","16.31","16.12","0.1738858","484.1","84.1","386.5","419.1","0","0","7.7","250.8","5.975","5.137","4.65","4.237","0.778"
"2017-05-16 14:03:00","11738","0","16.47","16.24","0.1750009","479.9","83.9","387.9","422.1","0","0","6.95","255","5.2","4.7","4.3","3.912","0.787"
"2017-05-16 14:04:00","11739","0","16.74","16.46","0.1806404","308.5","55.69","387.8","421.3","0","0","6.2","253.1","4.387","3.563","3.225","2.825","0.871"
"2017-05-16 14:05:00","11740","0","16.93","16.66","0.1844914","262.7","48.46","382.4","419.9","0","0","6.95","248.5","4.675","4.125","3.812","3.45","0.912"
"2017-05-16 14:06:00","11741","0","17","16.74","0.1841374","266.6","49.08","382.6","419.8","0","0","5.45","254.4","3.825","3.175","2.825","2.463","0.547"
"2017-05-16 14:07:00","11742","0","17.16","16.93","0.1853169","276.5","51.24","369.7","418.2","0","0","7.7","256.2","5.725","4.762","4.35","3.912","0.981"
"2017-05-16 14:08:00","11743","0","17.37","17.17","0.1884377","280.8","52.92","362.4","417.3","0","0","6.95","256.3","4.875","4.337","3.925","3.413","0.893"
"2017-05-16 14:09:00","11744","0","17.49","17.26","0.1892303","368.9","69.77","360.3","419.5","0","0","7.7","246.5","6.037","4.962","4.362","3.775","0.875"
"2017-05-16 14:10:00","11745","0","17.66","17.4","0.1903242","370.7","70.48","360.9","422.1","0","0","6.2","255.1","4.225","3.462","3.15","2.9","0.831"
"2017-05-16 14:11:00","11746","0","17.79","17.51","0.1917545","327.7","62.78","362.5","421","0","0","7.7","251.2","5.75","4.687","4.112","3.488","1.19"
"2017-05-16 14:12:00","11747","0","17.69","17.45","0.1871451","410.9","76.96","356","420.5","0","0","7.7","242.5","4.837","4.225","3.787","3.338","1.104"
"2017-05-16 14:13:00","11748","0","17.81","17.57","0.1854753","726.6","134.9","355.1","429.2","0","0","6.95","258.9","4.862","4.125","3.7","3.425","0.942"
"2017-05-16 14:14:00","11749","0","18.05","17.8","0.1904029","394","74.52","347","426.9","0","0","6.95","252.5","5.425","4.825","4.337","3.737","0.9"
"2017-05-16 14:15:00","11750","0","18.12","17.89","0.193445","464.1","89.6","347.6","423.8","0","0","9.2","254.9","6.65","5.75","5.125","4.487","1.187"
"2017-05-16 14:16:00","11751","0","18.18","17.95","0.1957529","684.3","133.8","347.1","427.9","0","0","7.7","253.8","5.637","4.737","4.163","3.675","0.892"
"2017-05-16 14:17:00","11752","0","18.53","18.22","0.1979228","658.8","130.6","341.3","433","0","0","7.7","242.3","5.737","4.6","4.187","3.762","0.913"
"2017-05-16 14:18:00","11753","0","18.84","18.44","0.2019062","937","189.3","345.3","443.8","0","0","6.2","241.4","4.887","4.275","3.775","3.275","0.767"
"2017-05-16 14:19:00","11754","0","19.11","18.63","0.206477","955","197.3","345","451.4","0","0","8.45","240","5.737","4.762","4.15","3.625","0.952"
"2017-05-16 14:20:00","11755","0","19.41","18.82","0.2125077","945","200.8","344.7","455.4","0","0","7.7","241.1","6.425","5.337","4.587","4.075","1.014"
"2017-05-16 14:21:00","11756","0","19.63","19.01","0.2168712","939","203.6","345.2","459","0","0","7.7","245.6","5.837","5.062","4.675","4.125","0.792"
"2017-05-16 14:22:00","11757","0","19.85","19.24","0.2200797","948","208.7","347","463.8","0","0","7.7","240.6","5.662","4.95","4.587","4.187","1.414"
"2017-05-16 14:23:00","11758","0","19.77","19.24","0.2196684","912","200.3","349.1","463.5","0","0","7.7","237.2","6.375","5.662","4.787","4.287","0.867"
"2017-05-16 14:24:00","11759","0","19.7","19.1","0.2103374","871","183.2","361.1","458.6","0","0","7.7","237.3","5.662","4.875","4.575","4.2","0.972"
"2017-05-16 14:25:00","11760","0","19.5","18.97","0.2165752","879","190.5","351.5","460.9","0","0","6.95","251.8","5.212","4.75","4.425","3.937","0.977"
"2017-05-16 14:26:00","11761","0","19.62","19.02","0.2221571","929","206.3","350.8","465.7","0","0","7.7","247","5.55","4.812","4.112","3.725","0.995"
"2017-05-16 14:27:00","11762","0","19.98","19.42","0.2250977","907","204.1","354.9","470.6","0","0","6.2","236.2","4.962","4.375","4.075","3.825","1.116"
"2017-05-16 14:28:00","11763","0","20.38","19.76","0.226025","851","192.9","355.3","473.7","0","0","7.7","249.2","5.037","4.212","3.837","3.475","1.312"
"2017-05-16 14:29:00","11764","0","20.38","19.7","0.2285772","1013","231.5","359.8","481.2","0","0","6.95","244.9","5.462","4.687","4.225","3.775","0.816"
"2017-05-16 14:30:00","11765","0","20.39","19.74","0.2272645","934","212.4","360.1","483.4","0","0","12.2","242.3","7.037","6.375","5.737","4.987","1.539"
"2017-05-16 14:31:00","11766","0","20.45","19.87","0.2295859","910","209.2","361.3","481","0","0","11.45","227","8.71","7.612","6.775","5.787","1.307"
"2017-05-16 14:32:00","11767","0","20.67","20.05","0.2243969","418.8","93.7","355.1","470.2","0","0","12.2","240.8","8.79","7.025","6.237","5.475","1.565"
"2017-05-16 14:33:00","11768","0","20.52","19.98","0.2303481","302","69.56","355.8","456.9","0","0","12.95","248.8","9.91","8.16","7.275","6.412","1.263"
"2017-05-16 14:34:00","11769","0","20.25","19.79","0.227929","306","69.74","360.6","452.7","0","0","10.7","256.9","8.26","7.162","6.4","5.525","1.321"
"2017-05-16 14:35:00","11770","0","20.01","19.62","0.2303988","311.7","71.82","363.7","450.8","0","0","9.2","245.1","7.55","6.35","5.787","5.187","1.144"
"2017-05-16 14:36:00","11771","0","19.85","19.46","0.2304042","353.4","81.4","366","450.9","0","0","9.2","241.1","7.15","6.062","5.325","4.712","1.42"
"2017-05-16 14:37:00","11772","0","19.98","19.58","0.2304411","555.2","128","368.8","457.7","0","0","9.2","241.1","7.175","6.125","5.387","4.737","1.151"
"2017-05-16 14:38:00","11773","0","20.21","19.75","0.2285218","596.2","136.3","365.7","466","0","0","8.45","243.9","5.662","4.875","4.45","3.987","0.942"
"2017-05-16 14:39:00","11774","0","20.45","19.97","0.2301938","618.3","142.6","360.7","466.8","0","0","11.45","236.6","8.25","7.112","6.375","5.5","1.538"
"2017-05-16 14:40:00","11775","0","20.23","19.78","0.2306687","340.4","78.52","353.2","457.2","0","0","9.95","241.7","6.662","5.887","5.287","4.6","1.527"
"2017-05-16 14:41:00","11776","0","20.33","19.9","0.2309636","366.6","84.7","356.6","457.7","0","0","7.7","238.4","5.937","4.85","4.4","3.95","1.068"
"2017-05-16 14:42:00","11777","0","20.4","20","0.2334524","340","79.38","357.8","455.6","0","0","7.7","240.3","6.125","5.562","4.85","4.35","0.986"
"2017-05-16 14:43:00","11778","0","20.34","19.94","0.2309207","668.2","154.8","367","467.1","0","0","9.2","246.4","6.862","5.837","5.162","4.525","1.1"
"2017-05-16 14:44:00","11779","0","20.71","20.31","0.2321256","391.7","91","361.3","462.9","0","0","9.2","260.8","6.412","5.662","5.075","4.55","1.248"
"2017-05-16 14:45:00","11780","0","20.82","20.41","0.2312317","579.4","134.5","363.8","467.7","0","0","12.2","254.9","9.52","8.19","7.45","6.525","1.032"
"2017-05-16 14:46:00","11781","0","21.04","20.63","0.2328877","327.9","76.35","359.4","459.2","0","0","12.95","253.6","8.51","7.287","6.525","5.85","1.798"
"2017-05-16 14:47:00","11782","0","21.11","20.74","0.2355401","383.2","90.2","359.5","457.6","0","0","12.2","256.1","10.21","8.8","7.975","6.987","1.605"
"2017-05-16 14:48:00","11783","0","20.97","20.6","0.2347188","319.7","75.03","356.9","455.1","0","0","11.45","246.7","9.09","7.925","7.1","6.337","1.25"
"2017-05-16 14:49:00","11784","0","21","20.62","0.2388113","784.6","187.4","364","466.1","0","0","14.45","244.3","11.39","9.64","8.55","7.537","1.539"
"2017-05-16 14:50:00","11785","0","21.36","20.87","0.2370841","966","229","367.7","484.5","0","0","14.45","248.5","10.15","8.72","7.712","6.85","1.555"
"2017-05-16 14:51:00","11786","0","21.61","21.1","0.235435","389","91.2","352.7","470.3","0","0","17.45","244.9","12.2","10.44","9.47","8.5","2.27"
"2017-05-16 14:52:00","11787","0","21.45","20.98","0.246563","695.5","171.8","356.7","471.3","8","4","16.7","241.6","14.15","11.91","10.76","9.54","2.082"
"2017-05-16 14:53:00","11788","0","21.42","20.93","0.2518754","807","204","356.5","477.4","14","5","17.45","238.2","14.17","12.15","10.8","9.55","1.821"
"2017-05-16 14:54:00","11789","0","21.66","21.12","0.2562644","960","246","355","487","0","0","15.95","246.5","12.4","10.8","9.72","8.55","1.724"
"2017-05-16 14:55:00","11790","0","21.72","21.18","0.2558522","927","237.1","350.1","492.1","0","0","14.45","250.7","11","9.52","8.61","7.6","1.657"
"2017-05-16 14:56:00","11791","0","22.02","21.41","0.2556629","901","230.4","348.2","495.9","0","0","13.7","248.9","10.07","8.64","7.762","6.812","1.804"
"2017-05-16 14:57:00","11792","0","22.37","21.8","0.2560862","891","228.2","344.7","499.4","0","0","12.2","243.5","10.06","8.77","7.887","7.025","1.379"
"2017-05-16 14:58:00","11793","0","22.2","21.6","0.2562051","884","226.4","342","500.9","0","0","12.95","250.5","10.06","8.74","7.9","7.025","1.603"
"2017-05-16 14:59:00","11794","0","22.27","21.65","0.2524509","766","193.9","337.2","498.5","0","0","13.7","252.3","10.75","9.3","8.25","7.362","1.379"
"2017-05-16 15:00:00","11795","0","22.01","21.37","0.2544056","783.6","199.8","335.2","493.1","0","0","15.95","253.2","12.14","10.4","9.24","8.05","1.717"
"2017-05-16 15:01:00","11796","0","22.07","21.46","0.2543589","843","214.5","336.6","497.8","0","0","15.2","244.4","10.94","9.34","8.37","7.337","2.106"
"2017-05-16 15:02:00","11797","0","22.42","21.79","0.254596","818","208.3","334.3","501.1","0","0","13.7","244","10.29","9","8.08","7.075","1.461"
"2017-05-16 15:03:00","11798","0","22.11","21.46","0.2549331","801","204.3","330","499","0","0","15.2","238.4","11.31","9.51","8.62","7.637","1.75"
"2017-05-16 15:04:00","11799","0","21.95","21.28","0.2541093","790.5","200.9","329.1","497.7","0","0","15.2","239.1","11.5","9.86","8.81","7.8","1.638"
"2017-05-16 15:05:00","11800","0","22.14","21.51","0.2544465","783.4","199.3","329.3","497.9","0","0","14.45","239.2","12.05","10.4","9.36","8.4","1.329"
"2017-05-16 15:06:00","11801","0","22.6","21.96","0.2547188","780.1","198.7","330.9","501.9","0","0","12.2","233.1","8.81","7.325","6.562","5.9","1.635"
"2017-05-16 15:07:00","11802","0","22.75","22.1","0.255605","785.3","200.7","331.5","504.4","0","0","10.7","236.1","8.69","7.812","6.875","6.125","1.223"
"2017-05-16 15:08:00","11803","0","22.84","22.21","0.2568138","806","207.1","333.2","505.3","0","0","14.45","241.4","10.25","8.69","7.925","7.087","1.996"
"2017-05-16 15:09:00","11804","0","22.72","22.1","0.2571148","826","212.3","335","504","0","0","15.95","249.1","12.09","10.42","9.51","8.54","1.699"
"2017-05-16 15:10:00","11805","0","22.68","22","0.2572899","838","215.6","337.8","503.8","0","0","15.95","244.4","12.56","10.82","9.72","8.66","1.598"
"2017-05-16 15:11:00","11806","0","22.48","21.84","0.257224","817","210.3","341.3","504.8","0","0","15.95","250.1","11.56","10.07","9.05","7.912","1.76"
"2017-05-16 15:12:00","11807","0","22.8","22.17","0.2578323","836","215.5","345.8","507","0","0","15.2","259.1","12.04","10.12","8.89","7.787","2"
"2017-05-16 15:13:00","11808","0","22.65","21.98","0.2569401","753","193.5","346.8","505.6","0","0","14.45","258.6","11.05","9.45","8.4","7.4","1.529"
"2017-05-16 15:14:00","11809","0","22.67","22.02","0.2545358","533.9","135.9","347.1","496.7","3","2","18.2","257.2","13.34","11.41","10.29","9.05","2.603"
"2017-05-16 15:15:00","11810","0","22.39","21.85","0.2571418","495.3","127.4","349","487.2","1","1","16.7","243.1","12.96","11.19","9.97","8.8","1.654"
"2017-05-16 15:16:00","11811","0","22.44","21.91","0.2586866","631","163.3","356.7","490.4","1","1","17.45","239.4","13.56","11.5","10.15","8.85","2.249"
"2017-05-16 15:17:00","11812","0","22.23","21.61","0.256234","529.7","135.8","358.2","488.3","0","0","16.7","239","12.41","10.34","9.29","8.14","2.07"
"2017-05-16 15:18:00","11813","0","21.97","21.43","0.255965","408.1","104.5","358.8","482.9","0","0","12.95","241.3","10.35","8.75","7.862","7.1","1.463"
"2017-05-16 15:19:00","11814","0","22.22","21.71","0.2542551","400.3","101.8","365.5","485.3","0","0","10.7","243.3","8.01","6.875","6.2","5.612","1.367"
"2017-05-16 15:20:00","11815","0","22.35","21.9","0.2569809","305.1","78.38","363.4","477.3","5","1","15.95","244.6","12.16","10.26","9.3","8.21","2.131"
"2017-05-16 15:21:00","11816","0","21.83","21.37","0.2547062","261.4","66.6","363.4","471.4","1","1","15.2","250","10.27","8.84","7.987","7.037","1.798"
"2017-05-16 15:22:00","11817","0","22.03","21.62","0.2563885","228.6","58.58","365.9","470.7","0","0","14.45","231.4","9","7.687","6.75","5.9","2.137"
"2017-05-16 15:23:00","11818","0","21.79","21.41","0.2619324","198.5","51.98","365.3","463.4","25","12","19.7","238.8","13.78","11.56","10.26","9.2","2.676"
"2017-05-16 15:24:00","11819","0","21.38","21.01","0.2628476","172.4","45.33","365.9","458.3","3","3","19.7","235.5","12.76","10.95","9.94","8.75","2.505"
"2017-05-16 15:25:00","11820","0","21.33","20.98","0.2632492","155","40.8","368","457.1","0","0","14.45","242.2","10.45","8.81","7.875","7","1.772"
"2017-05-16 15:26:00","11821","0","21.2","20.85","0.2661568","146.5","38.99","368.9","455.2","0","0","13.7","245.3","10.84","9.2","8.05","7.162","1.423"
"2017-05-16 15:27:00","11822","0","21.2","20.91","0.2670399","143.7","38.37","369.7","453.2","1","1","15.95","252.8","11.07","9.81","8.84","7.875","1.735"
"2017-05-16 15:28:00","11823","0","21.09","20.78","0.2668581","143.3","38.24","369.1","450.7","0","0","15.2","255.7","12.21","10.41","9.27","8.1","1.179"
"2017-05-16 15:29:00","11824","0","21.01","20.7","0.2639573","142.9","37.72","370.1","450.4","0","0","12.95","252.2","9.57","8.06","7.312","6.412","1.702"
"2017-05-16 15:30:00","11825","0","21.03","20.71","0.2675519","149.5","40.01","370","449","7","2","15.2","247.4","12.7","10.76","9.86","8.64","1.828"
"2017-05-16 15:31:00","11826","0","20.87","20.58","0.2643868","170","44.93","369","446.9","1","1","17.45","238.2","13","11.44","10.19","9.09","1.68"
"2017-05-16 15:32:00","11827","0","20.94","20.67","0.2593335","207.7","53.85","368.9","448.4","0","0","15.95","239.4","11.27","9.89","8.75","7.8","1.792"
"2017-05-16 15:33:00","11828","0","21.14","20.85","0.2611197","210.2","54.9","368.2","450.3","0","0","12.95","258.9","10.54","8.75","7.787","7.05","1.797"
"2017-05-16 15:34:00","11829","0","21.11","20.8","0.2654238","209.8","55.69","366.3","449","18","11","20.45","262.9","12.88","11.01","9.82","8.5","3.038"
"2017-05-16 15:35:00","11830","0","20.53","20.22","0.2658447","298.6","79.35","366","445.6","350","32","24.95","264.7","17.16","14.86","13.34","11.8","2.854"
"2017-05-16 15:36:00","11831","0","20.31","19.97","0.2615211","278.9","72.96","366.1","446.4","56","24","20.45","270.1","16.6","13.91","12.39","11.01","2.152"
"2017-05-16 15:37:00","11832","0","20.18","19.84","0.2614324","290.4","75.96","363.7","446.1","17","6","21.95","265.5","15.7","13.48","11.94","10.54","2.247"
"2017-05-16 15:38:00","11833","0","20.23","19.88","0.2643492","454.6","120.2","364.3","450.5","73","19","20.45","263.3","15.74","13.51","11.84","10.34","2.35"
"2017-05-16 15:39:00","11834","0","20.33","19.91","0.264196","625.1","165.2","365.7","459.3","19","11","21.2","268","15.68","13.35","12.02","10.37","2.563"
"2017-05-16 15:40:00","11835","0","20.38","19.92","0.2620634","565.1","148.1","362.3","461.4","42","10","23.45","269.7","16.24","13.77","12.16","10.56","2.089"
"2017-05-16 15:41:00","11836","0","20.37","19.88","0.2622687","568.8","149.2","360","462","18","10","20.45","266.8","15.29","12.79","11.49","10.25","2.191"
"2017-05-16 15:42:00","11837","0","20.59","20.06","0.2624157","622.6","163.5","359.3","466.7","23","4","18.95","265.4","13.5","11.49","10.14","8.95","2.239"
"2017-05-16 15:43:00","11838","0","20.69","20.2","0.2632363","654.8","172.4","359.5","470.6","12","6","18.2","269.8","13.85","11.77","10.57","9.3","2.337"
"2017-05-16 15:44:00","11839","0","20.71","20.22","0.2586553","479.7","125","355.2","465.4","3","3","18.95","262.4","14.14","12.34","11","9.77","1.895"
"2017-05-16 15:45:00","11840","0","20.76","20.24","0.2654714","797.9","211.9","361","475.3","2","2","17.45","261.7","14.09","11.84","10.54","9.3","1.855"
"2017-05-16 15:46:00","11841","0","21.05","20.47","0.2625923","716","188.3","360","480.4","3","3","15.95","256","12.31","10.41","9.49","8.27","2.157"
"2017-05-16 15:47:00","11842","0","21.13","20.6","0.2572404","437.2","112.6","351.1","473.3","0","0","16.7","266.9","12","10.46","9.49","8.5","1.895"
"2017-05-16 15:48:00","11843","0","20.93","20.44","0.2610212","415.8","108.7","343.2","466.8","0","0","14.45","269.9","11.24","9.49","8.47","7.475","2.05"
"2017-05-16 15:49:00","11844","0","20.71","20.17","0.2648088","631.4","167.2","341.2","472.6","0","0","13.7","275.6","11.09","9.25","8.52","7.512","1.642"
"2017-05-16 15:50:00","11845","0","20.91","20.35","0.2651213","645.5","171.2","336.4","477.8","0","0","14.45","263.8","9.84","8.51","7.762","6.825","1.792"
"2017-05-16 15:51:00","11846","0","21.04","20.47","0.2665875","693.6","184.9","333.3","481","0","0","13.7","273.6","10.96","9.21","8.16","7.287","1.663"
"2017-05-16 15:52:00","11847","0","21.03","20.46","0.2670054","707.3","188.9","330","482.2","1","1","15.2","277","11.25","9.77","8.66","7.75","1.739"
"2017-05-16 15:53:00","11848","0","21.07","20.5","0.2658677","689.9","183.5","329.5","482.8","7","2","18.2","276","12.85","10.91","9.84","8.69","2.217"
"2017-05-16 15:54:00","11849","0","20.85","20.25","0.2667029","729.6","194.6","330.5","484","0","0","15.95","267.1","11.67","10.21","9.15","8.08","1.872"
