"TOA5","JER_Site3","CR1000","55060","CR1000.Std.25","CPU:JER_Site3_program_20170406.cr1","32691","Table1","","","","","","","","","","",""
"2017-04-28 14:39:00","31881","0","24.79","24.47","0.4085382","429.5","175.5","376.8","480.8","0","0","11.45","199.7","8.44","7.85","7.262","6.837","1.554"
"2017-04-28 14:40:00","31882","0","24.58","24.26","0.4089202","436.5","178.4","377.1","480.6","0","0","11.45","196.5","8.54","8.15","7.425","7.062","1.336"
"2017-04-28 14:41:00","31883","0","24.55","24.18","0.4120738","407.3","167.9","376.7","480.3","0","0","11.45","199.4","8.61","7.975","7.275","6.937","1.104"
"2017-04-28 14:42:00","31884","0","24.75","24.38","0.4083158","468.4","191.2","375.1","482.6","0","0","11.45","195.4","7.312","6.9","6.225","5.887","1.518"
"2017-04-28 14:43:00","31885","0","24.86","24.46","0.401499","741.9","297.8","374","491.4","0","0","8.45","206.1","6.912","6.425","5.85","5.675","0.847"
"2017-04-28 14:44:00","31886","0","25.28","24.87","0.4000328","873","349.2","371.6","500.8","0","0","9.2","225.5","7.237","6.7","6.062","5.9","0.733"
"2017-04-28 14:45:00","31887","0","25.49","25.12","0.4007681","831","333","367.2","503.2","0","0","12.95","232.6","9.8","8.79","8","7.875","1.646"
"2017-04-28 14:46:00","31888","0","25.38","25.04","0.4000656","876","350.6","367.9","506.3","0","0","12.2","230.3","8.12","7.662","7","6.937","1.651"
"2017-04-28 14:47:00","31889","0","25.49","25.11","0.4031643","604.9","243.7","364.5","501.3","0","0","12.95","224.9","10.39","9.36","8.5","8.22","1.592"
"2017-04-28 14:48:00","31890","0","25.33","24.91","0.4018413","652.1","261.7","367.1","501.9","0","0","10.7","217.4","8.12","7.362","6.762","6.55","0.991"
"2017-04-28 14:49:00","31891","0","25.28","24.9","0.4038501","601.7","242.7","369.5","499.1","0","0","12.2","218.2","9.36","8.87","8.15","7.775","1.425"
"2017-04-28 14:50:00","31892","0","25.39","25.03","0.4028712","571.6","230","370.7","498.8","0","0","12.2","223.6","9.77","9.19","8.44","8.26","1.074"
"2017-04-28 14:51:00","31893","0","25.36","24.98","0.4095696","415.4","170.1","369.9","491.9","0","0","12.95","222","10.42","9.46","8.54","8.21","1.2"
"2017-04-28 14:52:00","31894","0","25.15","24.84","0.4115916","393.8","162.1","370.9","489","0","0","12.2","230.6","8.76","8.19","7.437","7.325","1.499"
"2017-04-28 14:53:00","31895","0","25.01","24.66","0.4064406","523.5","212.7","371.3","490.5","0","0","10.7","236.9","8.41","7.65","6.875","6.7","0.917"
"2017-04-28 14:54:00","31896","0","25.1","24.69","0.4024529","654.2","263.3","370.8","495.2","0","0","12.2","235.2","9.25","7.987","7.2","7.25","1.218"
"2017-04-28 14:55:00","31897","0","25.16","24.71","0.4003891","690.9","276.7","369.7","498.4","0","0","12.2","232.2","9.66","8.9","8.06","7.937","1.211"
"2017-04-28 14:56:00","31898","0","25.34","25.02","0.4020892","537.3","216","369.4","496.5","0","0","9.95","227.8","8.16","7.525","6.9","6.8","1.124"
"2017-04-28 14:57:00","31899","0","25.4","25.02","0.4021187","647.9","260.5","370.3","499.1","0","0","10.7","237.6","8.56","7.65","6.912","6.825","0.996"
"2017-04-28 14:58:00","31900","0","25.21","24.79","0.4008519","740.1","296.6","370.8","501.9","0","0","12.2","225","8.97","8.39","7.575","7.287","1.533"
"2017-04-28 14:59:00","31901","0","25.46","25.06","0.4001746","796","318.5","370.1","505.6","0","0","12.95","219.1","9.9","9.01","8.27","7.925","1.332"
"2017-04-28 15:00:00","31902","0","25.76","25.29","0.4003024","802","321.2","371.4","508.8","0","0","12.95","221.9","9.4","8.75","7.862","7.687","1.322"
"2017-04-28 15:01:00","31903","0","25.87","25.46","0.4004491","783.9","313.9","373.8","511.8","0","0","12.95","235.5","9.06","8.41","7.55","7.425","1.251"
"2017-04-28 15:02:00","31904","0","25.84","25.43","0.4030396","581.9","234.4","371.3","507.1","0","0","11.45","246.1","8.94","8.25","7.425","7.262","1.185"
"2017-04-28 15:03:00","31905","0","25.32","24.85","0.4077258","413.1","168.4","368.3","497.2","0","0","13.7","245.2","10.85","9.61","8.5","8.19","1.465"
"2017-04-28 15:04:00","31906","0","25.04","24.69","0.4066431","416.1","169.2","370.1","492.6","0","0","15.2","236.2","11.05","10.14","9.19","9.05","1.559"
"2017-04-28 15:05:00","31907","0","25.12","24.84","0.4061402","483.7","196.3","372.6","492.3","0","0","14.45","234.1","10.39","9.89","8.94","8.79","2.096"
"2017-04-28 15:06:00","31908","0","25.3","24.96","0.4034783","817","329.5","376.6","501.3","0","0","14.45","223","10","9.34","8.5","8.15","1.798"
"2017-04-28 15:07:00","31909","0","25.36","24.96","0.4012751","630.2","252.6","375.5","504.1","0","0","13.7","233.4","9.52","8.71","7.85","7.875","1.542"
"2017-04-28 15:08:00","31910","0","25.44","25.03","0.4037862","493.4","199.2","376","499.5","0","0","9.95","229","8.14","7.562","6.887","6.687","1.141"
"2017-04-28 15:09:00","31911","0","25.14","24.71","0.4084642","410.4","167.6","374.2","494.3","0","0","10.7","223","8.46","7.75","6.95","6.675","1.177"
"2017-04-28 15:10:00","31912","0","24.72","24.33","0.4123436","350.5","144.5","373.9","489","0","0","11.45","224.7","9.24","8.35","7.612","7.387","0.804"
"2017-04-28 15:11:00","31913","0","24.66","24.38","0.4110849","349.4","143.6","374.7","487.9","0","0","10.7","207.8","7.65","7.237","6.625","6.212","1.356"
"2017-04-28 15:12:00","31914","0","25.03","24.74","0.4118231","348.6","143.6","373.9","487.4","0","0","9.2","214.7","7.3","6.775","6.15","5.9","1.064"
"2017-04-28 15:13:00","31915","0","24.91","24.56","0.410089","389","159.5","372.7","486","0","0","12.2","227.8","8.72","7.9","7.175","7.125","0.996"
"2017-04-28 15:14:00","31916","0","25.05","24.74","0.4106413","359.3","147.5","372.5","485","0","0","12.2","232","9.97","9.06","8.14","7.837","1.515"
"2017-04-28 15:15:00","31917","0","25.1","24.82","0.4119335","351.5","144.8","371.2","483.2","0","0","12.95","233.7","9.71","8.72","7.837","7.662","1.32"
"2017-04-28 15:16:00","31918","0","25.2","24.91","0.4125651","360.6","148.8","370.1","482.5","0","0","12.2","234","9.82","8.91","7.987","7.825","1.404"
"2017-04-28 15:17:00","31919","0","24.99","24.68","0.4120564","366.4","151","368.3","480","0","0","12.95","231.3","10.99","9.91","9.01","8.95","1.205"
"2017-04-28 15:18:00","31920","0","24.89","24.6","0.4106475","352.3","144.7","369","479.8","0","0","13.7","233","9.74","8.77","7.837","7.587","1.132"
"2017-04-28 15:19:00","31921","0","25.22","24.93","0.4131508","346.2","143","369.8","479.7","0","0","13.7","237.3","9.8","8.8","7.962","7.837","1.393"
"2017-04-28 15:20:00","31922","0","25.25","24.96","0.4162722","339.1","141.2","369.8","478.5","0","0","13.7","235.7","10.64","9.5","8.72","8.6","1.507"
"2017-04-28 15:21:00","31923","0","25.05","24.74","0.4164766","345.7","144","369.7","477.4","0","0","12.2","233.8","10.66","9.72","8.65","8.49","1"
"2017-04-28 15:22:00","31924","0","25.17","24.89","0.4152455","357.7","148.5","370","478.2","0","0","13.7","233.3","8.94","8.02","7.287","7.212","1.365"
"2017-04-28 15:23:00","31925","0","25.05","24.78","0.4156344","384.8","159.9","366.5","476.5","0","0","15.2","227","11.85","10.92","10.06","9.86","1.587"
"2017-04-28 15:24:00","31926","0","24.81","24.52","0.4087619","602.9","246.4","367.5","481.5","0","0","15.2","225.2","11.99","10.92","9.92","9.62","1.33"
"2017-04-28 15:25:00","31927","0","24.92","24.63","0.4075426","533.3","217.3","367.2","483.6","0","0","13.7","235.3","11.07","10.09","9.17","9.06","1.236"
"2017-04-28 15:26:00","31928","0","25.11","24.83","0.4075238","591.9","241.2","367","485.9","0","0","15.95","234.3","11.23","10.17","9.09","8.99","1.616"
"2017-04-28 15:27:00","31929","0","25.15","24.81","0.4069918","857","348.9","367.5","493.7","0","0","13.7","229","12.04","10.98","9.75","9.57","0.876"
"2017-04-28 15:28:00","31930","0","25.28","24.87","0.4055569","981","398","366.9","504.6","0","0","12.2","225.9","9.6","8.91","8.22","8.08","1.404"
"2017-04-28 15:29:00","31931","0","25.89","25.5","0.4063035","987","401","365.7","512.5","0","0","12.2","231.3","9","8.45","7.637","7.35","1.597"
"2017-04-28 15:30:00","31932","0","26.22","25.79","0.4078801","978","398.8","361.3","515.3","0","0","14.45","238.7","10.92","9.87","8.91","8.7","1.72"
"2017-04-28 15:31:00","31933","0","26.29","25.82","0.4075728","746.2","304.1","355.8","511.7","0","0","13.7","237.8","10.19","9.26","8.47","8.37","1.227"
"2017-04-28 15:32:00","31934","0","26.21","25.77","0.4087538","652.1","266.5","354.7","507.3","0","0","13.7","233.2","8.92","8.46","7.8","7.612","1.546"
"2017-04-28 15:33:00","31935","0","25.77","25.4","0.4095346","630.5","258.2","353.8","503.2","0","0","12.95","238.1","10.56","9.55","8.66","8.55","1.42"
"2017-04-28 15:34:00","31936","0","25.66","25.29","0.4092978","576.5","236","353.8","499.9","0","0","14.45","244.2","11.29","10.11","9.01","8.69","1.437"
"2017-04-28 15:35:00","31937","0","25.61","25.21","0.4092465","661.7","270.8","355.4","500.1","0","0","12.95","232.9","10.15","9.24","8.45","8.2","1.181"
"2017-04-28 15:36:00","31938","0","25.63","25.25","0.4071913","508.6","207.1","355.6","500.1","0","0","12.95","232.1","9.29","8.27","7.462","7.187","1.419"
"2017-04-28 15:37:00","31939","0","25.48","25.1","0.4096892","424.9","174.1","353.2","492.7","0","0","13.7","220.3","10.17","9.36","8.5","8.15","1.256"
"2017-04-28 15:38:00","31940","0","25.13","24.8","0.4097284","411.2","168.5","354.3","489.7","0","0","12.2","226.7","9","8.5","7.737","7.587","1.145"
"2017-04-28 15:39:00","31941","0","25.15","24.89","0.4101911","432.8","177.5","357.5","489.9","0","0","9.95","233","7.687","7.087","6.375","6.187","1.288"
"2017-04-28 15:40:00","31942","0","25.69","25.39","0.4083935","622","254.1","363.5","497","0","0","12.2","230.1","8.65","8.01","7.375","7.05","1.272"
"2017-04-28 15:41:00","31943","0","25.88","25.62","0.4079979","483.1","197.1","362.4","494.2","0","0","12.95","232.3","9.96","9.02","8.22","7.95","1.204"
"2017-04-28 15:42:00","31944","0","25.77","25.43","0.4084548","437.7","178.8","362.9","491.1","0","0","11.45","225.3","9.69","8.89","8.16","7.9","1.072"
"2017-04-28 15:43:00","31945","0","25.67","25.32","0.4098631","423.4","173.5","364","489.2","0","0","12.95","221.2","10.49","9.61","8.66","8.36","1.273"
"2017-04-28 15:44:00","31946","0","25.68","25.32","0.4114037","473.7","194.9","365.6","489.7","0","0","12.95","232.4","9.79","8.9","8.08","8","1.147"
"2017-04-28 15:45:00","31947","0","25.47","25.1","0.4122059","419.2","172.8","365.2","487.3","0","0","15.95","233.5","11.69","10.46","9.46","9.32","1.582"
"2017-04-28 15:46:00","31948","0","25.24","24.92","0.4120176","376.3","155","367.7","484.6","0","0","12.95","235.7","10.74","9.67","8.74","8.47","1.341"
"2017-04-28 15:47:00","31949","0","25.34","25.01","0.4131384","437.7","180.8","371.5","485.4","0","0","12.95","226.9","9.57","8.8","8.1","8","1.674"
"2017-04-28 15:48:00","31950","0","25.5","25.19","0.4119573","517.8","213.3","373","489.6","0","0","12.2","222","9.09","8.11","7.312","7.112","1.056"
"2017-04-28 15:49:00","31951","0","25.51","25.21","0.411789","636.5","262.1","373.3","492.4","0","0","12.95","224.9","10.82","10.1","9.1","8.94","1.144"
"2017-04-28 15:50:00","31952","0","25.47","25.04","0.4097376","644.6","264.1","371.2","494.3","0","0","13.7","242.9","10.66","9.44","8.49","8.15","1.386"
"2017-04-28 15:51:00","31953","0","25.59","25.19","0.4076616","483.1","196.9","370.2","493.8","0","0","11.45","234.5","8.72","7.762","7","6.912","1.188"
"2017-04-28 15:52:00","31954","0","25.64","25.21","0.4120688","556.2","229.2","371","493.3","0","0","11.45","243.9","9.21","8","7.162","7.012","1.062"
"2017-04-28 15:53:00","31955","0","25.57","25.13","0.4119687","650.6","268","373.6","497.6","0","0","12.2","240.2","8.81","7.775","6.987","6.737","1.253"
"2017-04-28 15:54:00","31956","0","25.69","25.26","0.4116933","667.2","274.7","374.6","501.1","0","0","10.7","234.4","8.52","7.687","7","6.762","0.954"
"2017-04-28 15:55:00","31957","0","25.88","25.54","0.4109721","564.5","232","372.2","501.1","0","0","12.95","238.7","9.15","8.35","7.525","7.287","1.406"
"2017-04-28 15:56:00","31958","0","25.94","25.56","0.4116796","522.6","215.1","368.2","497.2","0","0","15.2","239.6","10.41","9.56","8.66","8.47","1.635"
"2017-04-28 15:57:00","31959","0","25.47","25.08","0.4119878","500.5","206.2","365.4","492.4","0","0","15.95","249.3","12.75","11.31","10.15","9.87","1.652"
"2017-04-28 15:58:00","31960","0","25.43","25.08","0.411372","601.6","247.5","369.2","495.5","0","0","13.7","242.3","10.2","9.25","8.37","8.2","1.32"
"2017-04-28 15:59:00","31961","0","25.58","25.21","0.4118895","624.3","257.1","368.7","496.8","0","0","12.95","232.7","9.95","9.11","8.42","8.36","1.171"
"2017-04-28 16:00:00","31962","0","25.69","25.33","0.4112639","574.9","236.4","368.1","498.2","0","0","11.45","239.1","8.9","8.3","7.55","7.412","1.395"
"2017-04-28 16:01:00","31963","0","25.9","25.55","0.4136464","652.4","269.9","365.8","499.7","0","0","14.45","232.9","10.5","9.42","8.59","8.35","1.854"
"2017-04-28 16:02:00","31964","0","25.79","25.41","0.4129829","560.5","231.5","360.9","496.2","0","0","14.45","224","11.44","10.25","9.31","9.07","1.336"
"2017-04-28 16:03:00","31965","0","25.62","25.21","0.4110456","472.9","194.4","357.9","492.7","0","0","14.45","212.1","10.67","9.64","8.76","8.45","1.445"
"2017-04-28 16:04:00","31966","0","25.52","25.17","0.4110472","399.2","164.1","356.9","489.5","0","0","12.2","221.1","9.6","9.07","8.17","7.787","1.195"
"2017-04-28 16:05:00","31967","0","25.46","25.1","0.4134516","482.3","199.5","358","489.7","0","0","11.45","217.1","8.59","7.8","7.175","6.9","1.302"
"2017-04-28 16:06:00","31968","0","25.41","25.06","0.4126756","528.3","218","359","492.2","0","0","11.45","224","9.1","8.37","7.612","7.337","1.093"
"2017-04-28 16:07:00","31969","0","25.52","25.21","0.4116007","488.9","201.3","359.5","491.6","0","0","10.7","223.3","8.64","8.01","7.275","7.15","0.932"
"2017-04-28 16:08:00","31970","0","25.7","25.35","0.4119862","541.7","223.2","359.7","493.4","0","0","12.95","216.2","9.25","8.72","7.862","7.45","1.603"
"2017-04-28 16:09:00","31971","0","25.42","25.03","0.4096887","448.6","183.8","356.9","489.8","0","0","12.2","220.5","9.36","8.74","7.9","7.55","1.061"
"2017-04-28 16:10:00","31972","0","25.49","25.17","0.4080743","349.6","142.7","356.7","487.5","0","0","10.7","234.7","8.39","7.712","7.025","6.987","1.117"
"2017-04-28 16:11:00","31973","0","25.5","25.22","0.4105473","309.9","127.2","356.2","484","0","0","13.7","230.2","9.39","8.35","7.525","7.337","1.788"
"2017-04-28 16:12:00","31974","0","25.41","25.12","0.412915","288.2","119","356.6","479.9","0","0","13.7","230.9","11.36","10.49","9.39","9.26","1.13"
"2017-04-28 16:13:00","31975","0","25.29","24.97","0.4125512","277.3","114.4","358.4","478.5","0","0","11.45","227.4","8.14","7.837","7.037","6.887","1.221"
"2017-04-28 16:14:00","31976","0","25.13","24.88","0.4138937","281.4","116.5","358.4","476.2","0","0","14.45","233.9","10.67","9.71","8.86","8.64","1.426"
"2017-04-28 16:15:00","31977","0","25","24.73","0.4124201","288.9","119.2","358.5","474.7","0","0","13.7","231.4","10.84","9.75","8.65","8.44","1.348"
"2017-04-28 16:16:00","31978","0","24.77","24.54","0.412367","327.1","134.9","358.3","473.8","0","0","12.2","221.7","10.15","9.62","8.82","8.52","1.265"
"2017-04-28 16:17:00","31979","0","24.69","24.46","0.4108006","357","146.7","359.4","475","1","1","13.7","217.7","9.99","9.05","8.24","7.875","1.486"
"2017-04-28 16:18:00","31980","0","24.72","24.46","0.409983","392.5","160.9","359.9","476.3","0","0","11.45","225.7","8.99","8.25","7.537","7.375","1.023"
"2017-04-28 16:19:00","31981","0","24.79","24.51","0.409467","400.8","164.1","360.5","477.4","0","0","11.45","220.5","8.74","8.09","7.362","6.987","0.781"
"2017-04-28 16:20:00","31982","0","24.91","24.65","0.4104175","443.4","182","362.7","479.8","0","0","12.2","219.6","9.19","8.4","7.55","7.35","1.402"
"2017-04-28 16:21:00","31983","0","25.23","25","0.4101917","389.3","159.7","362.8","479.9","0","0","12.2","226.3","9.49","8.89","7.95","7.825","1.483"
"2017-04-28 16:22:00","31984","0","25.3","25.04","0.4125051","399.5","164.8","362.9","479.7","0","0","11.45","237.4","8.6","8.05","7.225","7.15","1.426"
"2017-04-28 16:23:00","31985","0","25.48","25.22","0.4119334","339.8","140","362.8","479.2","0","0","12.95","234.6","9.29","8.7","7.95","7.787","1.624"
"2017-04-28 16:24:00","31986","0","25.38","25.12","0.4131483","318.7","131.7","360.7","476.1","0","0","12.2","233.6","9.95","8.79","7.912","7.787","1.108"
"2017-04-28 16:25:00","31987","0","25.2","24.95","0.4148163","426","176.8","362.1","478","0","0","12.2","242.8","8.47","7.637","6.887","6.775","1.172"
"2017-04-28 16:26:00","31988","0","25.18","24.91","0.4169668","554.4","231.2","362.9","481.9","0","0","15.2","240.4","12.07","10.91","9.67","9.51","1.233"
"2017-04-28 16:27:00","31989","0","25.19","24.89","0.4132319","490.6","202.8","362.2","481.9","0","0","14.45","237.5","10.7","9.66","8.77","8.7","1.733"
"2017-04-28 16:28:00","31990","0","25.6","25.32","0.4116252","478.5","197","362.7","484.5","0","0","12.2","225.1","9.11","8.25","7.45","7.225","1.246"
"2017-04-28 16:29:00","31991","0","25.56","25.28","0.4081378","429.7","175.5","360.2","483.3","0","0","10.7","222.6","8.65","7.775","7.075","6.812","1.191"
"2017-04-28 16:30:00","31992","0","25.46","25.2","0.4042293","300.1","121.3","356.6","478.2","0","0","12.2","211.2","9.99","9.5","8.7","8.22","1.187"
"2017-04-28 16:31:00","31993","0","25.13","24.86","0.4045991","257.6","104.2","356.2","474.7","0","0","10.7","224.3","8.7","7.875","7.162","6.962","1.09"
"2017-04-28 16:32:00","31994","0","24.97","24.73","0.4077967","236","96.2","357.6","472","0","0","12.95","225.2","10","9.46","8.6","8.27","1.239"
"2017-04-28 16:33:00","31995","0","24.95","24.73","0.4100942","230.4","94.5","359.2","469.9","0","0","13.7","220.6","10.51","9.55","8.67","8.45","1.413"
"2017-04-28 16:34:00","31996","0","24.8","24.56","0.4119774","247.2","101.8","361","468.2","0","0","14.45","221.7","11.55","10.69","9.76","9.41","1.281"
"2017-04-28 16:35:00","31997","0","24.92","24.7","0.4108752","268.7","110.4","364","469.1","0","0","12.2","206.8","9.4","8.57","7.725","7.412","1.234"
"2017-04-28 16:36:00","31998","0","24.94","24.72","0.4103388","277.9","114","365.8","468.8","0","0","13.7","210.8","11.21","10.6","9.62","9.29","1.302"
"2017-04-28 16:37:00","31999","0","25.03","24.82","0.4098344","271.5","111.3","368","469.3","0","0","12.2","235.9","9.52","8.64","7.85","7.537","1.252"
"2017-04-28 16:38:00","32000","0","24.96","24.75","0.4123751","273.9","112.9","368.9","468.8","0","0","12.95","227.5","10.02","9.29","8.42","8.16","1.163"
"2017-04-28 16:39:00","32001","0","24.83","24.61","0.4143922","298.5","123.7","369.3","468.8","0","0","12.2","224.7","10.32","9.5","8.66","8.37","1.122"
"2017-04-28 16:40:00","32002","0","24.8","24.56","0.413306","290.9","120.3","368.9","469.2","0","0","12.95","230.8","9.39","8.27","7.487","7.425","1.107"
"2017-04-28 16:41:00","32003","0","24.92","24.7","0.4123832","282","116.3","367.8","468.5","0","0","15.2","238.4","11.32","10.29","9.27","9.14","2.074"
"2017-04-28 16:42:00","32004","0","24.95","24.73","0.4125853","292","120.5","367.5","468.4","0","0","12.95","232.8","9.27","8.36","7.487","7.437","1.096"
"2017-04-28 16:43:00","32005","0","25.13","24.93","0.4129367","334.6","138.3","369.6","471.1","0","0","11.45","233.3","8.56","7.8","7","6.912","1.471"
"2017-04-28 16:44:00","32006","0","25.11","24.88","0.4097306","291.1","119.3","368.1","469","0","0","15.95","241.7","12.71","11.26","10.11","9.9","1.741"
