"TOA5","54124","CR1000","54124","CR1000.Std.25","CPU:JER_Site4_program_20170406.cr1","14814","Table1","","","","","","","","","","",""
"2018-03-18 13:47:00","498312","0","17.19","16.57","0.3135318","833","261.2","NaN","464.3","0","0","13.7","226.5","10.61","9.49","8.36","7.687","1.743"
"2018-03-18 13:48:00","498313","0","17.21","16.64","0.3136071","834","261.4","NaN","462.7","4","3","15.95","232.1","11.9","10.56","9.51","8.6","1.718"
"2018-03-18 13:49:00","498314","0","16.84","16.17","0.3124792","832","259.8","NaN","463","0","0","13.7","234.6","10.35","9.02","7.912","7.137","1.243"
"2018-03-18 13:50:00","498315","0","16.89","16.37","0.311934","830","259","NaN","464.7","0","0","13.7","221.6","10.34","9.19","8.11","7.462","1.798"
"2018-03-18 13:51:00","498316","0","16.85","16.29","0.3123799","829","259","NaN","461.9","0","0","15.95","217.4","11.92","10.64","9.35","8.64","1.645"
"2018-03-18 13:52:00","498317","0","16.69","16.09","0.3119226","826","257.7","NaN","462.4","0","0","14.45","231.5","11.55","9.92","8.7","8.08","1.481"
"2018-03-18 13:53:00","498318","0","16.76","16.23","0.3118868","832","259.5","NaN","465.3","0","0","12.2","235.4","9.57","8.55","7.6","7.087","1.345"
"2018-03-18 13:54:00","498319","0","17.13","16.61","0.3127586","838","262.2","NaN","466.1","2","2","15.95","220.8","10.4","9.41","8.26","7.5","2.073"
"2018-03-18 13:55:00","498320","0","17.13","16.6","0.3128206","837","261.8","NaN","462.5","2","1","16.7","224.1","12.61","11.06","9.86","8.96","1.6"
"2018-03-18 13:56:00","498321","0","16.98","16.39","0.3124703","835","261","NaN","462.3","0","0","15.2","229.8","11.73","10.25","9.07","8.4","1.722"
"2018-03-18 13:57:00","498322","0","17.17","16.62","0.3120263","825","257.3","NaN","464.6","0","0","13.7","235.3","10.31","8.92","8.02","7.5","1.262"
"2018-03-18 13:58:00","498323","0","17.71","17.19","0.3131791","829","259.8","NaN","466.8","0","0","14.45","236.9","9.67","8.76","7.925","7.262","1.651"
"2018-03-18 13:59:00","498324","0","17.29","16.74","0.3137495","828","259.8","NaN","463.8","0","0","15.95","231.6","11.42","10.21","9.21","8.41","1.867"
"2018-03-18 14:00:00","498325","0","16.96","16.31","0.3136345","835","262","NaN","458.4","8","7","18.2","220.8","15.31","13.42","11.94","10.7","1.403"
"2018-03-18 14:01:00","498326","0","16.49","15.8","0.3115461","832","259.1","NaN","458.5","6","4","16.7","221.3","12.69","10.89","9.44","8.66","2.057"
"2018-03-18 14:02:00","498327","0","16.94","16.33","0.3111986","827","257.4","NaN","461.8","0","0","15.95","223.2","10.4","9.05","8.05","7.225","2.449"
"2018-03-18 14:03:00","498328","0","17.41","16.74","0.3126427","830","259.6","NaN","464.7","0","0","15.2","235.5","11.05","9.57","8.67","7.975","2.024"
"2018-03-18 14:04:00","498329","0","17.17","16.54","0.3124453","826","258.1","NaN","461.7","31","8","18.95","232.3","12.61","11.02","9.91","9","2.954"
"2018-03-18 14:05:00","498330","0","16.88","16.32","0.3120492","825","257.4","NaN","462","0","0","13.7","240.9","11.34","10.02","9.02","8.26","1.447"
"2018-03-18 14:06:00","498331","0","16.75","16.18","0.3117377","818","255.1","NaN","462","0","0","15.2","248.6","11.92","10","8.85","8.15","1.955"
"2018-03-18 14:07:00","498332","0","16.37","15.88","0.3105495","816","253.5","NaN","462.3","0","0","13.7","243.7","9.64","8.76","7.962","7.45","1.593"
"2018-03-18 14:08:00","498333","0","16.89","16.37","0.3113384","818","254.6","NaN","465.8","0","0","12.2","240.3","9.25","7.975","7.075","6.55","1.224"
"2018-03-18 14:09:00","498334","0","17.13","16.58","0.3115781","816","254.2","NaN","465.4","0","0","12.2","240.7","9.67","8.5","7.525","6.9","1.231"
"2018-03-18 14:10:00","498335","0","17.32","16.62","0.3125921","817","255.5","NaN","464.5","0","0","12.95","235.3","10.24","8.9","7.9","7.425","1.336"
"2018-03-18 14:11:00","498336","0","16.69","16.11","0.3121576","816","254.9","NaN","463","0","0","15.2","228.6","10.75","9.51","8.62","7.925","1.76"
"2018-03-18 14:12:00","498337","0","16.74","16.15","0.3119254","818","255.1","NaN","461.3","0","0","15.95","241.6","12.1","10.67","9.4","8.46","1.66"
"2018-03-18 14:13:00","498338","0","16.75","16.04","0.3117031","817","254.7","NaN","461.9","0","0","14.45","242.5","10.35","9.05","8.01","7.362","1.253"
"2018-03-18 14:14:00","498339","0","16.68","16.03","0.3116335","810","252.3","NaN","462.1","0","0","13.7","236.3","11.3","9.79","8.66","7.8","1.053"
"2018-03-18 14:15:00","498340","0","16.8","16.3","0.3119832","810","252.8","NaN","462.1","1","1","15.2","232.7","11.36","9.81","8.89","8.09","1.674"
"2018-03-18 14:16:00","498341","0","17.2","16.64","0.3131202","806","252.5","NaN","460.6","35","10","18.95","239","14.19","12.26","10.9","10.02","1.879"
"2018-03-18 14:17:00","498342","0","16.96","16.34","0.3128245","811","253.8","NaN","459","16","7","18.2","241.6","13.65","11.9","10.56","9.75","1.878"
"2018-03-18 14:18:00","498343","0","16.75","16.16","0.3128539","814","254.8","NaN","459","0","0","15.2","235.6","12.56","10.62","9.52","8.67","1.577"
"2018-03-18 14:19:00","498344","0","16.89","16.3","0.3119205","810","252.7","NaN","462","0","0","12.95","238.3","9.51","8.34","7.462","6.9","1.254"
"2018-03-18 14:20:00","498345","0","16.96","16.33","0.3130966","808","253","NaN","461","0","0","16.7","240.5","11.24","9.69","8.61","7.862","1.572"
"2018-03-18 14:21:00","498346","0","16.93","16.44","0.3127011","806","251.9","NaN","460.3","0","0","15.95","229.2","12","10.77","9.65","8.76","1.624"
"2018-03-18 14:22:00","498347","0","17.09","16.57","0.3131498","804","251.8","NaN","460.4","2","2","17.45","237.6","12.09","10.45","9.31","8.61","2.168"
"2018-03-18 14:23:00","498348","0","17.63","17.09","0.3131219","803","251.6","NaN","463.7","0","0","13.7","244.4","9.24","8","7.325","6.775","1.377"
"2018-03-18 14:24:00","498349","0","17.75","17.16","0.3136937","805","252.5","NaN","466","0","0","11.45","243.8","8.27","7.175","6.337","5.95","0.971"
"2018-03-18 14:25:00","498350","0","17.59","17.11","0.3136168","804","252.1","NaN","466.3","0","0","13.7","244","9.59","8.41","7.6","7.062","1.793"
"2018-03-18 14:26:00","498351","0","17.75","17.16","0.3149239","808","254.4","NaN","464.7","0","0","15.2","235.7","11.59","10.25","9.02","8.4","1.802"
"2018-03-18 14:27:00","498352","0","17.44","16.87","0.3138032","803","252.1","NaN","462.6","0","0","13.7","233.5","11.06","9.84","8.8","7.95","1.389"
"2018-03-18 14:28:00","498353","0","17.26","16.68","0.3139333","799.9","251.1","NaN","460.5","0","0","16.7","234.6","11.86","10.82","9.7","8.96","1.942"
"2018-03-18 14:29:00","498354","0","17.07","16.54","0.3133703","801","250.9","NaN","461.2","0","0","15.2","237.6","11.66","10.12","9.14","8.57","1.385"
"2018-03-18 14:30:00","498355","0","16.94","16.43","0.3133653","797.9","250","NaN","459.9","0","0","15.95","235.1","11.92","10.6","9.59","8.86","1.855"
"2018-03-18 14:31:00","498356","0","17.08","16.67","0.3124538","792.6","247.6","NaN","464","0","0","12.95","242.3","8.79","7.787","6.85","6.237","1.689"
"2018-03-18 14:32:00","498357","0","17.25","16.71","0.3139509","791.4","248.5","NaN","463","0","0","13.7","247.4","11.14","9.67","8.67","8.14","1.255"
"2018-03-18 14:33:00","498358","0","17.07","16.55","0.3134744","786.1","246.4","NaN","463.1","0","0","15.2","234.8","10.1","9.02","8.11","7.6","1.844"
"2018-03-18 14:34:00","498359","0","17.06","16.55","0.3136353","777.1","243.7","NaN","460.7","13","4","19.7","247.3","12","10.64","9.5","8.84","2.691"
"2018-03-18 14:35:00","498360","0","17.58","17.07","0.3149735","777.3","244.8","NaN","461.9","1","1","15.2","255.1","12.25","10.7","9.51","8.72","1.468"
"2018-03-18 14:36:00","498361","0","17.09","16.54","0.3156606","780.2","246.3","NaN","459.5","0","0","15.95","258.4","12.84","11.04","9.79","8.61","1.713"
"2018-03-18 14:37:00","498362","0","16.98","16.43","0.3167751","773.7","245.1","NaN","458.5","2","2","16.7","257","12.79","10.82","9.64","8.74","1.52"
"2018-03-18 14:38:00","498363","0","16.96","16.33","0.3158962","779.5","246.2","NaN","457.2","5","2","16.7","260.6","12.41","10.42","9.44","8.45","2.04"
"2018-03-18 14:39:00","498364","0","16.69","16.06","0.31469","777.6","244.7","NaN","457.3","0","0","16.7","264.7","11.44","9.8","8.62","7.712","2.067"
"2018-03-18 14:40:00","498365","0","17.03","16.41","0.3144423","781.3","245.7","NaN","460.9","0","0","12.95","247.7","9.44","7.937","7.2","6.65","1.685"
"2018-03-18 14:41:00","498366","0","16.92","16.32","0.3151211","780.2","245.8","NaN","460.1","0","0","13.7","238.1","10.01","8.7","7.762","7.325","1.191"
"2018-03-18 14:42:00","498367","0","16.85","16.34","0.3153363","771.7","243.3","NaN","458.6","8","5","16.7","243.6","12.94","10.89","9.91","9.02","1.84"
"2018-03-18 14:43:00","498368","0","17.2","16.59","0.3171641","770.3","244.3","NaN","458.4","1","1","17.45","254.4","12.74","10.84","9.69","8.74","1.991"
"2018-03-18 14:44:00","498369","0","17.24","16.69","0.3174265","745.5","236.6","NaN","458.3","0","0","15.2","251.5","11.23","9.75","8.7","8.12","1.742"
"2018-03-18 14:45:00","498370","0","17.51","17.02","0.3182037","754.4","240.1","NaN","459.4","7","4","18.2","257.9","13.1","11.3","10.07","9.2","2.546"
"2018-03-18 14:46:00","498371","0","16.79","16.22","0.3167085","763.3","241.7","NaN","456","0","0","16.7","253.6","12.32","10.65","9.37","8.71","1.965"
"2018-03-18 14:47:00","498372","0","16.82","16.24","0.3160381","769.4","243.2","NaN","456.8","0","0","15.95","259.2","13.02","11.15","10.15","9.21","1.717"
"2018-03-18 14:48:00","498373","0","16.78","16.25","0.315843","767.2","242.3","NaN","456.8","0","0","14.45","260.8","11.15","9.44","8.5","7.8","1.729"
"2018-03-18 14:49:00","498374","0","17.01","16.47","0.3156182","761.7","240.4","NaN","459.2","0","0","15.2","262.5","11.4","9.76","9.07","8.22","1.571"
"2018-03-18 14:50:00","498375","0","17.27","16.74","0.3160188","762.7","241","NaN","461.3","0","0","11.45","255.2","9.05","7.65","6.912","6.375","1.402"
"2018-03-18 14:51:00","498376","0","17.37","16.76","0.316791","760.8","241","NaN","460.1","0","0","15.95","250.9","11.27","9.82","8.8","8.15","1.858"
"2018-03-18 14:52:00","498377","0","16.9","16.32","0.3161978","754.5","238.6","NaN","459.7","0","0","12.95","252.6","9.2","7.825","7.037","6.375","1.592"
"2018-03-18 14:53:00","498378","0","17.09","16.47","0.3172446","744.3","236.1","NaN","458.2","3","1","18.2","260.4","12.67","10.71","9.76","8.85","2.74"
"2018-03-18 14:54:00","498379","0","17.26","16.77","0.319323","740.4","236.4","NaN","458.5","0","0","15.95","261.2","11.51","9.77","8.84","7.875","1.899"
"2018-03-18 14:55:00","498380","0","17.44","16.88","0.3201462","755","241.7","NaN","456.1","4","3","15.95","242.6","13.07","11.09","10","9.54","1.552"
"2018-03-18 14:56:00","498381","0","17.22","16.72","0.3183983","751.7","239.3","NaN","456.6","0","0","15.2","253.5","10.66","9.35","8.3","7.55","2.021"
"2018-03-18 14:57:00","498382","0","17.26","16.58","0.3174488","752.7","239","NaN","456.2","0","0","16.7","263.7","12.21","10.34","9.4","8.27","1.968"
"2018-03-18 14:58:00","498383","0","16.88","16.25","0.317773","749.7","238.2","NaN","456.1","0","0","16.7","251.4","13.21","11.32","10.04","9.02","1.781"
"2018-03-18 14:59:00","498384","0","16.96","16.4","0.3180315","743.4","236.4","NaN","454.6","5","3","17.45","244","12.59","10.87","9.7","8.92","1.793"
"2018-03-18 15:00:00","498385","0","16.94","16.42","0.3180303","739.7","235.3","NaN","454.6","0","0","15.95","242.2","13.11","11.16","10.02","9.41","1.592"
"2018-03-18 15:01:00","498386","0","17.28","16.72","0.3185216","739.1","235.4","NaN","455.6","1","1","18.2","250.3","12.55","10.66","9.54","8.76","1.798"
"2018-03-18 15:02:00","498387","0","17.47","16.91","0.3188055","741.8","236.5","NaN","457.4","0","0","15.95","244.3","11.44","9.91","8.75","8.06","1.87"
"2018-03-18 15:03:00","498388","0","17.35","16.81","0.3185722","737.1","234.8","NaN","456.9","0","0","15.2","242.3","10.36","8.94","8.09","7.462","1.454"
"2018-03-18 15:04:00","498389","0","17.16","16.59","0.3191181","738.6","235.7","NaN","454.2","1","1","16.7","239.2","13.3","11.65","10.67","9.96","1.499"
"2018-03-18 15:05:00","498390","0","16.73","16.12","0.3182705","733.9","233.6","NaN","452.3","2","2","15.95","243.5","13.05","11.05","9.89","9.01","1.345"
"2018-03-18 15:06:00","498391","0","16.98","16.47","0.3172947","729.9","231.6","NaN","455.4","0","0","15.2","252.6","10.07","8.44","7.562","6.975","1.855"
"2018-03-18 15:07:00","498392","0","17.44","16.94","0.3185444","729","232.2","NaN","458.8","0","0","12.2","249.5","8.09","6.975","6.35","5.925","1.62"
"2018-03-18 15:08:00","498393","0","17.6","17.01","0.3203987","729.7","233.8","NaN","456.8","0","0","17.45","245.6","11.87","9.94","8.94","8.29","1.696"
"2018-03-18 15:09:00","498394","0","16.92","16.34","0.31944","722","230.6","NaN","453.8","1","1","14.45","246.8","11.56","10.27","9.27","8.55","1.365"
"2018-03-18 15:10:00","498395","0","17.08","16.66","0.318255","714.9","227.5","NaN","457.7","0","0","12.2","248.1","8.67","7.65","6.887","6.325","1.56"
"2018-03-18 15:11:00","498396","0","17.62","17.14","0.3198091","708.7","226.6","NaN","459.8","0","0","12.95","250.9","8.45","7.15","6.4","5.787","1.505"
"2018-03-18 15:12:00","498397","0","17.65","17.05","0.3227045","716.2","231.1","NaN","454.4","1","1","18.2","247.6","13.06","11.21","10.16","9.42","2.141"
"2018-03-18 15:13:00","498398","0","17.1","16.53","0.3211012","718.9","230.8","NaN","453.8","0","0","14.45","256.6","12.4","10.73","9.76","8.84","1.416"
"2018-03-18 15:14:00","498399","0","16.9","16.37","0.320919","718.4","230.5","NaN","454.8","0","0","14.45","251.9","11.14","9.54","8.52","7.775","1.875"
"2018-03-18 15:15:00","498400","0","17.32","16.81","0.321916","716.3","230.6","NaN","455.4","0","0","17.45","246.8","11.19","9.47","8.47","7.725","2.221"
"2018-03-18 15:16:00","498401","0","16.93","16.29","0.3227509","709","228.8","NaN","452.2","0","0","15.2","242.9","12.74","10.77","9.67","8.94","1.67"
"2018-03-18 15:17:00","498402","0","17.16","16.74","0.3228661","698.5","225.5","NaN","453.2","1","1","16.7","250.7","12.39","10.91","9.94","9.16","1.822"
"2018-03-18 15:18:00","498403","0","17.15","16.6","0.3240854","702.1","227.5","NaN","450.6","6","4","17.45","250.9","13.67","11.7","10.41","9.49","2.084"
"2018-03-18 15:19:00","498404","0","16.78","16.31","0.3228227","696.3","224.8","NaN","450.9","1","1","15.2","240.7","12.49","10.75","9.79","9.05","1.665"
"2018-03-18 15:20:00","498405","0","17.11","16.59","0.3242584","690.8","224","NaN","451","3","3","16.7","233.5","13.39","11.74","10.42","9.52","1.868"
"2018-03-18 15:21:00","498406","0","16.93","16.46","0.3241523","699.2","226.6","NaN","448.6","9","8","16.7","240.1","13.29","11.71","10.36","9.54","1.461"
"2018-03-18 15:22:00","498407","0","16.71","16.21","0.3234898","700.4","226.6","NaN","448.4","4","3","17.45","236.1","13.46","11.89","10.76","10.05","1.808"
"2018-03-18 15:23:00","498408","0","16.9","16.44","0.3237175","694.3","224.8","NaN","449.6","0","0","17.45","241.8","12.67","11.25","10.21","9.52","2.007"
"2018-03-18 15:24:00","498409","0","16.82","16.34","0.3241841","692.7","224.6","NaN","449.4","0","0","15.2","231","11.25","9.81","8.86","8.17","1.629"
"2018-03-18 15:25:00","498410","0","16.79","16.27","0.3242278","690.5","223.9","NaN","450","0","0","14.45","231.7","10.89","9.44","8.33","7.85","1.696"
"2018-03-18 15:26:00","498411","0","17.05","16.52","0.3256892","688.9","224.4","NaN","450.9","2","2","18.95","247.9","13.29","11.26","10.17","9.45","2.35"
"2018-03-18 15:27:00","498412","0","16.87","16.32","0.326424","687.2","224.3","NaN","447.5","37","7","18.95","239.2","13.9","12.37","11.25","10.52","1.557"
"2018-03-18 15:28:00","498413","0","16.77","16.25","0.3259299","685","223.3","NaN","448.8","1","1","17.45","248.5","12.46","10.44","9.44","8.62","2.177"
"2018-03-18 15:29:00","498414","0","16.77","16.19","0.3258258","676.5","220.4","NaN","450","0","0","15.2","255","11.05","9.19","8.11","7.162","1.273"
"2018-03-18 15:30:00","498415","0","16.88","16.33","0.3266623","667.6","218.1","NaN","448","3","2","18.2","253.3","13.09","11.39","10.21","9.17","2.321"
"2018-03-18 15:31:00","498416","0","16.99","16.42","0.3265411","662.8","216.4","NaN","449","0","0","15.95","255.7","10.89","9.4","8.52","7.687","1.56"
"2018-03-18 15:32:00","498417","0","17","16.49","0.3275622","669","219.1","NaN","449.7","0","0","15.2","256.5","11.09","9.51","8.51","7.687","2.023"
"2018-03-18 15:33:00","498418","0","16.87","16.31","0.3278892","668.8","219.3","NaN","448.9","0","0","14.45","253","11.57","9.89","8.9","8.08","1.502"
"2018-03-18 15:34:00","498419","0","16.99","16.48","0.3283158","666.9","219","NaN","450.7","0","0","13.7","259.7","10.66","9.39","8.47","7.537","1.38"
"2018-03-18 15:35:00","498420","0","17.08","16.57","0.3293706","660.1","217.4","NaN","450.4","0","0","15.95","252.4","11.5","9.96","8.91","7.937","1.54"
"2018-03-18 15:36:00","498421","0","17.17","16.68","0.3300258","656.1","216.5","NaN","449.7","0","0","16.7","253.5","11.81","10.05","8.8","7.937","1.724"
"2018-03-18 15:37:00","498422","0","17.23","16.7","0.3307618","652.3","215.7","NaN","448.7","4","3","16.7","254.2","11.54","9.66","8.67","7.887","2.434"
"2018-03-18 15:38:00","498423","0","17.06","16.54","0.3300329","645.8","213.1","NaN","447.6","0","0","15.95","249.3","11.86","10.12","9.04","8.31","1.107"
"2018-03-18 15:39:00","498424","0","17.05","16.57","0.3314466","638.9","211.8","NaN","446.5","7","4","17.45","233.4","13.09","11.37","10.32","9.69","1.92"
"2018-03-18 15:40:00","498425","0","17.19","16.7","0.3317347","642.3","213.1","NaN","446.8","0","0","16.7","248.1","12.14","10.29","9.05","8.21","1.865"
"2018-03-18 15:41:00","498426","0","17.07","16.51","0.3315359","638.4","211.7","NaN","446.9","0","0","13.7","267.3","10.59","9.22","8.33","7.475","1.506"
"2018-03-18 15:42:00","498427","0","17.05","16.57","0.3324408","640.8","213","NaN","446.4","0","0","15.2","271.9","11.64","10.07","9.15","8.09","1.942"
"2018-03-18 15:43:00","498428","0","16.96","16.44","0.3334756","644.8","215","NaN","445.7","2","1","18.2","262.1","14.19","11.67","10.44","9.47","2.149"
"2018-03-18 15:44:00","498429","0","17.09","16.63","0.333717","632.8","211.2","NaN","445.9","1","1","16.7","251.7","11.32","9.81","8.87","8.04","2.132"
"2018-03-18 15:45:00","498430","0","17.41","16.86","0.3352776","637.4","213.7","NaN","445.6","1","1","16.7","255.5","13.74","11.19","10.01","9.05","1.906"
"2018-03-18 15:46:00","498431","0","16.81","16.26","0.3346122","637.1","213.2","NaN","443.2","8","5","18.2","246.9","13.7","11.91","10.44","9.4","1.513"
"2018-03-18 15:47:00","498432","0","16.81","16.38","0.334278","631.2","211","NaN","443.6","7","5","18.2","242.9","11.94","10.62","9.55","8.86","2.367"
"2018-03-18 15:48:00","498433","0","16.98","16.55","0.3358233","637.7","214.1","NaN","441.7","36","15","18.2","239.2","14.75","12.67","11.44","10.71","1.682"
"2018-03-18 15:49:00","498434","0","16.84","16.38","0.3349508","627.8","210.3","NaN","443.2","0","0","15.2","242.6","11.87","10.16","9.1","8.5","1.256"
"2018-03-18 15:50:00","498435","0","17.34","16.87","0.3358632","623.5","209.4","NaN","445.2","0","0","15.95","241","11.11","9.44","8.4","7.837","1.745"
"2018-03-18 15:51:00","498436","0","16.91","16.34","0.3364254","619.1","208.3","NaN","442.5","0","0","16.7","248","12.42","10.82","9.54","8.55","1.437"
"2018-03-18 15:52:00","498437","0","16.97","16.52","0.3368624","624.9","210.5","NaN","443.9","0","0","15.95","251.2","12.52","10.64","9.37","8.52","1.496"
"2018-03-18 15:53:00","498438","0","16.97","16.43","0.3374811","627.3","211.7","NaN","442.2","1","1","18.2","247.1","13.65","11.62","10.29","9.5","2.28"
"2018-03-18 15:54:00","498439","0","16.93","16.44","0.3367549","619.7","208.7","NaN","442.4","0","0","15.95","248.5","11.77","10.07","9.1","8.37","2.073"
"2018-03-18 15:55:00","498440","0","17.16","16.65","0.3378369","619.5","209.3","NaN","442.9","0","0","16.7","247.7","11.91","10.36","9.2","8.56","1.87"
"2018-03-18 15:56:00","498441","0","17.24","16.76","0.3378319","607.8","205.3","NaN","442.4","3","3","15.95","248","12.04","10.32","9.47","8.79","1.702"
"2018-03-18 15:57:00","498442","0","16.63","16.13","0.3375795","600.8","202.8","NaN","439.8","0","0","15.95","240.9","13.31","11.61","10.34","9.4","1.328"
"2018-03-18 15:58:00","498443","0","16.73","16.24","0.3373736","592.1","199.8","NaN","440.3","0","0","15.95","241.6","11.99","10.21","9.2","8.46","1.882"
"2018-03-18 15:59:00","498444","0","16.69","16.23","0.338382","587.3","198.7","NaN","438.3","7","6","18.2","243.3","14.19","12.27","10.8","9.86","1.794"
"2018-03-18 16:00:00","498445","0","16.73","16.21","0.3395671","580.9","197.3","NaN","437.6","2","2","17.45","252.1","13.74","11.48","10.31","9.5","1.764"
"2018-03-18 16:01:00","498446","0","16.52","16.09","0.3387286","567.5","192.2","NaN","437.5","1","1","15.95","253.6","12.19","10.85","9.62","8.84","1.709"
"2018-03-18 16:02:00","498447","0","16.89","16.44","0.3405046","553.6","188.5","NaN","438","1","1","17.45","266.3","12.85","10.77","9.72","8.54","2.111"
"2018-03-18 16:03:00","498448","0","16.96","16.52","0.3417259","562.8","192.3","NaN","439.2","0","0","17.45","266.8","12.29","10.8","9.7","8.55","1.972"
"2018-03-18 16:04:00","498449","0","16.75","16.28","0.3421732","568.5","194.5","NaN","437.1","1","1","15.95","264.1","13.05","11.32","10.21","9.09","2.086"
"2018-03-18 16:05:00","498450","0","16.56","16.11","0.3410188","576.2","196.5","NaN","437.3","0","0","15.95","263.8","12.51","10.73","9.65","8.65","1.531"
"2018-03-18 16:06:00","498451","0","16.84","16.37","0.3428728","586.9","201.2","NaN","438","6","3","18.2","255.7","13.67","11.45","10.22","9.11","2.551"
"2018-03-18 16:07:00","498452","0","16.67","16.19","0.3425088","571.3","195.7","NaN","436.8","0","0","18.2","258.1","12.69","10.81","9.8","8.65","2.021"
"2018-03-18 16:08:00","498453","0","16.73","16.21","0.3421516","571","195.4","NaN","436","0","0","18.2","263.4","13.81","11.81","10.73","9.57","1.91"
"2018-03-18 16:09:00","498454","0","16.35","15.88","0.3410706","569.5","194.2","NaN","434.6","0","0","15.2","256.4","11.87","10.1","9.07","8.14","1.648"
"2018-03-18 16:10:00","498455","0","16.39","15.94","0.3401068","569.3","193.6","NaN","436.3","0","0","12.95","259.9","10.65","9.1","8.37","7.337","1.31"
"2018-03-18 16:11:00","498456","0","16.25","15.73","0.3405948","558.9","190.4","NaN","436.6","0","0","12.95","257.6","10.36","8.81","7.862","7.062","1.331"
"2018-03-18 16:12:00","498457","0","16.49","16.04","0.3413907","565.6","193.1","NaN","438.4","0","0","15.95","260.7","9.42","7.862","7.075","6.25","1.759"
"2018-03-18 16:13:00","498458","0","16.68","16.19","0.3448528","565.8","195.1","NaN","435.3","2","2","17.45","258.8","14.57","12.32","11.02","9.77","1.858"
"2018-03-18 16:14:00","498459","0","16.69","16.24","0.3435904","563.8","193.7","NaN","436.3","0","0","15.95","254.9","11.51","9.67","8.76","7.962","1.525"
"2018-03-18 16:15:00","498460","0","16.67","16.23","0.3430488","559.6","192","NaN","435.3","2","2","15.95","261.8","12.49","10.94","9.95","8.87","2.172"
"2018-03-18 16:16:00","498461","0","16.69","16.32","0.3431035","550.2","188.8","NaN","436.2","0","0","15.95","256.4","11.2","9.56","8.72","7.9","1.629"
"2018-03-18 16:17:00","498462","0","16.7","16.22","0.3443961","549.5","189.2","NaN","434.6","0","0","16.7","251.8","13.21","11.1","9.97","9.16","1.57"
"2018-03-18 16:18:00","498463","0","16.28","15.77","0.3436285","548.2","188.4","NaN","433.9","0","0","15.2","250.4","12","10.22","9.21","8.47","1.481"
"2018-03-18 16:19:00","498464","0","16.75","16.4","0.3439254","539","185.4","NaN","436.7","0","0","14.45","263.1","10.01","8.3","7.462","6.737","1.805"
"2018-03-18 16:20:00","498465","0","17.05","16.57","0.3475579","535","185.9","NaN","434.8","3","3","18.95","263.8","13.36","11","9.89","8.79","1.985"
"2018-03-18 16:21:00","498466","0","16.71","16.24","0.3465724","538.7","186.7","NaN","433.8","0","0","15.95","255.6","11.39","9.49","8.69","7.762","1.971"
"2018-03-18 16:22:00","498467","0","16.8","16.34","0.3465103","528.9","183.3","NaN","433.7","0","0","16.7","273.4","13.36","11.32","10.27","8.79","1.58"
"2018-03-18 16:23:00","498468","0","16.73","16.3","0.3471925","532.2","184.8","NaN","433.3","0","0","17.45","262.3","11.71","9.84","8.77","7.925","1.665"
"2018-03-18 16:24:00","498469","0","16.57","16.06","0.3462056","526.9","182.4","NaN","431.4","0","0","15.2","265.1","11.81","10.1","8.96","8.14","1.821"
"2018-03-18 16:25:00","498470","0","16.4","16.01","0.345922","524.3","181.4","NaN","431.9","0","0","15.95","262.9","12.12","10.65","9.67","8.4","1.625"
"2018-03-18 16:26:00","498471","0","16.67","16.25","0.3473084","517.6","179.8","NaN","432.5","0","0","15.95","261.7","11.5","9.45","8.27","7.387","1.866"
"2018-03-18 16:27:00","498472","0","16.97","16.54","0.3477801","512","178.1","NaN","433.4","3","1","15.2","254.6","11.79","10.02","8.91","8.04","1.911"
"2018-03-18 16:28:00","498473","0","16.75","16.29","0.3479577","507.6","176.6","NaN","431.4","0","0","15.2","256","11.51","9.84","8.81","7.887","1.602"
"2018-03-18 16:29:00","498474","0","16.77","16.43","0.3480977","509.9","177.5","NaN","430.9","8","3","17.45","260.2","12.96","11.07","10.07","9.15","1.915"
"2018-03-18 16:30:00","498475","0","16.76","16.3","0.349127","512.6","178.9","NaN","430.5","6","5","18.2","256.1","12.95","10.87","9.77","8.99","2.321"
"2018-03-18 16:31:00","498476","0","16.46","16.02","0.3476377","509.1","177","NaN","430.4","1","1","15.95","261.9","10.12","8.49","7.687","7.037","2.526"
"2018-03-18 16:32:00","498477","0","16.59","16.14","0.3484822","501.6","174.8","NaN","430.9","2","2","17.45","271.4","11.95","10.49","9.49","8.39","2.344"
"2018-03-18 16:33:00","498478","0","16.32","15.93","0.3495059","509.7","178.1","NaN","430","0","0","14.45","269.5","11.36","10.07","9.19","7.962","1.99"
"2018-03-18 16:34:00","498479","0","16.51","16.16","0.3490675","506.6","176.9","NaN","431.1","0","0","12.95","270.2","10.12","8.74","7.987","7.212","1.225"
"2018-03-18 16:35:00","498480","0","16.76","16.27","0.3506126","496.5","174.1","NaN","432","0","0","14.45","274.1","9.9","8.25","7.425","6.737","1.955"
"2018-03-18 16:36:00","498481","0","16.53","16.04","0.3513452","499","175.3","NaN","430.3","5","5","18.2","259.4","11.92","10.06","9.02","8.24","3.107"
"2018-03-18 16:37:00","498482","0","16.28","15.79","0.3517141","494.4","173.9","NaN","426.9","9","7","18.2","260.9","13.74","11.7","10.71","9.56","1.708"
"2018-03-18 16:38:00","498483","0","16.01","15.59","0.3507576","496.7","174.2","NaN","426.4","2","2","17.45","263.2","13.74","11.74","10.62","9.6","2.113"
