"TOA5","71821","CR1000","71821","CR1000.Std.27.04","CPU:JER_Site5_program_20171030.cr1","4862","Table1","","","","","","","","","","",""
"TIMESTAMP","RECORD","Rain_mm_Tot","T107_2M_Avg","T107_5M_Avg","Albedo_Avg","CM3Up_Avg","CM3Dn_Avg","CG3UpCo_Avg","CG3DnCo_Avg","Sensit_Tot","SenSec","WS_ms_4.8m_Max","WindDir_D1_WVT","WS_ms_4.8m_Avg","WS_ms_2.4m_Avg","WS_ms_1.4m_Avg","WS_ms_0.7m_Avg","WS_ms_2.4m_Std"
"TS","RN","mm","Deg C","Deg C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Counts/Hz","","meters/second","meters/second","meters/second","meters/second","meters/second","meters/second","meters/second"
NA,"","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Smp","Max","WVc","Avg","Avg","Avg","Avg","Std"
"2018-03-15 11:00:00","195828","0","18.23","17.66","0.3032921","639.6","194","295.8","444.8","0","0","12.95","230.6","9.42","8.05","7.087","6.262","1.258"
"2018-03-15 11:01:00","195829","0","18.2","17.61","0.302783","640.4","193.9","296.9","446.4","0","0","11.45","235","8.74","7.475","6.775","6.125","1.464"
"2018-03-15 11:02:00","195830","0","18.43","17.87","0.3022918","642.5","194.2","298.1","448.3","0","0","11.45","220.7","7.85","6.75","6.1","5.425","1.429"
"2018-03-15 11:03:00","195831","0","18.58","17.98","0.3033914","646.1","196","296.4","448.6","0","0","10.7","233.1","8.12","6.975","6.212","5.525","1.262"
"2018-03-15 11:04:00","195832","0","18.33","17.7","0.3025406","646.3","195.5","297.1","449.2","0","0","9.95","232.3","8.22","7.1","5.637","5.762","1.168"
"2018-03-15 11:05:00","195833","0","18.46","17.86","0.3025002","647.1","195.8","298.6","449.9","0","0","11.45","212.2","8.94","7.637","6.55","5.737","0.901"
"2018-03-15 11:06:00","195834","0","18.69","18.11","0.3028314","649.1","196.6","299","450.5","0","0","9.95","218.8","7.712","6.412","5.75","5.2","1.321"
"2018-03-15 11:07:00","195835","0","18.98","18.38","0.3030072","656.3","198.9","301.9","452.9","0","0","10.7","207.2","6.8","5.712","5.1","4.587","1.402"
"2018-03-15 11:08:00","195836","0","19.1","18.52","0.3037087","661.8","201","301.2","452.6","0","0","11.45","212.7","8.69","7.6","6.587","5.95","1.174"
"2018-03-15 11:09:00","195837","0","18.57","17.97","0.3023144","662.4","200.2","300.5","451.1","0","0","12.95","222.3","10.2","8.6","7.85","7.05","1.415"
"2018-03-15 11:10:00","195838","0","18.68","18.07","0.3018859","662.9","200.1","300.3","451.7","0","0","12.2","223.2","9.22","7.787","7.175","6.45","1.475"
"2018-03-15 11:11:00","195839","0","18.76","18.21","0.3018475","664.6","200.6","301.2","453.9","0","0","9.95","206.4","7.55","6.637","5.987","5.2","1.323"
"2018-03-15 11:12:00","195840","0","18.96","18.41","0.3022965","665.4","201.2","301.7","454.7","0","0","11.45","201.7","8.81","7.25","6.312","5.562","1.47"
"2018-03-15 11:13:00","195841","0","19.08","18.59","0.302365","668.1","202","302.1","454.8","0","0","12.95","214.7","9.04","8.02","7.325","6.475","1.551"
"2018-03-15 11:14:00","195842","0","18.95","18.44","0.3023168","671.2","202.9","301.1","454.2","0","0","12.95","220.7","8.81","7.637","6.962","6.212","1.569"
"2018-03-15 11:15:00","195843","0","18.72","18.09","0.3022054","675.4","204.1","300.4","454.3","0","0","11.45","217.2","9.24","7.55","6.687","5.862","1.333"
"2018-03-15 11:16:00","195844","0","18.54","17.88","0.3013374","680.5","205.1","301.8","454.7","0","0","11.45","215.1","8.99","7.825","7.025","6.387","1.568"
"2018-03-15 11:17:00","195845","0","18.76","18.2","0.3013325","680.7","205.1","302.3","456.3","0","0","11.45","206.2","8.65","7.9","6.987","6.212","1.362"
"2018-03-15 11:18:00","195846","0","18.88","18.3","0.3013306","680","204.9","301.7","457.6","0","0","9.95","198.5","7.6","6.537","5.662","5.05","0.982"
"2018-03-15 11:19:00","195847","0","19","18.4","0.3014185","680.9","205.2","300.8","457.6","0","0","10.7","210.9","8.06","6.887","6.162","5.6","1.639"
"2018-03-15 11:20:00","195848","0","18.81","18.22","0.301549","682.6","205.8","298.3","455.9","0","0","12.2","218.7","9.47","7.887","6.95","6.225","1.535"
"2018-03-15 11:21:00","195849","0","18.61","17.95","0.3002114","681.4","204.6","298.3","456.4","0","0","11.45","223.2","8.69","7.537","6.85","6.275","1.39"
"2018-03-15 11:22:00","195850","0","18.57","17.95","0.2999904","683","204.9","299.2","456.6","0","0","12.2","214.7","8.9","7.687","6.937","6.225","1.324"
"2018-03-15 11:23:00","195851","0","18.77","18.21","0.2998818","684.3","205.2","300.3","457.4","0","0","12.2","227.7","9.01","7.912","7.05","6.287","1.568"
"2018-03-15 11:24:00","195852","0","18.81","18.18","0.3003603","687.4","206.5","299.1","456","0","0","12.95","208.4","9.11","7.587","6.675","6.05","1.596"
"2018-03-15 11:25:00","195853","0","18.84","18.19","0.2995982","688.3","206.2","301","457.8","0","0","11.45","207","7.825","6.812","6.05","5.512","1.038"
"2018-03-15 11:26:00","195854","0","19.42","18.81","0.2994903","690","206.6","304","462.6","0","0","11.45","221.7","6.637","5.525","4.975","4.45","1.353"
"2018-03-15 11:27:00","195855","0","19.4","18.73","0.3009249","696.1","209.5","301.2","461.1","0","0","10.7","232.5","7.875","6.575","5.8","5.237","1.552"
"2018-03-15 11:28:00","195856","0","19.02","18.27","0.3005429","696.7","209.4","300.5","460.5","0","0","10.7","233.2","8.44","7.375","6.675","5.975","1"
"2018-03-15 11:29:00","195857","0","18.9","18.15","0.2987499","695.5","207.8","303.3","462.7","0","0","8.45","222.5","6.425","5.187","4.7","4.3","0.864"
"2018-03-15 11:30:00","195858","0","19.21","18.53","0.2991081","696.7","208.4","303.2","463","0","0","9.95","222.7","7.387","6.425","5.687","5.137","1.323"
"2018-03-15 11:31:00","195859","0","19.47","18.83","0.2995092","698.1","209.1","304.1","464.5","0","0","10.7","230.2","7.6","6.4","5.825","5.312","1.505"
"2018-03-15 11:32:00","195860","0","19.52","18.91","0.2992107","700.2","209.5","303.9","465.4","0","0","9.95","226.3","6.737","5.612","4.95","4.425","1.271"
"2018-03-15 11:33:00","195861","0","19.66","19.06","0.300538","703.7","211.5","302.1","463.2","0","0","12.95","215.9","10.37","8.85","7.837","7.037","1.696"
"2018-03-15 11:34:00","195862","0","19.31","18.69","0.2997704","706.6","211.8","301.3","461.4","0","0","12.95","218.9","10.36","9.06","8.22","7.275","1.433"
"2018-03-15 11:35:00","195863","0","19.26","18.63","0.2994727","708.9","212.3","301.5","461.4","0","0","12.2","222.9","9.44","8.09","7.312","6.525","1.564"
"2018-03-15 11:36:00","195864","0","19.22","18.51","0.2988632","711.5","212.6","303","464","0","0","8.45","217.7","7.087","6.075","5.362","4.85","0.868"
"2018-03-15 11:37:00","195865","0","19.22","18.51","0.2984992","712.9","212.8","305.1","466.9","0","0","8.45","221.7","6.575","5.937","5.225","4.65","1.014"
"2018-03-15 11:38:00","195866","0","19.29","18.7","0.2989679","714.9","213.7","305.5","465.7","0","0","12.2","208.5","10.01","8.76","7.737","6.8","1.337"
"2018-03-15 11:39:00","195867","0","19.18","18.6","0.2988697","720.1","215.2","305","465.1","1","1","9.95","219.1","8.05","7.062","6.2","5.575","1.094"
"2018-03-15 11:40:00","195868","0","19.04","18.46","0.2975154","720","214.2","306","467.5","0","0","9.2","223","7.362","6.3","5.65","5.062","0.913"
"2018-03-15 11:41:00","195869","0","19.64","19.05","0.298472","718.9","214.6","306.5","469.2","0","0","13.7","223.5","8.08","7.012","6.25","5.525","2.153"
"2018-03-15 11:42:00","195870","0","19.82","19.22","0.2999034","724.9","217.4","303.1","465.6","0","0","14.45","225","11.56","9.59","8.7","7.787","1.84"
"2018-03-15 11:43:00","195871","0","19.61","18.9","0.2988191","724.7","216.5","303.1","466.3","0","0","12.2","223.4","9.09","7.875","6.95","6.187","1.379"
"2018-03-15 11:44:00","195872","0","19.68","18.9","0.298904","724.6","216.6","303.5","467.2","0","0","12.2","234.6","9.14","7.575","6.787","6.062","1.131"
"2018-03-15 11:45:00","195873","0","19.99","19.32","0.2988388","725.3","216.7","304.3","467.7","0","0","12.95","232","10.27","8.9","8.06","7.162","1.404"
"2018-03-15 11:46:00","195874","0","19.68","19.01","0.2991917","727.7","217.7","302.6","466","0","0","14.45","247.8","10.57","9.24","8.19","7.087","1.57"
"2018-03-15 11:47:00","195875","0","19.36","18.72","0.2982527","730.4","217.8","302.8","464.7","0","0","12.95","245.9","10.52","9.1","8.22","7.25","1.465"
"2018-03-15 11:48:00","195876","0","19.6","19.05","0.2982305","733.4","218.7","303.4","465.1","0","0","15.2","247.5","11.21","9.96","8.97","7.912","2.106"
"2018-03-15 11:49:00","195877","0","19.54","18.96","0.2979892","748.2","223","304.4","465.8","0","0","15.2","243.4","10.9","9.2","8.26","7.187","1.796"
"2018-03-15 11:50:00","195878","0","19.38","18.81","0.2980337","744.8","222","303.2","464.7","0","0","15.2","246.4","11.04","9.8","8.9","7.987","1.676"
"2018-03-15 11:51:00","195879","0","19.66","19.09","0.2976819","736.7","219.3","304.5","466.3","0","0","15.2","239.3","10.54","8.86","8.16","7.287","2.293"
"2018-03-15 11:52:00","195880","0","19.62","18.98","0.2979476","740.8","220.7","303.2","465","0","0","15.2","234.6","11.2","9.69","8.62","7.687","1.993"
"2018-03-15 11:53:00","195881","0","19.57","18.96","0.297915","746.9","222.5","303.5","465.5","0","0","14.45","237","11.8","10.22","9.22","8.3","1.614"
"2018-03-15 11:54:00","195882","0","19.58","18.95","0.29794","761.6","226.9","304.1","465.5","0","0","16.7","229.2","12.01","10.09","8.92","7.875","1.652"
"2018-03-15 11:55:00","195883","0","19.5","18.84","0.2884238","611.8","179.5","302","462.2","0","0","15.95","242","10.39","9.32","8.42","7.387","2.276"
"2018-03-15 11:56:00","195884","0","19.8","19.25","0.2968288","757.1","224.7","305.7","466.8","0","0","13.7","243","10.39","8.81","8.05","7.05","1.86"
"2018-03-15 11:57:00","195885","0","19.84","19.23","0.2978011","758.3","225.8","304.2","466.2","0","0","16.7","234.9","11.9","10.2","9.16","8.21","1.825"
"2018-03-15 11:58:00","195886","0","19.75","19.11","0.2967233","751.8","223.1","302.6","465.5","0","0","15.2","227.4","12.12","10.62","9.57","8.44","1.757"
"2018-03-15 11:59:00","195887","0","19.67","19.03","0.2959027","749","221.6","303.2","467.2","0","0","15.95","230","10.6","8.86","7.787","6.937","1.844"
"2018-03-15 12:00:00","195888","0","19.75","19.03","0.2958549","748.3","221.4","303.3","467.6","0","0","14.45","225.6","10.64","9.14","8.16","7.25","1.923"
"2018-03-15 12:01:00","195889","0","19.6","18.95","0.2954511","747.5","220.8","302.4","466.5","0","0","15.95","221.2","11.32","9.64","8.61","7.85","1.771"
"2018-03-15 12:02:00","195890","0","19.53","18.82","0.2947116","747.9","220.4","302.6","467.7","0","0","15.95","231.8","10.48","8.67","7.812","6.987","1.889"
"2018-03-15 12:03:00","195891","0","19.42","18.71","0.2950754","751.4","221.7","301.6","467.3","0","0","12.95","228.6","10.5","9.2","8.25","7.6","1.494"
"2018-03-15 12:04:00","195892","0","19.43","18.76","0.2944703","752.2","221.5","302.8","469","0","0","14.45","220.7","10.45","8.85","7.837","7.112","1.702"
"2018-03-15 12:05:00","195893","0","19.51","18.85","0.2944187","750.2","220.9","303.4","470.7","0","0","10.7","221.3","8.89","7.887","6.912","5.987","1.084"
"2018-03-15 12:06:00","195894","0","19.83","19.15","0.2947249","749.6","220.9","304.3","471.6","0","0","12.95","229.9","9.4","8.3","7.337","6.462","1.851"
"2018-03-15 12:07:00","195895","0","20.1","19.47","0.2956799","752.4","222.5","303.7","472.8","0","0","12.95","246.6","9.72","8.46","7.6","6.75","1.702"
"2018-03-15 12:08:00","195896","0","19.75","19.13","0.2953016","755.5","223.1","302.8","471.2","0","0","13.7","239","10.21","8.87","8.1","7.112","1.392"
"2018-03-15 12:09:00","195897","0","19.77","19.12","0.2946439","757.4","223.2","303.3","472.2","0","0","12.2","236.9","9.26","7.837","7.05","6.387","1.611"
"2018-03-15 12:10:00","195898","0","19.96","19.3","0.295329","761.9","225","303.7","472.7","0","0","13.7","221.3","10.34","8.92","7.662","6.925","1.543"
"2018-03-15 12:11:00","195899","0","19.77","19.1","0.2949161","765.1","225.6","303.3","470.7","0","0","15.95","225.6","12.48","10.57","9.39","8.45","1.728"
"2018-03-15 12:12:00","195900","0","19.96","19.27","0.2941683","765.7","225.2","304.3","471.6","0","0","16.7","235","10.85","9.36","8.12","7.375","2.122"
"2018-03-15 12:13:00","195901","0","20.2","19.53","0.2946039","762.9","224.8","303","471.1","0","0","15.2","231.8","11.73","9.65","8.65","7.975","1.562"
"2018-03-15 12:14:00","195902","0","20.06","19.37","0.2938792","760.4","223.5","302.7","470.9","0","0","15.2","232.6","11.4","9.91","8.96","7.937","1.919"
"2018-03-15 12:15:00","195903","0","20.01","19.34","0.2936844","762.5","223.9","303.1","472.1","0","0","13.7","232.7","10.35","8.67","7.937","7.1","1.923"
"2018-03-15 12:16:00","195904","0","19.79","19.13","0.2939376","764.2","224.6","302.9","471.2","0","0","14.45","230","11.73","9.84","8.81","7.887","1.608"
"2018-03-15 12:17:00","195905","0","20.13","19.45","0.2935639","765.6","224.8","305","473.6","0","0","13.7","234.3","10.29","8.6","7.637","6.837","1.368"
"2018-03-15 12:18:00","195906","0","20","19.3","0.2942575","767.3","225.8","303.3","472.7","1","1","12.95","231.4","10.46","8.81","7.962","7.112","1.528"
"2018-03-15 12:19:00","195907","0","19.99","19.34","0.2937564","768.1","225.6","303.7","473","0","0","15.2","233.9","11.01","9.27","8.36","7.562","1.535"
"2018-03-15 12:20:00","195908","0","20.11","19.43","0.2934621","767.3","225.2","304.9","474.1","0","0","12.95","227.2","9.67","8.25","7.45","6.8","1.416"
"2018-03-15 12:21:00","195909","0","20.36","19.66","0.2940708","769","226.1","304","473.4","0","0","16.7","230.6","11.7","9.95","8.89","8.01","1.927"
"2018-03-15 12:22:00","195910","0","20.1","19.46","0.2939893","768.5","225.9","303.3","472.9","0","0","12.95","245.5","10.22","9.1","8.34","7.412","1.657"
"2018-03-15 12:23:00","195911","0","20.19","19.55","0.292825","767.7","224.8","306.8","476.9","0","0","12.2","229.4","8.24","7.112","6.35","5.75","1.621"
"2018-03-15 12:24:00","195912","0","20.43","19.85","0.2940589","767.8","225.8","306.1","477.5","0","0","13.7","212.5","9.95","8.51","7.525","6.575","1.839"
"2018-03-15 12:25:00","195913","0","20.45","19.76","0.2937869","768.6","225.8","306.6","477.7","0","0","12.95","219.7","9.57","8.26","7.375","6.625","1.856"
"2018-03-15 12:26:00","195914","0","20.44","19.74","0.294183","770.4","226.6","304.9","476.8","0","0","12.95","239.5","9.82","8.51","7.737","7","1.508"
"2018-03-15 12:27:00","195915","0","20.53","19.84","0.2936812","771.2","226.5","307.3","478.5","0","0","15.95","245","10.06","8.61","8","7.237","1.873"
"2018-03-15 12:28:00","195916","0","20.5","19.88","0.2941923","773","227.4","304.8","475.8","0","0","15.2","243","11.4","9.84","8.91","7.887","1.709"
"2018-03-15 12:29:00","195917","0","20.38","19.75","0.2931054","771.3","226.1","304.4","476.1","0","0","16.7","235.8","11.49","9.84","8.79","7.737","1.906"
"2018-03-15 12:30:00","195918","0","19.94","19.3","0.2925781","771.5","225.7","302.9","473.5","0","0","15.2","236","12.4","10.95","9.79","8.64","1.517"
"2018-03-15 12:31:00","195919","0","19.72","19.02","0.2910792","772.6","224.9","304.1","473.5","0","0","14.45","233.6","10.6","8.62","7.875","7.15","2.028"
"2018-03-15 12:32:00","195920","0","20.17","19.44","0.2909029","774.1","225.2","307.3","478.8","0","0","11.45","216.7","8.02","7.037","6.375","5.762","1.349"
"2018-03-15 12:33:00","195921","0","20.38","19.72","0.2907206","742.5","216","307.1","480","0","0","11.45","225.9","7.925","6.875","6.05","5.362","1.253"
"2018-03-15 12:34:00","195922","0","20.62","19.97","0.2922896","775.9","226.8","308.5","481.9","0","0","11.45","232.2","8.31","7.225","6.3","5.45","1.348"
"2018-03-15 12:35:00","195923","0","20.77","20.09","0.2918943","750.6","219.2","306.9","481.1","0","0","12.95","220.1","9.44","8.16","7.35","6.625","1.519"
"2018-03-15 12:36:00","195924","0","20.37","19.67","0.2923316","773.5","226.1","306.9","481.2","0","0","10.7","220.8","8.09","6.987","6.275","5.562","1.133"
"2018-03-15 12:37:00","195925","0","20.55","19.8","0.2920839","774.4","226.2","309","484.2","0","0","11.45","224","7.787","6.737","6.087","5.437","1.743"
"2018-03-15 12:38:00","195926","0","20.99","20.28","0.2928957","777.2","227.7","309.7","484.4","0","0","11.45","241.4","8.9","7.737","7.125","6.25","1.379"
"2018-03-15 12:39:00","195927","0","21.42","20.78","0.293272","780.4","228.9","310.6","486","0","0","12.2","240.9","8.86","7.812","7.25","6.537","1.846"
"2018-03-15 12:40:00","195928","0","20.94","20.28","0.2934588","783.7","230","307.8","483.4","0","0","12.2","238.9","9.85","8.35","7.425","6.512","1.426"
"2018-03-15 12:41:00","195929","0","20.72","20.04","0.2927827","789.1","231","308","483.3","0","0","12.2","240.6","9.82","8.6","7.7","6.962","1.312"
"2018-03-15 12:42:00","195930","0","20.84","20.15","0.2894658","737.2","213.7","308.5","483.2","0","0","12.95","249.4","8.91","7.75","6.8","5.962","1.687"
"2018-03-15 12:43:00","195931","0","21","20.24","0.2806537","593.3","169.3","306.1","479.8","1","1","12.95","244.8","9.61","8.14","7.375","6.587","1.457"
"2018-03-15 12:44:00","195932","0","20.96","20.21","0.2935159","738.1","216.7","307","476.4","0","0","13.7","218.3","10.27","8.61","7.75","7.025","1.807"
"2018-03-15 12:45:00","195933","0","20.9","20.18","0.2920632","781.3","228.2","307.3","479","0","0","15.2","232.2","10.7","8.95","8.17","7.362","1.997"
"2018-03-15 12:46:00","195934","0","20.79","20.07","0.2919497","782","228.3","307.4","481.6","0","0","12.2","238.2","9.62","8.09","7.35","6.462","1.379"
"2018-03-15 12:47:00","195935","0","20.99","20.31","0.2926471","783.9","229.4","307","482.4","0","0","15.2","235.9","10.82","9.21","8.19","7.262","2.15"
"2018-03-15 12:48:00","195936","0","20.87","20.19","0.2922582","786.7","229.9","307.4","481.8","0","0","14.45","229.9","10.84","9","7.987","7.137","1.542"
"2018-03-15 12:49:00","195937","0","20.93","20.23","0.2924123","791.2","231.3","307.2","481","0","0","15.95","234","12.17","10.17","9.36","8.33","1.914"
"2018-03-15 12:50:00","195938","0","21.13","20.41","0.2922858","793.3","231.9","308.1","482.7","0","0","14.45","242.8","10.96","9.3","8.44","7.55","1.724"
"2018-03-15 12:51:00","195939","0","21.03","20.37","0.2926667","803","234.9","308.4","483.8","0","0","12.95","234","9.59","8.47","7.675","6.9","1.32"
"2018-03-15 12:52:00","195940","0","20.96","20.32","0.2922813","802","234.4","309.1","484.8","0","0","13.7","216.7","10.29","8.7","7.775","6.987","1.453"
"2018-03-15 12:53:00","195941","0","21.03","20.28","0.2921028","794.5","232.1","309.3","485.4","0","0","12.95","225.8","8.29","6.925","6.175","5.5","1.785"
"2018-03-15 12:54:00","195942","0","21.25","20.53","0.2920726","788.6","230.3","309","486.4","0","0","12.2","237.1","9.24","7.937","7.225","6.45","1.497"
"2018-03-15 12:55:00","195943","0","20.88","20.21","0.2921362","787.1","230","308","486.2","0","0","11.45","231.8","8.26","7.337","6.562","5.875","1.158"
"2018-03-15 12:56:00","195944","0","20.83","20.2","0.2916065","786.1","229.2","309.7","486.8","0","0","12.95","230.4","9.29","8","7.225","6.55","1.52"
"2018-03-15 12:57:00","195945","0","21.11","20.47","0.292565","789.2","230.9","309.1","486.1","0","0","13.7","247.4","10.51","9.41","8.45","7.425","1.328"
"2018-03-15 12:58:00","195946","0","21.11","20.46","0.2925605","792.7","231.9","308.6","485.4","0","0","16.7","236.1","11.36","9.77","8.7","7.662","1.849"
"2018-03-15 12:59:00","195947","0","21.32","20.58","0.2927557","795.8","233","308.1","485.4","0","0","13.7","216.5","11.14","9.36","8","7.062","1.7"
"2018-03-15 13:00:00","195948","0","21.29","20.61","0.2926719","793.9","232.4","308","486.4","0","0","12.95","223.5","9.64","8.35","7.425","6.575","1.623"
"2018-03-15 13:01:00","195949","0","21.34","20.63","0.2925569","792.5","231.9","309.2","488.5","0","0","12.2","222.7","8.84","7.625","6.787","6.05","1.624"
"2018-03-15 13:02:00","195950","0","21.4","20.73","0.2929749","794.7","232.8","310.5","489","0","0","14.45","229.2","9.92","8.59","7.687","6.875","1.617"
"2018-03-15 13:03:00","195951","0","21.25","20.55","0.2933579","795.6","233.4","309.5","485.7","0","0","15.2","225.9","11.46","9.74","8.86","7.95","1.513"
"2018-03-15 13:04:00","195952","0","21.28","20.57","0.2928627","797.1","233.4","311.4","486.8","1","1","13.7","219.2","10.12","8.81","8.08","7.412","1.588"
"2018-03-15 13:05:00","195953","0","21.52","20.82","0.2930292","799.5","234.3","314.4","490","0","0","11.45","224.8","8.55","7.337","6.637","5.95","1.31"
"2018-03-15 13:06:00","195954","0","21.73","21.1","0.2944322","808","238","314.2","490.3","0","0","13.7","240","9.34","7.975","7.237","6.425","1.897"
"2018-03-15 13:07:00","195955","0","21.42","20.76","0.2943908","818","240.7","314.2","490.8","0","0","12.2","236.6","9.16","8.15","7.437","6.6","1.322"
"2018-03-15 13:08:00","195956","0","20.95","20.23","0.2832102","565.7","162.7","308","482.5","0","0","10.7","231.5","8.2","6.9","6.012","5.475","1.261"
"2018-03-15 13:09:00","195957","0","20.92","20.22","0.2930225","821","240.5","316.8","489.3","0","0","10.7","233.8","7.787","6.862","6.175","5.487","1.488"
"2018-03-15 13:10:00","195958","0","21.57","20.89","0.2934443","818","240","318.7","493.6","0","0","11.45","223","8.42","7.1","6.412","5.7","1.34"
"2018-03-15 13:11:00","195959","0","21.91","21.21","0.2940801","817","240.3","320.2","495.4","0","0","12.2","214.3","9","7.525","6.637","5.937","1.599"
"2018-03-15 13:12:00","195960","0","21.81","21.1","0.2947946","835","246","319.2","493.7","0","0","12.95","226.2","9.75","8.35","7.55","6.9","1.379"
"2018-03-15 13:13:00","195961","0","21.59","20.92","0.2923475","811","237.1","319.8","495.4","0","0","12.2","243.2","8.06","7.4","6.75","6.025","1.507"
"2018-03-15 13:14:00","195962","0","21.24","20.61","0.2933593","810","237.7","315.1","493.3","0","0","12.95","242.3","9.17","7.937","7.212","6.475","1.713"
"2018-03-15 13:15:00","195963","0","21.19","20.47","0.2931972","813","238.4","316.7","495.1","0","0","10.7","237.5","8.3","7.287","6.55","5.862","1.288"
"2018-03-15 13:16:00","195964","0","21.29","20.64","0.2937421","826","242.6","318.9","495.2","1","1","12.95","235.3","9.11","7.875","7.15","6.5","1.132"
"2018-03-15 13:17:00","195965","0","21.35","20.66","0.2944496","839","247.2","320.4","494.8","0","0","13.7","240.4","10.11","8.99","8.06","7.162","1.626"
"2018-03-15 13:18:00","195966","0","21.52","20.78","0.2781669","529.7","151","316.6","488.3","0","0","12.95","211.9","9.84","8.27","7.2","6.337","1.995"
"2018-03-15 13:19:00","195967","0","21.03","20.41","0.270429","178","48.14","310.1","468.1","0","0","11.45","220.7","8.15","7.112","6.412","5.75","1.256"
"2018-03-15 13:20:00","195968","0","21.02","20.49","0.2735712","224.7","61.48","313.7","463.8","0","0","9.95","234.1","7.287","6.125","5.487","4.9","1.275"
"2018-03-15 13:21:00","195969","0","21.05","20.52","0.2884301","520.8","152.8","316.1","465.5","0","0","12.95","237.8","9.16","7.65","6.825","6.1","1.779"
"2018-03-15 13:22:00","195970","0","20.88","20.3","0.286796","725.5","210.7","319.5","476.7","0","0","16.7","240.1","12.09","10.37","9.3","8.25","2.797"
"2018-03-15 13:23:00","195971","0","20.75","20.16","0.2675514","174.2","46.61","306.9","458.2","0","0","15.2","230.1","8.91","7.512","6.725","6.112","2.043"
"2018-03-15 13:24:00","195972","0","20.54","20.05","0.2792369","384.3","110.3","310.2","456.7","0","0","12.2","232.8","8.42","7.137","6.4","5.75","1.491"
"2018-03-15 13:25:00","195973","0","20.87","20.36","0.2932744","845","248","319","473.3","0","0","15.2","231.8","11.99","10.69","9.61","8.5","1.459"
"2018-03-15 13:26:00","195974","0","21.43","20.87","0.2934246","809","237.5","315.8","478.8","0","0","13.7","252.9","10.29","8.79","7.95","7.075","1.576"
"2018-03-15 13:27:00","195975","0","21.32","20.73","0.2894202","737.4","214.4","312.1","479","0","0","13.7","241.4","10.59","9.12","8.19","7.362","1.26"
"2018-03-15 13:28:00","195976","0","21.18","20.56","0.2808319","503","144.9","306.6","468.2","0","0","15.2","242.8","10.37","8.79","7.862","7.025","1.534"
"2018-03-15 13:29:00","195977","0","21.29","20.66","0.292899","797.5","233.6","313.7","479.9","0","0","12.2","246.9","8.66","7.55","6.85","6.15","1.395"
"2018-03-15 13:30:00","195978","0","21.45","20.83","0.2937411","794.4","233.4","312.7","483.6","0","0","12.2","253.2","8.29","7.287","6.6","5.912","1.679"
"2018-03-15 13:31:00","195979","0","21.74","21.04","0.2934908","801","235.2","314.8","488.9","0","0","9.95","254.3","6.562","5.487","5.025","4.612","1.302"
"2018-03-15 13:32:00","195980","0","22.08","21.35","0.2944742","809","238.1","316.1","490.7","0","0","13.7","254.7","8.72","7.375","6.662","5.812","1.981"
"2018-03-15 13:33:00","195981","0","22.16","21.48","0.2920986","772.3","226","315.8","489.2","0","0","13.7","248.1","9.99","8.69","7.95","6.925","1.777"
