"TOA5","54124","CR1000","54124","CR1000.Std.25","CPU:JER_Site4_program_20170406.cr1","14814","Table1","","","","","","","","","","",""
"TIMESTAMP","RECORD","Rain_mm_Tot","T107_2M_Avg","T107_5M_Avg","Albedo_Avg","CM3Up_Avg","CM3Dn_Avg","CG3UpCo_Avg","CG3DnCo_Avg","Sensit_Tot","SenSec","WS_ms_4.8m_Max","WindDir_D1_WVT","WS_ms_4.8m_Avg","WS_ms_2.4m_Avg","WS_ms_1.4m_Avg","WS_ms_0.7m_Avg","WS_ms_2.4m_Std"
"TS","RN","mm","Deg C","Deg C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Counts/Hz","","meters/second","meters/second","meters/second","meters/second","meters/second","meters/second","meters/second"
NA,"","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Smp","Max","WVc","Avg","Avg","Avg","Avg","Std"
"2017-04-25 12:00:00","27324","0","22.96","22.54","0.3229234","467.9","150.9","NaN","484.3","1","1","14.45","251.3","10.71","8.97","8.14","7.412","1.818"
"2017-04-25 12:01:00","27325","0","22.96","22.5","0.3224425","457.3","147.4","NaN","484.8","0","0","11.45","256.7","9.32","7.7","6.937","6.275","0.987"
"2017-04-25 12:02:00","27326","0","22.82","22.36","0.3253763","394.9","128.5","NaN","483.3","0","0","8.45","239.6","6.812","5.787","5.287","4.887","0.982"
"2017-04-25 12:03:00","27327","0","22.91","22.44","0.3257118","675.8","219.8","NaN","489.4","0","0","9.95","231.6","7.35","6.45","5.887","5.525","1.51"
"2017-04-25 12:04:00","27328","0","22.94","22.51","0.3247485","1096","356","NaN","510","0","0","10.7","229.7","8.19","7.15","6.387","5.887","0.917"
"2017-04-25 12:05:00","27329","0","23.49","22.96","0.3235758","1079","349.2","NaN","521.6","0","0","9.95","252.8","7.775","6.475","6.025","5.562","0.968"
"2017-04-25 12:06:00","27330","0","23.3","22.62","0.3215431","810","261.4","NaN","515.2","0","0","9.2","243.7","7.425","6.287","5.675","5.212","0.94"
"2017-04-25 12:07:00","27331","0","23.27","22.69","0.3215631","495.9","159.2","NaN","509.5","0","0","8.45","250.7","6.15","5.3","4.762","4.35","0.875"
"2017-04-25 12:08:00","27332","0","23.6","23.07","0.3227999","562","181.5","NaN","502.3","0","0","13.7","250.8","8.42","7.112","6.437","5.975","1.903"
"2017-04-25 12:09:00","27333","0","23.97","23.5","0.3216328","876","282.4","NaN","510.6","7","2","15.2","253.7","12.49","10.87","9.72","8.72","1.545"
"2017-04-25 12:10:00","27334","0","23.81","23.19","0.323795","532","171.9","NaN","501.1","0","0","14.45","271.5","11.27","9.67","8.87","7.762","1.416"
"2017-04-25 12:11:00","27335","0","23.55","23.09","0.3240512","381","123.4","NaN","493","0","0","10.7","261.9","7.987","6.85","6.225","5.525","1.446"
"2017-04-25 12:12:00","27336","0","23.6","23.08","0.3233832","413.1","133.5","NaN","491.7","0","0","11.45","267","8.29","7.137","6.537","5.787","1.434"
"2017-04-25 12:13:00","27337","0","23.45","23","0.3252711","368.5","119.9","NaN","488.7","0","0","10.7","272.5","7.737","6.65","6.112","5.625","1.495"
"2017-04-25 12:14:00","27338","0","23.57","23.18","0.3235982","504.3","163","NaN","488.3","0","0","16.7","277.2","10.25","8.77","8.06","7.062","2.132"
"2017-04-25 12:15:00","27339","0","23.58","23.2","0.3221718","434.3","139.8","NaN","485.7","2","2","17.45","269.1","11.54","9.82","9.06","7.962","2.85"
"2017-04-25 12:16:00","27340","0","23.78","23.32","0.3270437","359.7","117.6","NaN","484.9","0","0","10.7","261.4","8.12","6.812","6.15","5.612","1.478"
"2017-04-25 12:17:00","27341","0","23.67","23.26","0.3244118","419.9","136","NaN","486.4","0","0","10.7","241","8.26","7.137","6.275","5.787","1.23"
"2017-04-25 12:18:00","27342","0","23.29","22.81","0.3275286","363","118.9","NaN","480.4","0","0","13.7","240.9","10.36","8.91","8.01","7.35","1.525"
"2017-04-25 12:19:00","27343","0","23.03","22.64","0.3236076","507","163.8","NaN","482.1","2","2","15.2","241.6","11.56","10.05","9","8.22","1.793"
"2017-04-25 12:20:00","27344","0","22.91","22.49","0.3243","389.2","126.1","NaN","480.4","0","0","12.95","236.7","10.54","9.27","8.3","7.675","1.183"
"2017-04-25 12:21:00","27345","0","23.02","22.7","0.323689","392.8","127.1","NaN","480.7","0","0","11.45","248.5","8.33","7.112","6.462","6.05","1.475"
"2017-04-25 12:22:00","27346","0","23.21","22.87","0.3221396","470.6","151.5","NaN","485","0","0","10.7","256.5","7.525","6.337","5.662","5.112","1.166"
"2017-04-25 12:23:00","27347","0","23.35","22.95","0.327492","371.9","121.8","NaN","481.8","0","0","11.45","245.3","8.7","7.225","6.575","6.075","1.137"
"2017-04-25 12:24:00","27348","0","23.18","22.72","0.3275704","349.2","114.4","NaN","478.7","0","0","11.45","233.6","7.862","6.612","5.887","5.487","1.372"
"2017-04-25 12:25:00","27349","0","23.34","23","0.3277213","337.1","110.5","NaN","480.2","0","0","8.45","255.1","5.45","4.862","4.512","4.138","1.377"
"2017-04-25 12:26:00","27350","0","23.66","23.34","0.3305816","328.5","108.6","NaN","479.7","0","0","12.95","234.7","7.212","6.387","5.737","5.237","2.421"
"2017-04-25 12:27:00","27351","0","23.42","22.99","0.3328092","319.8","106.4","NaN","475.5","0","0","11.45","243.2","9.16","7.65","6.812","6.2","1.005"
"2017-04-25 12:28:00","27352","0","23.35","22.93","0.334681","310.2","103.8","NaN","473.2","0","0","14.45","259.1","10.98","9.21","8.35","7.487","1.546"
"2017-04-25 12:29:00","27353","0","23.16","22.77","0.3345333","300.6","100.6","NaN","471.8","0","0","14.45","259.6","8.69","7.275","6.562","5.925","2.123"
"2017-04-25 12:30:00","27354","0","23.24","22.94","0.3346702","287.1","96.1","NaN","471","0","0","12.95","257","10.21","8.5","7.737","7.112","1.474"
"2017-04-25 12:31:00","27355","0","23.46","23.15","0.3357476","277.6","93.2","NaN","469.6","0","0","12.95","253.5","9.81","8.31","7.462","6.8","1.522"
"2017-04-25 12:32:00","27356","0","23.34","22.99","0.3351849","271.9","91.1","NaN","468.1","0","0","12.2","243.5","9.55","8","7","6.312","1.249"
"2017-04-25 12:33:00","27357","0","23.29","23","0.3346142","272.3","91.1","NaN","467.3","0","0","15.2","256.7","11.1","9.35","8.66","8.04","2.085"
"2017-04-25 12:34:00","27358","0","23.23","22.93","0.3340949","278.4","93","NaN","465.1","8","7","16.7","258.3","12.66","10.32","9.22","8.4","1.968"
"2017-04-25 12:35:00","27359","0","23.15","22.84","0.3311878","287.2","95.1","NaN","465.8","0","0","12.95","252.9","10.15","8.54","7.575","6.7","1.507"
"2017-04-25 12:36:00","27360","0","23.23","22.94","0.3307429","294.6","97.4","NaN","466.1","0","0","12.2","250.1","8.51","7.075","6.325","5.812","1.501"
"2017-04-25 12:37:00","27361","0","23.28","22.94","0.33039","299","98.8","NaN","466","0","0","13.7","255.4","10.35","8.36","7.462","6.687","1.531"
"2017-04-25 12:38:00","27362","0","23.05","22.74","0.3262362","351.4","114.4","NaN","466","0","0","12.95","255","10.34","8.64","7.7","7.075","1.421"
"2017-04-25 12:39:00","27363","0","23.3","23.06","0.3267656","322.1","105.2","NaN","468.5","0","0","11.45","258.4","7.862","6.712","6.212","5.5","1.406"
"2017-04-25 12:40:00","27364","0","23.24","22.95","0.3299702","293.2","96.8","NaN","463.6","7","3","15.95","262.3","12","10.57","9.82","8.95","1.971"
"2017-04-25 12:41:00","27365","0","23.13","22.9","0.3305169","267.3","88.4","NaN","462.3","1","1","15.95","260","11.31","9.45","8.66","8","2.107"
"2017-04-25 12:42:00","27366","0","23.27","23.04","0.3316592","246","81.6","NaN","461.4","0","0","15.2","249.6","10.69","8.92","8.05","7.35","1.748"
"2017-04-25 12:43:00","27367","0","23.23","22.97","0.3338617","223","74.47","NaN","458.3","2","2","15.95","255.5","12.6","10.64","9.81","9.06","1.957"
"2017-04-25 12:44:00","27368","0","23","22.75","0.3307116","237","78.27","NaN","455.7","38","8","17.45","258.6","13.04","11.23","10.17","9.27","2.005"
"2017-04-25 12:45:00","27369","0","23.04","22.83","0.3181466","682.7","217.7","NaN","468.7","1","1","15.2","252","10.48","8.85","8.01","7.387","1.814"
"2017-04-25 12:46:00","27370","0","23.32","22.93","0.3179752","1003","318.8","NaN","487.6","3","2","15.95","243","12.89","10.82","9.55","8.79","1.586"
"2017-04-25 12:47:00","27371","0","23.6","23.14","0.3173695","1019","323.3","NaN","497.5","3","3","17.45","258.6","12.06","10.27","9.26","8.46","2.119"
"2017-04-25 12:48:00","27372","0","23.74","23.2","0.3175346","1044","331.5","NaN","502.1","0","0","15.95","259.7","12.91","10.77","9.74","8.74","1.447"
"2017-04-25 12:49:00","27373","0","23.83","23.3","0.3179825","503.3","159.2","NaN","491.6","0","0","15.2","259.9","12.15","9.91","8.99","8.09","1.967"
"2017-04-25 12:50:00","27374","0","23.84","23.38","0.3236832","347.1","112.3","NaN","478.8","0","0","15.2","253.9","11","9.22","8.17","7.487","1.936"
"2017-04-25 12:51:00","27375","0","23.53","23","0.3230768","390.7","126.2","NaN","474.8","0","0","15.95","253.2","13.2","10.57","9.52","8.82","1.357"
"2017-04-25 12:52:00","27376","0","23.27","22.85","0.3201713","423.1","135.4","NaN","474.6","0","0","15.2","249.2","11.59","9.64","8.64","7.75","1.884"
"2017-04-25 12:53:00","27377","0","23.36","22.98","0.3188987","561.3","178.8","NaN","476.7","3","3","15.95","242.4","11.25","9.47","8.61","8.1","1.877"
"2017-04-25 12:54:00","27378","0","23.22","22.84","0.3162318","941","298","NaN","491.7","0","0","14.45","244.9","10.79","9.14","8.4","7.75","1.575"
"2017-04-25 12:55:00","27379","0","23.56","23.13","0.3162532","1038","328.4","NaN","506.3","1","1","16.7","241.8","10.79","9.04","8.12","7.487","1.956"
"2017-04-25 12:56:00","27380","0","23.78","23.2","0.3160711","1050","332.5","NaN","513","0","0","14.45","245.2","11.2","9.46","8.44","7.787","1.578"
"2017-04-25 12:57:00","27381","0","23.89","23.36","0.3196427","540.8","172.6","NaN","496.3","0","0","15.2","245.2","11.76","9.97","8.97","8.27","1.403"
"2017-04-25 12:58:00","27382","0","23.54","22.98","0.3136431","733.7","230.3","NaN","498.8","0","0","15.2","240.8","10.44","8.94","8.11","7.437","1.608"
"2017-04-25 12:59:00","27383","0","23.28","22.75","0.3205371","389.7","124.9","NaN","488.5","0","0","12.95","246.2","9.34","8.05","7.187","6.712","1.657"
"2017-04-25 13:00:00","27384","0","23.41","22.93","0.3166977","923","292.3","NaN","502","0","0","9.95","258.5","7.925","6.725","6.062","5.412","1.009"
"2017-04-25 13:01:00","27385","0","23.96","23.44","0.3167855","1134","359.1","NaN","520.4","0","0","11.45","260.2","8.54","7.25","6.675","6.062","1.195"
"2017-04-25 13:02:00","27386","0","24.36","23.74","0.3159154","563.6","177.4","NaN","510.1","0","0","11.45","262.4","9.01","7.35","6.65","6.062","1.149"
"2017-04-25 13:03:00","27387","0","24.02","23.46","0.3196406","486.5","155.3","NaN","496.1","0","0","11.45","266.8","9.14","7.837","7.162","6.375","1.229"
"2017-04-25 13:04:00","27388","0","24.09","23.62","0.316183","955","302.2","NaN","508.6","0","0","14.45","272.3","10.92","9.59","8.69","7.825","1.809"
"2017-04-25 13:05:00","27389","0","24.06","23.54","0.3151039","1059","334.2","NaN","520","1","1","15.95","265.6","10.64","8.96","8.16","7.387","1.929"
"2017-04-25 13:06:00","27390","0","24.23","23.69","0.3154785","615.5","194.4","NaN","505.2","13","4","18.2","273.5","12.07","10.54","9.61","8.6","2.704"
"2017-04-25 13:07:00","27391","0","23.96","23.41","0.315644","596.8","187.8","NaN","500.8","6","5","15.95","264.3","13.21","11.12","9.96","8.75","1.581"
"2017-04-25 13:08:00","27392","0","23.45","22.9","0.3202212","379.6","121.5","NaN","487.3","0","0","16.7","260.1","12.35","10.25","9.34","8.49","1.621"
"2017-04-25 13:09:00","27393","0","23.43","22.98","0.3182608","415.8","132.3","NaN","486.8","0","0","13.7","249.8","10.44","8.72","7.887","7.2","1.5"
"2017-04-25 13:10:00","27394","0","23.63","23.21","0.316338","584.5","184.5","NaN","489.3","0","0","15.2","251.6","10.44","8.76","8.12","7.462","1.412"
"2017-04-25 13:11:00","27395","0","23.57","23.09","0.3148118","1031","324.8","NaN","506.9","0","0","14.45","261.1","10.46","8.95","8.1","7.3","1.51"
"2017-04-25 13:12:00","27396","0","23.93","23.41","0.3138804","830","260.6","NaN","513.7","0","0","12.95","250.6","9.5","8.05","7.362","6.875","1.266"
"2017-04-25 13:13:00","27397","0","23.84","23.24","0.3155336","1018","321.4","NaN","518.1","0","0","11.45","260.8","8.09","6.95","6.387","5.762","1.561"
"2017-04-25 13:14:00","27398","0","24.25","23.62","0.3154941","791.5","249.4","NaN","521.5","0","0","13.7","270.6","9.02","7.625","6.95","6.212","1.34"
"2017-04-25 13:15:00","27399","0","24.35","23.78","0.3174502","492.1","156","NaN","503.3","0","0","15.2","267.1","12.1","10.32","9.35","8.36","1.406"
"2017-04-25 13:16:00","27400","0","23.76","23.21","0.3200442","384.8","123.2","NaN","494.4","0","0","12.2","267.2","9.47","8.33","7.575","6.737","1.532"
"2017-04-25 13:17:00","27401","0","23.56","23.14","0.3209617","348.8","112","NaN","490","0","0","13.7","274.2","9.2","8.16","7.4","6.5","1.838"
"2017-04-25 13:18:00","27402","0","23.32","22.88","0.3197877","362.5","115.9","NaN","485.3","0","0","11.45","280.2","8.35","7.025","6.525","5.8","1.486"
"2017-04-25 13:19:00","27403","0","23.42","23","0.3181639","385","122.5","NaN","486.2","0","0","11.45","263.9","8.8","7.587","6.875","6.05","1.395"
"2017-04-25 13:20:00","27404","0","23.63","23.28","0.3166265","408.7","129.4","NaN","486.7","0","0","9.95","277.8","7.862","6.8","6.325","5.562","1.076"
"2017-04-25 13:21:00","27405","0","23.59","23.15","0.3166523","477.9","151.1","NaN","485.8","0","0","13.7","274.6","10.12","8.69","7.912","6.825","1.426"
"2017-04-25 13:22:00","27406","0","23.29","22.81","0.319076","444.7","141.4","NaN","483.6","1","1","15.2","273","12.01","10.26","9.35","8.25","1.69"
"2017-04-25 13:23:00","27407","0","22.91","22.47","0.3219998","320.4","103.2","NaN","477","0","0","12.95","272.2","10.29","8.84","8.1","7.1","1.317"
"2017-04-25 13:24:00","27408","0","22.93","22.52","0.3251893","281.9","91.7","NaN","474.8","0","0","13.7","260.6","11.15","8.97","8.04","7.225","1.25"
"2017-04-25 13:25:00","27409","0","22.85","22.44","0.3224605","388","124.5","NaN","473.5","0","0","15.95","253.4","11.34","9.25","8.47","7.712","2.021"
"2017-04-25 13:26:00","27410","0","22.91","22.53","0.3201343","369.4","117.5","NaN","478.7","0","0","10.7","246.7","8.57","7.225","6.512","5.987","1.145"
"2017-04-25 13:27:00","27411","0","22.95","22.55","0.3293874","264.1","87","NaN","473.7","0","0","10.7","258.1","8.33","7.025","6.4","5.65","1.135"
"2017-04-25 13:28:00","27412","0","22.85","22.46","0.3330274","257.7","85.8","NaN","470.3","0","0","15.95","261.7","11.12","9.25","8.21","7.325","1.816"
"2017-04-25 13:29:00","27413","0","22.67","22.34","0.3321409","269.1","89.4","NaN","469","0","0","10.7","253.4","8.6","7.4","6.65","6.1","0.999"
"2017-04-25 13:30:00","27414","0","22.79","22.52","0.3315302","281.3","93.3","NaN","470.3","0","0","12.95","271","7.962","6.7","6.087","5.45","1.607"
"2017-04-25 13:31:00","27415","0","23.06","22.77","0.3279286","350.8","114.6","NaN","470.5","0","0","12.2","282.2","9.81","8.74","8.05","7.225","1.171"
"2017-04-25 13:32:00","27416","0","23.11","22.77","0.3211468","424.5","136.1","NaN","473.5","0","0","15.95","282.3","11.56","9.86","9.01","7.975","1.649"
"2017-04-25 13:33:00","27417","0","23.27","22.96","0.3284836","340.4","111.8","NaN","472.4","0","0","12.2","273.2","9.6","8.36","7.575","6.512","1.384"
"2017-04-25 13:34:00","27418","0","23.34","23","0.3305172","331.4","109.5","NaN","471.1","8","3","17.45","275.8","12.31","10.39","9.36","8.29","1.874"
"2017-04-25 13:35:00","27419","0","23.4","23.09","0.327446","356.5","116.7","NaN","472.2","0","0","12.95","266.7","9.66","8.19","7.412","6.75","1.144"
"2017-04-25 13:36:00","27420","0","23.36","23.02","0.3166319","581.5","183.9","NaN","481.5","0","0","11.45","259.7","8.17","6.937","6.312","5.725","1.125"
"2017-04-25 13:37:00","27421","0","23.51","23.08","0.3276584","337.4","110.5","NaN","476.5","0","0","12.2","251.3","9.46","7.712","6.95","6.237","1.373"
"2017-04-25 13:38:00","27422","0","23.3","22.9","0.329051","319.9","105.3","NaN","472.3","0","0","12.95","258.5","10.12","8.29","7.587","7.15","1.271"
"2017-04-25 13:39:00","27423","0","23.09","22.71","0.3278841","326.5","107.1","NaN","470.6","0","0","12.95","265.5","10.65","9.01","8.24","7.3","1.289"
"2017-04-25 13:40:00","27424","0","23.17","22.87","0.3254213","346.7","112.8","NaN","471.1","1","1","13.7","270.2","10.5","8.91","8.14","7.262","1.513"
"2017-04-25 13:41:00","27425","0","23.3","22.96","0.3232495","383.8","124.1","NaN","470","12","6","17.45","271.9","13.74","11.36","10.36","9.21","2.063"
"2017-04-25 13:42:00","27426","0","23.22","22.86","0.3246278","373.8","121.4","NaN","469.8","1","1","15.95","254","12.56","10.54","9.59","8.9","1.609"
"2017-04-25 13:43:00","27427","0","23.16","22.85","0.3240699","386","125.1","NaN","470.5","0","0","15.95","256.6","12.57","10.56","9.34","8.54","1.446"
"2017-04-25 13:44:00","27428","0","23.37","23.06","0.3250462","358.1","116.4","NaN","471.5","0","0","15.2","263.3","10.36","8.89","8.04","7.062","1.803"
"2017-04-25 13:45:00","27429","0","23.36","23.07","0.3256536","342.6","111.6","NaN","471.2","0","0","12.95","263.1","9.32","7.887","7.237","6.587","1.46"
"2017-04-25 13:46:00","27430","0","23.27","22.94","0.3247227","359.4","116.7","NaN","470.8","0","0","13.7","260.5","10.21","8.64","8.06","7.087","1.825"
"2017-04-25 13:47:00","27431","0","23.29","23.01","0.3217167","405.2","130.3","NaN","473.2","0","0","12.95","261.2","9.49","7.837","7.187","6.487","1.522"
"2017-04-25 13:48:00","27432","0","23.36","23.03","0.3173127","556.9","176.5","NaN","477.9","0","0","12.95","258.3","10.04","8.4","7.587","6.825","1.779"
"2017-04-25 13:49:00","27433","0","23.58","23.2","0.3124089","844","263.7","NaN","493","0","0","13.7","260.9","10.02","8.47","7.837","6.887","1.436"
"2017-04-25 13:50:00","27434","0","23.68","23.34","0.3135558","597.2","187.1","NaN","490","0","0","15.95","254.3","9.92","8.67","7.812","7.137","1.869"
"2017-04-25 13:51:00","27435","0","23.87","23.49","0.3190128","457.2","145.6","NaN","485.1","0","0","13.7","265","10.73","9.19","8.3","7.5","1.635"
"2017-04-25 13:52:00","27436","0","23.52","23.11","0.3226932","398.2","128.5","NaN","479.1","1","1","14.45","267","10.44","8.72","7.937","7.2","1.389"
"2017-04-25 13:53:00","27437","0","23.34","22.94","0.3236419","387.6","125.4","NaN","477.4","0","0","13.7","263.6","11.1","9.54","8.72","7.625","1.439"
"2017-04-25 13:54:00","27438","0","23.26","22.87","0.322064","401.8","129.4","NaN","475.8","0","0","14.45","263.8","10.98","9.37","8.45","7.562","1.14"
"2017-04-25 13:55:00","27439","0","23.2","22.85","0.3179348","572","181.4","NaN","478.9","0","0","12.95","270.6","10.71","9.44","8.75","7.737","1.426"
"2017-04-25 13:56:00","27440","0","23.31","22.97","0.3118421","575.9","179.3","NaN","484.2","0","0","15.2","266.8","11.56","9.76","8.75","7.775","1.541"
"2017-04-25 13:57:00","27441","0","23.46","23.06","0.314485","836","262.6","NaN","489.2","0","0","14.45","274.9","11.49","9.79","8.92","7.85","1.377"
"2017-04-25 13:58:00","27442","0","23.76","23.3","0.3131774","629.7","196.7","NaN","494.1","0","0","12.95","262.1","10.24","8.52","7.7","6.912","1.46"
"2017-04-25 13:59:00","27443","0","23.94","23.5","0.3188278","413.5","131.8","NaN","483.4","2","1","18.2","262.3","11.95","10.31","9.3","8.31","1.809"
"2017-04-25 14:00:00","27444","0","23.71","23.3","0.3192892","403.1","128.7","NaN","479.2","0","0","14.45","262.2","11.19","9.52","8.64","7.75","1.521"
"2017-04-25 14:01:00","27445","0","23.77","23.33","0.3124779","805","251.6","NaN","491.7","0","0","15.2","262.4","10.95","9.32","8.29","7.375","1.843"
"2017-04-25 14:02:00","27446","0","23.75","23.25","0.3142816","546.9","171.8","NaN","487.5","0","0","15.2","265.4","10.61","8.66","7.85","6.962","1.908"
"2017-04-25 14:03:00","27447","0","23.65","23.17","0.3125005","804","251.3","NaN","493","0","0","14.45","261.7","10.74","8.96","8.1","7.175","1.338"
"2017-04-25 14:04:00","27448","0","23.96","23.51","0.3090444","801","247.7","NaN","502.7","0","0","12.95","268.5","9.71","8.62","7.775","6.825","1.406"
"2017-04-25 14:05:00","27449","0","24.14","23.77","0.3135569","610.4","191.2","NaN","494.7","0","0","14.45","264.2","10.37","8.9","7.9","7.05","2.606"
"2017-04-25 14:06:00","27450","0","24.58","24.11","0.3132963","559.1","175.1","NaN","495.8","0","0","13.7","256.8","9.69","8.02","7.162","6.412","1.587"
"2017-04-25 14:07:00","27451","0","24.38","23.79","0.312975","1016","317.9","NaN","507","0","0","15.2","253.9","11.34","9.32","8.25","7.412","1.568"
"2017-04-25 14:08:00","27452","0","24.57","24.04","0.3114142","982","306.1","NaN","513.8","0","0","13.7","258.8","10.14","8.3","7.5","6.812","1.53"
"2017-04-25 14:09:00","27453","0","24.77","24.19","0.3089065","675.6","208.6","NaN","505.5","1","1","15.95","241.1","11.66","10.06","9.04","8.36","1.974"
"2017-04-25 14:10:00","27454","0","24.32","23.92","0.3127963","683.8","213.6","NaN","499","1","1","15.2","233.1","10.81","9.42","8.5","7.825","1.952"
"2017-04-25 14:11:00","27455","0","24.37","23.94","0.3101113","773.9","240.5","NaN","502.6","39","14","18.95","230.8","14.44","12.67","11.2","10.25","1.897"
"2017-04-25 14:12:00","27456","0","24.42","23.9","0.3124947","527.5","164.8","NaN","494","0","0","15.2","255.3","11.87","10.06","9.14","8.26","1.687"
"2017-04-25 14:13:00","27457","0","24.04","23.5","0.3096021","738.4","228.8","NaN","498.4","0","0","13.7","267.1","11.1","9.41","8.61","7.487","1.568"
"2017-04-25 14:14:00","27458","0","24.1","23.53","0.3097182","987","305.9","NaN","512.3","0","0","12.95","259.9","10.52","8.71","7.775","6.85","1.283"
"2017-04-25 14:15:00","27459","0","24.22","23.6","0.3091656","491","151.6","NaN","498.8","0","0","14.45","266.3","11.19","9.3","8.44","7.462","1.281"
"2017-04-25 14:16:00","27460","0","24.04","23.58","0.3084349","545.5","168.3","NaN","496.5","0","0","13.7","261.4","10.6","8.94","8.16","7.387","1.602"
