"TOA5","54124","CR1000","54124","CR1000.Std.25","CPU:JER_Site4_program_20170406.cr1","14814","Table1","","","","","","","","","","",""
"2017-05-25 12:46:00","70570","0","30.02","29.36","0.3079445","1018","313.3","NaN","564.8","0","0","9.95","225.4","7","6.437","5.712","5.3","0.893"
"2017-05-25 12:47:00","70571","0","29.81","29.18","0.3077433","1040","320","NaN","569.3","0","0","9.95","236","7.175","6.275","5.687","5.4","1.084"
"2017-05-25 12:48:00","70572","0","29.73","29.13","0.307154","1030","316.3","NaN","572.7","0","0","9.95","237.3","6.862","5.975","5.362","5.037","1.164"
"2017-05-25 12:49:00","70573","0","30.17","29.64","0.3075447","1036","318.7","NaN","575.4","0","0","12.2","248.1","7.875","6.737","6","5.487","1.079"
"2017-05-25 12:50:00","70574","0","30.79","30.18","0.3080874","1014","312.3","NaN","574.9","0","0","11.45","236.7","8.61","7.587","6.987","6.637","1.094"
"2017-05-25 12:51:00","70575","0","30.36","29.69","0.3081593","1024","315.7","NaN","574.2","0","0","9.2","232.7","7.6","6.775","5.95","5.575","1.181"
"2017-05-25 12:52:00","70576","0","30.07","29.57","0.306899","1017","312","NaN","579.2","0","0","8.45","219.3","5.812","5.25","4.625","4.2","1.246"
"2017-05-25 12:53:00","70577","0","30.6","29.98","0.3079108","1012","311.6","NaN","579.7","0","0","10.7","216.7","7.55","6.75","5.962","5.662","1.355"
"2017-05-25 12:54:00","70578","0","31","30.31","0.3088437","1007","310.9","NaN","580.4","0","0","13.7","227.7","8.14","7.175","6.362","5.837","1.766"
"2017-05-25 12:55:00","70579","0","30.62","29.92","0.3088411","1018","314.5","NaN","575.4","0","0","14.45","238.9","10.19","8.95","8.11","7.562","1.647"
"2017-05-25 12:56:00","70580","0","30.51","29.91","0.3083115","1017","313.7","NaN","578.5","0","0","10.7","245.4","7.925","7.1","6.487","6.05","1.283"
"2017-05-25 12:57:00","70581","0","30.36","29.66","0.3086902","1015","313.4","NaN","580.6","0","0","9.95","254.8","7.987","6.675","5.95","5.437","0.968"
"2017-05-25 12:58:00","70582","0","30.1","29.42","0.3084138","1029","317.5","NaN","582.9","0","0","8.45","262.8","6.975","6.1","5.637","5.162","0.963"
"2017-05-25 12:59:00","70583","0","30.26","29.73","0.3080811","989","304.9","NaN","587","0","0","6.95","261.7","4.875","4.362","4.025","3.675","0.803"
"2017-05-25 13:00:00","70584","0","30.81","30.17","0.3094383","1017","314.6","NaN","588.2","0","0","8.45","250.2","6.362","5.4","4.912","4.512","1.128"
"2017-05-25 13:01:00","70585","0","30.94","30.32","0.3089489","1012","312.6","NaN","590.8","0","0","7.7","238","5.75","5.1","4.575","4.337","0.792"
"2017-05-25 13:02:00","70586","0","31.23","30.6","0.3100728","943","292.4","NaN","587.5","0","0","9.2","237.7","7.337","6.412","6","5.675","0.878"
"2017-05-25 13:03:00","70587","0","30.76","30.07","0.3102819","966","299.6","NaN","584.7","0","0","9.2","238.2","7.125","6.35","5.625","5.125","0.76"
"2017-05-25 13:04:00","70588","0","30.53","29.87","0.309816","970","300.5","NaN","583.2","0","0","12.2","237.1","8.49","7.475","6.762","6.362","1.483"
"2017-05-25 13:05:00","70589","0","30.89","30.24","0.3098644","817","253.2","NaN","579.7","0","0","10.7","230.6","7.6","6.625","6.037","5.625","1.365"
"2017-05-25 13:06:00","70590","0","30.85","30.26","0.3178425","570.5","180.8","NaN","564.4","0","0","10.7","230.7","8.41","7.512","6.75","6.287","1.003"
"2017-05-25 13:07:00","70591","0","30.53","29.93","0.3239794","479.5","154.5","NaN","554.5","0","0","12.95","224.6","10.29","8.97","8.04","7.325","1.164"
"2017-05-25 13:08:00","70592","0","30.66","30.14","0.311591","1030","320.5","NaN","569.9","0","0","11.45","224.4","7.937","7.187","6.262","5.837","1.324"
"2017-05-25 13:09:00","70593","0","31.12","30.43","0.312301","865","269.7","NaN","575.7","0","0","11.45","222.4","8.4","7.462","6.55","6.075","1.433"
"2017-05-25 13:10:00","70594","0","30.59","29.86","0.3160769","790.1","248.8","NaN","568.8","0","0","12.2","226.2","8.46","7.437","6.562","6.125","1.415"
"2017-05-25 13:11:00","70595","0","30.64","30.05","0.3226126","488.2","157.5","NaN","558.3","0","0","12.95","244.2","7.85","6.962","6.337","5.9","2.293"
"2017-05-25 13:12:00","70596","0","30.44","29.88","0.3209976","588.9","188.3","NaN","550.6","0","0","14.45","234.9","10.66","9.2","8.19","7.625","1.403"
"2017-05-25 13:13:00","70597","0","30.41","29.78","0.3249159","524.4","169.7","NaN","546.4","0","0","11.45","217.3","9.1","7.937","7.012","6.412","1.108"
"2017-05-25 13:14:00","70598","0","30.4","29.82","0.3125259","848","265","NaN","562.2","0","0","9.2","237.6","6.387","5.475","5","4.575","1.17"
"2017-05-25 13:15:00","70599","0","30.91","30.28","0.3157317","792.6","250.2","NaN","566.3","0","0","9.2","252.6","7.412","6.087","5.412","5.087","0.917"
"2017-05-25 13:16:00","70600","0","30.78","30.15","0.3143094","851","267.5","NaN","569.2","0","0","6.95","237.5","5.85","5.15","4.737","4.425","0.846"
"2017-05-25 13:17:00","70601","0","31.04","30.51","0.3131229","945","296","NaN","577.2","0","0","10.7","241.4","6.612","5.575","4.925","4.575","1.507"
"2017-05-25 13:18:00","70602","0","31.26","30.76","0.314086","857","269","NaN","571.6","0","0","12.2","225.4","8.92","8.25","7.475","6.812","1.216"
"2017-05-25 13:19:00","70603","0","30.73","30.09","0.3117143","940","293.1","NaN","572.9","0","0","11.45","215.9","8.86","7.8","6.862","6.25","1.324"
"2017-05-25 13:20:00","70604","0","30.68","30.07","0.3148712","689.8","217.1","NaN","566.9","0","0","9.95","217.6","7.675","6.962","6.087","5.675","1.213"
"2017-05-25 13:21:00","70605","0","30.96","30.41","0.3166808","701.2","222","NaN","564.6","0","0","12.2","229.9","8.39","7.475","6.725","6.35","1.616"
"2017-05-25 13:22:00","70606","0","30.87","30.29","0.3158874","700.5","221.3","NaN","560.4","0","0","12.95","220.1","10.21","8.97","7.887","7.275","1.717"
"2017-05-25 13:23:00","70607","0","30.86","30.27","0.3194866","576.1","183.9","NaN","553.8","0","0","12.95","220.2","10.3","9.15","8.14","7.412","1.224"
"2017-05-25 13:24:00","70608","0","30.82","30.28","0.3264773","463.6","151.3","NaN","546.7","0","0","13.7","222.6","9.76","8.57","7.762","7.175","1.256"
"2017-05-25 13:25:00","70609","0","30.45","29.87","0.3201321","562.3","179.9","NaN","548.1","0","0","9.95","232.1","7.5","6.562","5.937","5.462","1.503"
"2017-05-25 13:26:00","70610","0","30.59","30.12","0.3223816","542.1","174.7","NaN","547.8","0","0","12.2","237.4","9.21","8.06","7.312","6.775","1.15"
"2017-05-25 13:27:00","70611","0","30.44","29.87","0.3245549","514.3","166.8","NaN","544.3","0","0","10.7","237.6","8.31","6.95","6.3","5.912","1.112"
"2017-05-25 13:28:00","70612","0","30.31","29.81","0.3265617","481.6","157.3","NaN","542","0","0","11.45","233.3","8.31","7.275","6.575","6.062","1.149"
"2017-05-25 13:29:00","70613","0","30.64","30.19","0.3210121","613.1","196.7","NaN","545","0","0","12.2","235.8","8.91","7.862","7.162","6.575","1.759"
"2017-05-25 13:30:00","70614","0","30.45","29.95","0.3197817","663.8","212.3","NaN","545.8","0","0","11.45","238.6","9.36","7.912","7.137","6.687","1.088"
"2017-05-25 13:31:00","70615","0","30.24","29.74","0.3186683","656","209","NaN","548.5","0","0","9.2","237.4","7.537","6.625","6.025","5.587","1.037"
"2017-05-25 13:32:00","70616","0","30.45","29.92","0.3206492","639.9","204.9","NaN","548.5","0","0","10.7","241.1","8.37","7","6.237","5.837","1.103"
"2017-05-25 13:33:00","70617","0","30.37","29.95","0.3166939","774.8","245.2","NaN","553.2","0","0","10.7","232.2","8.44","7.475","6.675","6.212","1.301"
"2017-05-25 13:34:00","70618","0","31.02","30.6","0.3151022","967","304.6","NaN","564.4","0","0","8.45","240.2","6.275","5.462","5.075","4.812","1.074"
"2017-05-25 13:35:00","70619","0","31.26","30.7","0.3148665","987","310.8","NaN","573.1","0","0","9.95","239.1","7.462","6.5","5.9","5.5","0.765"
"2017-05-25 13:36:00","70620","0","31.4","30.72","0.316265","928","293.3","NaN","571.6","0","0","11.45","224","9.16","7.8","6.85","6.337","1.091"
"2017-05-25 13:37:00","70621","0","30.93","30.18","0.316378","850","268.8","NaN","569.7","0","0","9.2","229.9","6.662","5.925","5.262","4.875","1.531"
"2017-05-25 13:38:00","70622","0","31.42","30.85","0.3162775","857","271.1","NaN","573","0","0","9.95","234.2","7.387","6.4","5.7","5.362","1.145"
"2017-05-25 13:39:00","70623","0","31.68","31.17","0.3155437","940","296.5","NaN","575.7","0","0","9.95","234","7.575","6.9","6.125","5.712","1.284"
"2017-05-25 13:40:00","70624","0","31.3","30.69","0.3162154","886","280.3","NaN","573.5","0","0","11.45","238.5","8.62","7.587","6.9","6.45","1.094"
"2017-05-25 13:41:00","70625","0","30.75","30.1","0.3168047","745.7","236.2","NaN","569.6","0","0","9.2","235.3","7.012","6.125","5.5","5.037","0.994"
"2017-05-25 13:42:00","70626","0","31.34","30.73","0.3225684","570.4","183.7","NaN","563.1","0","0","9.2","225","7.025","6.087","5.387","4.987","1.169"
"2017-05-25 13:43:00","70627","0","30.76","30.19","0.3293468","467.7","154","NaN","551.9","0","0","11.45","234.4","7.462","6.637","6.15","5.787","1.212"
"2017-05-25 13:44:00","70628","0","30.42","30.02","0.3266643","480.7","157","NaN","546.4","0","0","11.45","218.7","8.1","7.237","6.55","5.962","0.998"
"2017-05-25 13:45:00","70629","0","30.7","30.25","0.326319","495.8","161.8","NaN","542.4","0","0","15.2","215.5","10.4","8.94","7.787","7.15","1.795"
"2017-05-25 13:46:00","70630","0","30.66","30.14","0.323159","539.4","174.3","NaN","542.5","0","0","12.95","219.3","9.35","8.15","7.087","6.55","1.364"
"2017-05-25 13:47:00","70631","0","30.69","30.15","0.3243479","545.1","176.8","NaN","541.4","0","0","12.2","232.8","9.87","8.39","7.487","6.987","1.315"
"2017-05-25 13:48:00","70632","0","30.41","29.85","0.3249281","529.4","172","NaN","538.8","0","0","11.45","234.8","9.17","7.9","7.075","6.575","1.216"
"2017-05-25 13:49:00","70633","0","30.19","29.73","0.3260267","505.2","164.7","NaN","536.9","0","0","12.2","225.9","9.81","8.77","7.862","7.262","1.181"
"2017-05-25 13:50:00","70634","0","30.34","29.96","0.3262546","509.7","166.3","NaN","537","0","0","11.45","232.6","8.51","7.612","6.775","6.25","1.592"
"2017-05-25 13:51:00","70635","0","30.37","29.94","0.3275803","524.9","171.9","NaN","536","0","0","12.95","238.8","9.95","8.57","7.787","7.212","1.187"
"2017-05-25 13:52:00","70636","0","30.27","29.86","0.323464","594.2","192.2","NaN","537.9","0","0","12.2","229.6","9.21","8.2","7.4","6.937","1.275"
"2017-05-25 13:53:00","70637","0","30.52","30.1","0.3218004","631.5","203.2","NaN","543.1","0","0","9.95","246.2","7.662","6.662","6.05","5.625","0.823"
"2017-05-25 13:54:00","70638","0","30.96","30.48","0.3236905","612.4","198.2","NaN","545.8","0","0","9.95","241.3","7.5","6.125","5.362","4.937","1.215"
"2017-05-25 13:55:00","70639","0","30.91","30.42","0.3250927","589.8","191.7","NaN","544.3","0","0","9.95","238.6","7.562","6.562","5.962","5.437","1.174"
"2017-05-25 13:56:00","70640","0","30.97","30.6","0.3245875","597.4","193.9","NaN","544.9","0","0","11.45","239.5","7.962","7.025","6.312","5.875","1.304"
"2017-05-25 13:57:00","70641","0","30.81","30.38","0.3248073","593.4","192.7","NaN","543.2","0","0","9.95","244.3","8.22","6.987","6.325","5.937","0.871"
"2017-05-25 13:58:00","70642","0","30.66","30.19","0.3253685","556","180.9","NaN","542.6","0","0","10.7","249.4","7.912","6.612","5.95","5.362","1.205"
"2017-05-25 13:59:00","70643","0","30.85","30.41","0.3260008","552.2","180","NaN","543.3","0","0","9.95","245.4","7.075","5.912","5.475","5.162","0.93"
"2017-05-25 14:00:00","70644","0","30.79","30.35","0.3243933","589.6","191.2","NaN","543","0","0","9.95","233.7","7.325","6.575","6.062","5.762","1.011"
"2017-05-25 14:01:00","70645","0","30.73","30.24","0.3252007","563.6","183.2","NaN","541.1","0","0","12.95","226.7","9.34","8.1","7.162","6.45","1.9"
"2017-05-25 14:02:00","70646","0","30.38","29.86","0.3264961","517.8","169.1","NaN","537.7","0","0","9.2","228.7","7.562","6.562","5.912","5.512","1.038"
"2017-05-25 14:03:00","70647","0","30.54","30.04","0.3269781","499.7","163.4","NaN","537.8","0","0","9.95","241.8","7.462","6.3","5.675","5.325","1.011"
"2017-05-25 14:04:00","70648","0","30.71","30.3","0.3310452","452.7","149.9","NaN","536.2","0","0","9.95","249.2","7.787","6.625","5.987","5.537","1.235"
"2017-05-25 14:05:00","70649","0","30.81","30.44","0.3331443","435.1","145","NaN","533.6","0","0","9.95","239.4","7.937","6.825","6.15","5.837","1.155"
"2017-05-25 14:06:00","70650","0","30.85","30.42","0.3341524","430.8","143.9","NaN","532","0","0","11.45","227.1","8.01","6.862","6.012","5.55","1.314"
"2017-05-25 14:07:00","70651","0","30.77","30.37","0.3347523","435.2","145.7","NaN","530.6","0","0","10.7","228.8","7.537","6.862","6.112","5.5","1.202"
"2017-05-25 14:08:00","70652","0","30.38","29.99","0.3326845","448.7","149.3","NaN","528.9","0","0","11.45","229.9","8.2","7.25","6.55","5.962","1.418"
"2017-05-25 14:09:00","70653","0","30.48","30.12","0.3314444","459.7","152.4","NaN","529.4","0","0","11.45","217.9","8.31","7.275","6.387","5.825","1.124"
"2017-05-25 14:10:00","70654","0","30.55","30.18","0.3298625","484.9","160","NaN","529.7","0","0","10.7","224.8","7.712","6.962","6.162","5.7","1.373"
"2017-05-25 14:11:00","70655","0","31","30.66","0.3283846","524.5","172.3","NaN","534.3","0","0","11.45","234.5","6.85","6.062","5.287","4.812","1.64"
"2017-05-25 14:12:00","70656","0","30.75","30.39","0.3267978","559.3","182.8","NaN","533.2","0","0","11.45","226","8.69","7.625","6.762","6.275","1.36"
"2017-05-25 14:13:00","70657","0","30.75","30.32","0.3275261","518.9","169.9","NaN","534.4","0","0","9.95","230.3","6.275","5.512","5.062","4.725","1.227"
"2017-05-25 14:14:00","70658","0","30.77","30.32","0.3322695","461.1","153.2","NaN","533.8","0","0","8.45","229.3","6.225","5.45","4.875","4.475","0.919"
"2017-05-25 14:15:00","70659","0","30.55","30.08","0.3342319","441.7","147.6","NaN","529.6","0","0","9.95","214.7","7.45","6.65","5.787","5.3","1.249"
"2017-05-25 14:16:00","70660","0","30.45","30.01","0.3336829","446.7","149.1","NaN","528.4","0","0","9.2","227.7","7.525","6.725","5.987","5.487","0.891"
"2017-05-25 14:17:00","70661","0","30.37","29.97","0.3311392","476","157.6","NaN","529","0","0","9.2","218.1","7.487","6.562","5.787","5.3","0.882"
"2017-05-25 14:18:00","70662","0","30.58","30.19","0.3311394","480.4","159.1","NaN","528.5","0","0","12.2","221.2","8.94","7.812","6.925","6.35","1.422"
"2017-05-25 14:19:00","70663","0","30.61","30.2","0.3310927","491.3","162.6","NaN","528.5","0","0","10.7","228.8","8.16","7.012","6.237","5.725","1.018"
"2017-05-25 14:20:00","70664","0","30.73","30.36","0.3256764","597.9","194.7","NaN","533.2","0","0","11.45","238.5","8.76","7.675","6.875","6.362","1.597"
"2017-05-25 14:21:00","70665","0","30.89","30.52","0.3263413","579.5","189.1","NaN","534.3","0","0","10.7","236.9","8.54","7.275","6.625","6.15","0.814"
"2017-05-25 14:22:00","70666","0","30.91","30.52","0.3255399","591.9","192.7","NaN","535.1","0","0","11.45","240.5","8.82","7.687","6.837","6.212","1.359"
"2017-05-25 14:23:00","70667","0","30.9","30.5","0.3274479","551.9","180.7","NaN","533.1","0","0","12.95","237.1","9.47","8.55","7.737","7.225","1.446"
"2017-05-25 14:24:00","70668","0","30.67","30.29","0.3314348","473.7","157","NaN","529.1","0","0","12.2","243.7","9.54","8.26","7.412","6.9","1.282"
"2017-05-25 14:25:00","70669","0","30.6","30.16","0.3315874","460.9","152.8","NaN","527.4","0","0","10.7","239.8","8.14","6.687","5.962","5.562","0.917"
"2017-05-25 14:26:00","70670","0","30.57","30.14","0.3316465","463.2","153.6","NaN","527.9","0","0","9.95","234.9","7.725","6.8","6.125","5.65","1.111"
"2017-05-25 14:27:00","70671","0","30.61","30.23","0.3306014","486.1","160.7","NaN","528.2","0","0","9.95","244.5","7.862","6.825","6.1","5.687","0.868"
"2017-05-25 14:28:00","70672","0","30.6","30.19","0.3279168","536.3","175.9","NaN","530.3","0","0","9.95","245.1","8.19","6.912","6.175","5.625","1.116"
"2017-05-25 14:29:00","70673","0","30.47","30.06","0.3253132","610.3","198.4","NaN","533.1","0","0","9.95","243.1","8.2","7.137","6.412","5.925","0.883"
"2017-05-25 14:30:00","70674","0","30.55","30.18","0.3247791","577","187.4","NaN","536.5","0","0","7.7","239.6","5.887","5.137","4.675","4.375","0.825"
"2017-05-25 14:31:00","70675","0","31.06","30.64","0.3229355","718.1","231.8","NaN","541.4","0","0","9.95","238.4","7.7","6.662","5.937","5.437","1.21"
"2017-05-25 14:32:00","70676","0","30.89","30.41","0.3198467","820","262.2","NaN","548.2","0","0","9.95","235.6","7.612","6.762","5.987","5.475","0.984"
"2017-05-25 14:33:00","70677","0","30.92","30.45","0.3242306","605.1","196.1","NaN","545.3","0","0","8.45","233.6","6.537","5.687","5.087","4.737","1.221"
"2017-05-25 14:34:00","70678","0","31.05","30.65","0.3273718","538.5","176.3","NaN","543","0","0","8.45","236","6.225","5.45","4.912","4.587","0.968"
"2017-05-25 14:35:00","70679","0","31.05","30.63","0.3269747","547","178.8","NaN","542.6","0","0","7.7","238.5","6.062","5.425","4.875","4.575","0.844"
"2017-05-25 14:36:00","70680","0","31.23","30.87","0.3296544","494.7","163.1","NaN","539.3","0","0","10.7","229.1","7.412","6.5","5.9","5.637","1.431"
"2017-05-25 14:37:00","70681","0","31.19","30.78","0.3322548","460.3","152.9","NaN","534","0","0","12.95","234.7","9.72","8.22","7.437","6.975","1.412"
"2017-05-25 14:38:00","70682","0","31.18","30.72","0.3319754","451.8","150","NaN","532.1","0","0","10.7","231.8","8.34","7.2","6.45","6","1.049"
"2017-05-25 14:39:00","70683","0","30.98","30.54","0.3334971","437.8","146","NaN","527.3","0","0","12.95","230.7","10.69","9.31","8.36","7.787","1.152"
"2017-05-25 14:40:00","70684","0","30.58","30.14","0.3324409","427.2","142","NaN","525.2","0","0","12.2","236.7","9.17","7.85","7.037","6.437","1.208"
"2017-05-25 14:41:00","70685","0","30.5","30.15","0.3313999","425.4","141","NaN","525.8","0","0","8.45","230.7","6.725","6.025","5.537","5.137","0.837"
"2017-05-25 14:42:00","70686","0","30.68","30.32","0.3313002","435.3","144.2","NaN","525.6","0","0","9.95","227.6","7.6","6.637","6","5.525","0.911"
"2017-05-25 14:43:00","70687","0","30.64","30.26","0.3321589","420.8","139.8","NaN","526.3","0","0","7.7","231.7","5.475","4.962","4.462","4.1","1.102"
"2017-05-25 14:44:00","70688","0","30.68","30.29","0.3337573","412.8","137.8","NaN","526.3","0","0","7.7","229.1","5.887","5.275","4.775","4.35","0.729"
"2017-05-25 14:45:00","70689","0","30.43","30.09","0.3329853","416.1","138.5","NaN","526.1","0","0","6.2","242.7","4.725","4.237","3.737","3.475","0.776"
"2017-05-25 14:46:00","70690","0","30.32","30.02","0.3321268","423.5","140.7","NaN","528.4","0","0","6.2","237.4","4.312","3.825","3.463","3.175","0.835"
"2017-05-25 14:47:00","70691","0","30.56","30.27","0.3334584","420.2","140.1","NaN","529.4","0","0","6.2","241.1","4.325","3.75","3.413","3.213","0.831"
"2017-05-25 14:48:00","70692","0","30.72","30.44","0.3338344","420.7","140.4","NaN","529.4","0","0","6.2","240.8","4.65","4.112","3.737","3.425","0.713"
"2017-05-25 14:49:00","70693","0","30.55","30.24","0.333441","437.9","146","NaN","526.6","0","0","11.45","227.9","7.7","6.65","5.937","5.512","1.279"
"2017-05-25 14:50:00","70694","0","30.56","30.23","0.3292894","490.9","161.6","NaN","525.6","0","0","12.2","237.2","9.7","8.66","7.8","7.2","1.271"
"2017-05-25 14:51:00","70695","0","30.55","30.25","0.3290007","496.9","163.4","NaN","525.2","1","1","14.45","236.2","10.19","8.91","8.1","7.55","1.858"
"2017-05-25 14:52:00","70696","0","30.67","30.36","0.3236199","632.8","204.7","NaN","529.3","0","0","12.2","233.1","9.47","8.12","7.25","6.825","1.287"
"2017-05-25 14:53:00","70697","0","31.03","30.61","0.3218074","715.9","230.4","NaN","536.2","0","0","12.95","239.4","9.89","8.45","7.437","6.912","1.154"
"2017-05-25 14:54:00","70698","0","31","30.57","0.3233031","634.5","205.1","NaN","535.9","0","0","11.45","247.8","8.82","7.6","6.95","6.45","1.386"
"2017-05-25 14:55:00","70699","0","30.78","30.35","0.3226116","697.8","225.1","NaN","538.6","0","0","10.7","237.6","8.57","7.425","6.6","6.212","1.201"
"2017-05-25 14:56:00","70700","0","30.8","30.38","0.3192416","1032","329.5","NaN","552.3","0","0","12.2","245.4","8.87","7.537","6.9","6.562","1.105"
"2017-05-25 14:57:00","70701","0","31.36","30.85","0.3188473","961","306.3","NaN","561.8","0","0","9.2","253.4","7.087","6.012","5.6","5.212","1.066"
"2017-05-25 14:58:00","70702","0","31.57","31.05","0.3208085","821","263.5","NaN","560","0","0","9.95","234.8","6.887","6.062","5.425","5.025","1.19"
"2017-05-25 14:59:00","70703","0","31.37","30.82","0.3203873","796.5","255.2","NaN","558","0","0","9.2","228.4","7.25","6.375","5.675","5.187","0.891"
"2017-05-25 15:00:00","70704","0","31.48","30.87","0.3206615","742.2","238","NaN","557.4","0","0","8.45","253","6.725","5.462","4.925","4.512","0.827"
"2017-05-25 15:01:00","70705","0","31.71","31.1","0.3210323","714","229.2","NaN","556.4","0","0","9.95","247.5","7.537","6.187","5.7","5.3","0.871"
"2017-05-25 15:02:00","70706","0","31.37","30.78","0.3211839","728.4","233.9","NaN","554.3","0","0","9.95","242.4","7.275","6.312","5.637","5.225","1.136"
"2017-05-25 15:03:00","70707","0","31.46","30.89","0.3195231","744.9","238","NaN","557.3","0","0","9.95","236.7","7.225","6.175","5.587","5.225","1.462"
"2017-05-25 15:04:00","70708","0","31.55","31.04","0.3195782","760.9","243.2","NaN","556.6","0","0","10.7","236.8","8.69","7.7","6.875","6.325","1.069"
"2017-05-25 15:05:00","70709","0","31.85","31.36","0.3192507","808","257.9","NaN","560.1","0","0","10.7","230.2","7.25","6.325","5.512","5.162","1.507"
"2017-05-25 15:06:00","70710","0","31.7","31.14","0.3196703","776","248.1","NaN","555.8","0","0","13.7","223","10.31","9.27","8.25","7.475","1.504"
"2017-05-25 15:07:00","70711","0","31.36","30.78","0.3196654","652","208.4","NaN","552.6","0","0","9.95","232.5","7.787","6.725","5.937","5.537","1.072"
"2017-05-25 15:08:00","70712","0","31.3","30.75","0.3218996","535.5","172.4","NaN","547.1","0","0","11.45","227.8","8.42","7.262","6.387","5.775","1.385"
"2017-05-25 15:09:00","70713","0","31.32","30.69","0.3209184","620.8","199.2","NaN","546.3","0","0","10.7","226.6","8.3","7.125","6.187","5.7","1.037"
"2017-05-25 15:10:00","70714","0","31.17","30.62","0.3207711","592.7","190.1","NaN","546.8","0","0","10.7","246.1","7.687","6.475","5.75","5.362","1.201"
"2017-05-25 15:11:00","70715","0","31.34","30.8","0.32142","562.9","180.9","NaN","545.8","0","0","9.95","252.4","7.487","6.125","5.625","5.162","1.058"
"2017-05-25 15:12:00","70716","0","31.37","30.85","0.3219507","568","182.8","NaN","544.7","0","0","8.45","237.7","6.5","5.55","5.075","4.862","0.78"
"2017-05-25 15:13:00","70717","0","31.62","31.23","0.3218809","523.1","168.3","NaN","543.4","0","0","11.45","209.4","7.675","6.825","6.087","5.687","1.463"
"2017-05-25 15:14:00","70718","0","31.45","30.93","0.3242334","448.3","145.3","NaN","535.7","0","0","10.7","213.7","8.61","7.737","6.962","6.4","1.108"
"2017-05-25 15:15:00","70719","0","31.12","30.59","0.3202479","664.8","212.8","NaN","541.3","0","0","9.2","206.8","7.312","6.287","5.45","5.125","0.739"
"2017-05-25 15:16:00","70720","0","31.2","30.71","0.3180073","790.1","251.3","NaN","550.4","0","0","8.45","217.9","6.35","5.95","5.375","4.925","0.884"
"2017-05-25 15:17:00","70721","0","31.5","31.06","0.3175223","792.2","251.6","NaN","556.6","0","0","9.95","216.4","6.462","5.525","4.85","4.562","1.367"
"2017-05-25 15:18:00","70722","0","31.82","31.28","0.3183548","804","256.1","NaN","557.1","0","0","11.45","213.8","9.1","7.9","6.987","6.387","1.068"
"2017-05-25 15:19:00","70723","0","31.99","31.42","0.3180084","792.7","252.1","NaN","557.9","0","0","10.7","225.2","8.49","7.487","6.562","5.962","1.263"
"2017-05-25 15:20:00","70724","0","32.29","31.8","0.3183802","785.5","250.1","NaN","560.6","0","0","10.7","231.6","8.12","7.262","6.512","6.175","1.204"
"2017-05-25 15:21:00","70725","0","32.4","31.92","0.3193149","764.8","244.2","NaN","558.8","2","2","14.45","235.5","10.57","9.31","8.52","8.01","2.021"
"2017-05-25 15:22:00","70726","0","32.17","31.62","0.3190419","738.8","235.7","NaN","554.5","0","0","15.2","242.4","11.84","10.05","8.99","8.36","1.4"
"2017-05-25 15:23:00","70727","0","31.66","31.08","0.3183621","744.1","236.9","NaN","552.7","0","0","13.7","252.2","10.98","9.2","8.25","7.612","1.277"
"2017-05-25 15:24:00","70728","0","31.87","31.36","0.3179808","752.3","239.2","NaN","554.7","0","0","12.95","241.5","9.21","7.775","6.812","6.2","1.636"
"2017-05-25 15:25:00","70729","0","31.91","31.34","0.3180553","592.3","188.3","NaN","551.1","0","0","11.45","249.7","8.57","7.35","6.662","5.987","1.273"
"2017-05-25 15:26:00","70730","0","31.83","31.27","0.3187907","806","256.9","NaN","554.7","0","0","11.45","251.4","7.875","6.637","6.05","5.425","1.089"
"2017-05-25 15:27:00","70731","0","31.8","31.27","0.3185598","899","286.3","NaN","564.2","0","0","10.7","235.5","7.15","6.312","5.75","5.4","1.454"
"2017-05-25 15:28:00","70732","0","31.81","31.3","0.3183586","872","277.5","NaN","567.5","0","0","9.2","230.3","6.062","5.212","4.75","4.55","1.001"
"2017-05-25 15:29:00","70733","0","31.97","31.43","0.3189963","866","276.2","NaN","572","0","0","9.2","251.8","6.225","5.362","4.787","4.462","1.356"
"2017-05-25 15:30:00","70734","0","32.2","31.72","0.3192568","835","266.5","NaN","572.1","0","0","9.95","256.4","6.475","5.8","5.35","4.787","1.125"
"2017-05-25 15:31:00","70735","0","32.13","31.58","0.3160024","602.8","190.6","NaN","566.1","0","0","8.45","247.9","5.875","5.087","4.587","4.3","0.85"
"2017-05-25 15:32:00","70736","0","32.07","31.5","0.329412","244.1","80.2","NaN","547.4","0","0","8.45","247.6","5.937","5.237","4.737","4.387","0.919"
"2017-05-25 15:33:00","70737","0","32.03","31.6","0.3398091","197.7","67.16","NaN","538","0","0","7.7","235.3","5.775","5.212","4.7","4.325","0.705"
"2017-05-25 15:34:00","70738","0","31.82","31.39","0.3384596","251.4","85","NaN","528.5","1","1","14.45","250","10.2","8.79","7.875","7.187","1.844"
"2017-05-25 15:35:00","70739","0","31.22","30.78","0.326413","358.4","116.9","NaN","528.6","0","0","10.7","261.3","7.837","6.35","5.725","5.175","1.192"
"2017-05-25 15:36:00","70740","0","31.19","30.81","0.3248941","391","127","NaN","529.4","0","0","10.7","243.5","8.05","6.787","6.087","5.562","1.202"
"2017-05-25 15:37:00","70741","0","30.9","30.49","0.3236422","426.5","138","NaN","530.8","0","0","7.7","232.4","5.962","5.275","4.787","4.375","0.676"
