"TOA5","71821","CR1000","71821","CR1000.Std.27.04","CPU:JER_Site5_program_20171030.cr1","4862","Table1","","","","","","","","","","",""
"2018-05-02 17:37:00","265345","0","23.61","23.34","0.2866397","259.4","75.35","342.9","460.2","0","0","15.95","229.3","12.12","10.27","9.22","8.39","1.777"
"2018-05-02 17:38:00","265346","0","23.65","23.36","0.2890599","314.3","91.4","340","463.1","0","0","19.7","232.7","13.65","11.39","9.99","8.79","2.485"
"2018-05-02 17:39:00","265347","0","23.61","23.32","0.2858304","208","59.72","334.2","459.7","1","1","15.95","235.5","12.37","10.15","8.95","7.95","2.212"
"2018-05-02 17:40:00","265348","0","23.52","23.25","0.3014645","305.8","92.5","330.5","460.1","0","0","16.7","247.5","11.61","10.31","9.35","8","2.235"
"2018-05-02 17:41:00","265349","0","23.27","22.96","0.299953","346.8","104","329.3","463","0","0","12.95","254.1","9.59","8.1","7.35","6.4","1.611"
"2018-05-02 17:42:00","265350","0","23.16","22.79","0.300508","333.1","100.1","325.7","462.7","0","0","15.2","251.2","11.51","10.07","9.07","7.875","1.695"
"2018-05-02 17:43:00","265351","0","22.84","22.47","0.2991819","318","95.1","324","461.2","0","0","15.2","256","11.12","9.61","8.44","7.35","1.527"
"2018-05-02 17:44:00","265352","0","22.9","22.52","0.2978939","312.2","93","324.7","462.2","0","0","12.95","263.1","8.44","6.725","6.012","5.312","1.728"
"2018-05-02 17:45:00","265353","0","23.15","22.73","0.2998189","315.9","94.7","325.8","462.9","0","0","13.7","266.1","9.96","7.987","7.087","6.3","1.942"
"2018-05-02 17:46:00","265354","0","22.86","22.41","0.298986","319.6","95.6","328.1","462.4","0","0","14.45","265.1","11.23","9.17","7.937","6.787","1.537"
"2018-05-02 17:47:00","265355","0","22.82","22.4","0.2979099","326.3","97.2","331.7","462.5","0","0","15.95","268.4","10.51","8.8","7.837","6.85","2.314"
"2018-05-02 17:48:00","265356","0","22.84","22.45","0.2983689","327","97.6","333.5","462.9","0","0","15.2","257.9","11.4","9.56","8.36","7.2","1.713"
"2018-05-02 17:49:00","265357","0","22.73","22.35","0.3003499","322.8","97","331.6","461.7","0","0","14.45","254.7","11.89","10.36","9.29","8.1","1.365"
"2018-05-02 17:50:00","265358","0","22.72","22.35","0.301937","316.9","95.7","328.9","460.7","0","0","17.45","253.8","11.71","10.14","9.01","7.825","1.51"
"2018-05-02 17:51:00","265359","0","22.65","22.27","0.301968","309.6","93.5","328.3","460.8","0","0","13.7","253.9","10.07","8.42","7.637","6.762","1.262"
"2018-05-02 17:52:00","265360","0","22.69","22.3","0.3018584","302.6","91.3","329","461.2","0","0","12.95","253.6","8.7","7.537","6.875","6.175","1.694"
"2018-05-02 17:53:00","265361","0","22.65","22.3","0.3030259","296.3","89.8","328.9","460.3","0","0","12.95","256.1","10.67","9.12","8.12","7.025","1.486"
"2018-05-02 17:54:00","265362","0","22.82","22.46","0.3042288","293.2","89.2","328.3","460.4","0","0","14.45","247.2","9.81","8.05","7.125","6.212","2.158"
"2018-05-02 17:55:00","265363","0","22.88","22.54","0.3057383","286.6","87.6","327.4","460.3","0","0","14.45","246.5","9.97","8.57","7.625","6.712","1.749"
"2018-05-02 17:56:00","265364","0","22.5","22.13","0.3057998","286.7","87.7","326.4","457.9","0","0","12.95","247.6","10.55","9.06","8.17","7.075","1.266"
"2018-05-02 17:57:00","265365","0","22.49","22.14","0.3050424","285.1","87","327.4","458.5","0","0","13.7","263","10.6","8.81","7.975","6.962","2.21"
"2018-05-02 17:58:00","265366","0","22.29","21.94","0.3041991","269.4","82","325.4","456.7","0","0","13.7","261.6","11.12","9.41","8.36","7.312","1.525"
"2018-05-02 17:59:00","265367","0","22.29","21.96","0.3056244","267.3","81.7","324.6","456","0","0","14.45","257.8","9.64","8.12","7.412","6.512","1.745"
"2018-05-02 18:00:00","265368","0","22.45","22.1","0.307032","261","80.1","323.7","455.9","0","0","12.95","261.9","10.07","8.5","7.737","6.95","1.625"
"2018-05-02 18:01:00","265369","0","22.36","22","0.3083513","253.6","78.18","322.7","455.3","0","0","12.95","260.9","9.5","7.987","6.987","6.025","1.683"
"2018-05-02 18:02:00","265370","0","22.3","21.93","0.3093597","248.4","76.84","321.9","454.3","0","0","12.95","253.2","10.4","8.47","7.5","6.575","1.549"
"2018-05-02 18:03:00","265371","0","22.37","21.99","0.3095313","239.6","74.17","321.3","454.2","0","0","12.2","254.2","9.2","7.837","6.962","6.012","1.056"
"2018-05-02 18:04:00","265372","0","22.31","21.95","0.3101882","229","71.03","320.2","452.7","0","0","15.2","259.1","11.27","9.45","8.36","7.387","1.736"
"2018-05-02 18:05:00","265373","0","22.1","21.74","0.3089581","225.3","69.62","319.7","450.5","0","0","15.2","256.4","10.65","8.72","8","6.925","1.705"
"2018-05-02 18:06:00","265374","0","22.13","21.8","0.3039819","207.3","63.04","321.5","451.2","0","0","11.45","255.1","7.95","6.837","6","5.15","1.56"
"2018-05-02 18:07:00","265375","0","22.21","21.91","0.3025723","179.8","54.39","321.2","450","0","0","12.95","255.8","9","7.612","6.687","5.862","1.632"
"2018-05-02 18:08:00","265376","0","22","21.72","0.2978489","149.6","44.57","319.5","447","0","0","12.95","249.3","9.9","8.59","7.587","6.712","1.528"
"2018-05-02 18:09:00","265377","0","21.99","21.75","0.2933147","128.9","37.82","319.9","446.1","0","0","10.7","258.5","7.887","6.737","6","5.35","1.07"
"2018-05-02 18:10:00","265378","0","22","21.77","0.285549","109.4","31.26","320.4","444.6","0","0","11.45","257","8.1","6.975","6.25","5.462","1.327"
"2018-05-02 18:11:00","265379","0","22","21.77","0.2812354","103.7","29.18","321.8","443.9","0","0","10.7","253","7.475","6.3","5.625","4.837","1.74"
"2018-05-02 18:12:00","265380","0","21.85","21.62","0.2776037","95.6","26.54","321.9","441.7","0","0","13.7","252.9","9.04","7.487","6.762","5.962","1.626"
"2018-05-02 18:13:00","265381","0","21.73","21.51","0.2731184","83.1","22.7","320.2","439.6","2","2","13.7","256.8","10.91","9.01","7.662","6.737","1.353"
"2018-05-02 18:14:00","265382","0","21.62","21.4","0.2689752","69.77","18.77","318.1","437.7","0","0","12.2","254.4","9.6","7.925","7","6.262","1.123"
"2018-05-02 18:15:00","265383","0","21.6","21.41","0.2686629","61.57","16.54","316.5","436.1","0","0","12.95","262.1","9.87","8.26","7.475","6.662","1.311"
"2018-05-02 18:16:00","265384","0","21.55","21.38","0.2695599","56.61","15.26","315.5","434.5","0","0","12.95","254","10.26","8.69","7.675","6.825","1.522"
"2018-05-02 18:17:00","265385","0","21.52","21.36","0.2674322","53.27","14.24","315.2","433.4","0","0","13.7","246.7","10.1","8.99","8.06","6.975","1.922"
"2018-05-02 18:18:00","265386","0","21.49","21.33","0.268322","51.2","13.74","314.8","432.2","0","0","13.7","249.3","9.26","7.937","7.212","6.325","1.968"
"2018-05-02 18:19:00","265387","0","21.5","21.34","0.2720132","49.9","13.57","314.6","431.6","0","0","12.95","249.4","8.95","7.7","7.037","6.262","2.161"
"2018-05-02 18:20:00","265388","0","21.48","21.33","0.27383","47.48","13","314.5","431","0","0","13.7","247","8.66","7.312","6.562","5.675","1.497"
"2018-05-02 18:21:00","265389","0","21.46","21.32","0.2734203","45.14","12.34","314","430.2","0","0","13.7","247.9","9.22","8.06","7.425","6.487","1.635"
"2018-05-02 18:22:00","265390","0","21.38","21.24","0.2750743","43.36","11.93","313.4","429.1","0","0","15.2","248.3","10.64","8.87","7.962","7","1.69"
"2018-05-02 18:23:00","265391","0","21.31","21.17","0.2744838","42.47","11.66","313.2","428.1","0","0","13.7","255.7","10.64","8.99","7.937","7.025","1.463"
"2018-05-02 18:24:00","265392","0","21.27","21.13","0.2777777","41.97","11.66","313.4","427.6","0","0","12.95","251.4","9.05","7.95","7.225","6.325","1.987"
"2018-05-02 18:25:00","265393","0","21.23","21.11","0.2766763","41.49","11.48","313.5","427","1","1","14.45","244.7","10.49","9.14","8.15","7.262","1.616"
"2018-05-02 18:26:00","265394","0","21.16","21.03","0.2745176","40.22","11.04","313.6","426.2","0","0","15.95","247.9","11.64","9.99","8.79","7.825","1.977"
"2018-05-02 18:27:00","265395","0","21.11","20.99","0.2743212","38.93","10.68","313.7","425.5","0","0","15.95","251.4","11.4","10","8.97","7.8","2.517"
"2018-05-02 18:28:00","265396","0","21.06","20.93","0.2733712","37.77","10.32","314.2","425.2","0","0","12.2","249.6","9.45","8.11","7.237","6.262","1.316"
"2018-05-02 18:29:00","265397","0","21.05","20.92","0.2761812","35.87","9.91","314.8","424.8","0","0","12.95","252.2","10.09","8.52","7.462","6.587","1.473"
"2018-05-02 18:30:00","265398","0","21.05","20.93","0.2808534","34.39","9.66","315.3","424.4","0","0","12.2","249.9","8.21","7.087","6.275","5.55","1.117"
"2018-05-02 18:31:00","265399","0","21.06","20.94","0.2814654","33.03","9.3","315.7","424.3","0","0","11.45","244.9","8.44","7.212","6.487","5.575","1.409"
"2018-05-02 18:32:00","265400","0","21.03","20.92","0.2864127","31.4","8.99","315.7","423.7","0","0","12.95","243","9.66","8.16","7.212","6.362","1.597"
"2018-05-02 18:33:00","265401","0","21.03","20.92","0.287576","30.65","8.82","315.5","423.1","0","0","15.2","244.8","10.24","8.52","7.575","6.625","2.142"
"2018-05-02 18:34:00","265402","0","21.02","20.91","0.2780023","30.37","8.44","315.2","422.6","0","0","11.45","246.5","8.71","7.687","6.825","5.912","1.379"
"2018-05-02 18:35:00","265403","0","21.01","20.91","0.2802368","29.72","8.33","315.1","422.4","0","0","13.7","246.9","9.94","8.05","7.225","6.15","1.819"
"2018-05-02 18:36:00","265404","0","21.01","20.9","0.2846895","29.25","8.33","315.1","422","0","0","13.7","245.2","7.762","6.662","5.987","5.175","1.781"
"2018-05-02 18:37:00","265405","0","21.01","20.9","0.2898067","28.73","8.33","315.2","421.8","0","0","10.7","249","7.575","6.45","5.787","5.112","1.367"
"2018-05-02 18:38:00","265406","0","20.99","20.89","0.2906977","28.64","8.33","315.4","421.5","0","0","11.45","254.7","8.96","7.575","6.687","5.787","1.65"
"2018-05-02 18:39:00","265407","0","20.98","20.88","0.2900294","28.71","8.33","315.4","421.3","0","0","9.95","242.5","6.587","5.637","5.162","4.537","1.214"
"2018-05-02 18:40:00","265408","0","20.96","20.87","0.2877626","28.94","8.33","315.6","421.1","0","0","12.2","248.3","8.55","7.412","6.487","5.787","1.356"
"2018-05-02 18:41:00","265409","0","20.96","20.86","0.2852882","29.19","8.33","315.6","420.8","0","0","13.7","248","9.41","8.08","7.187","6.375","1.205"
"2018-05-02 18:42:00","265410","0","20.96","20.86","0.2879841","28.92","8.33","315.3","420.6","0","0","12.2","248.3","9.31","7.85","7.037","6.187","1.72"
"2018-05-02 18:43:00","265411","0","20.98","20.89","0.2906977","28.64","8.33","314.8","420.3","6","4","12.2","244.2","9.36","8.17","7.287","6.462","1.71"
"2018-05-02 18:44:00","265412","0","20.97","20.88","0.2890269","28.81","8.33","314.4","420","0","0","12.95","240.2","9.1","7.637","6.912","6.112","1.533"
"2018-05-02 18:45:00","265413","0","20.95","20.87","0.2924758","28.42","8.31","314","419.8","0","0","12.2","245.5","8.91","7.575","6.75","5.875","1.76"
"2018-05-02 18:46:00","265414","0","20.9","20.81","0.2871904","26.87","7.716","312.9","419.2","0","0","12.95","247.8","10.12","8.5","7.637","6.6","1.284"
"2018-05-02 18:47:00","265415","0","20.73","20.63","0.2863838","24.95","7.144","312","418.5","0","0","13.7","249.2","10.54","9.25","8.27","7.325","1.637"
"2018-05-02 18:48:00","265416","0","20.59","20.49","0.2765054","23.11","6.39","311.2","417.8","0","0","13.7","251.6","10.15","8.45","7.625","6.75","1.721"
"2018-05-02 18:49:00","265417","0","20.48","20.38","0.2794671","22.03","6.156","310.8","417.2","0","0","11.45","256.6","8.62","7.275","6.6","5.675","1.701"
"2018-05-02 18:50:00","265418","0","20.4","20.31","0.2723641","21.34","5.812","310.7","416.7","0","0","12.2","257.9","8.36","7.162","6.6","5.762","1.791"
"2018-05-02 18:51:00","265419","0","20.35","20.26","0.27592","20.81","5.74","311","416.4","0","0","10.7","254.8","7.662","6.675","5.862","5.15","1.201"
"2018-05-02 18:52:00","265420","0","20.33","20.24","0.2925648","20.5","5.995","311.3","416.3","0","0","7.7","240.5","5.662","4.65","4.112","3.55","0.865"
"2018-05-02 18:53:00","265421","0","20.27","20.19","0.3113035","20.28","6.312","311.6","416","0","0","9.95","241.9","6.95","5.712","5.225","4.487","1.862"
"2018-05-02 18:54:00","265422","0","20.21","20.12","0.298803","21.46","6.412","312.2","415.5","0","0","12.2","239.8","9.39","8.19","7.25","6.387","1.505"
"2018-05-02 18:55:00","265423","0","20.18","20.09","0.3058627","22.52","6.889","312.5","415.2","0","0","11.45","245.9","9.11","7.775","7.012","6.225","1.388"
"2018-05-02 18:56:00","265424","0","20.13","20.04","0.3032992","23.07","6.995","312.9","414.8","0","0","11.45","249.2","8.84","7.687","6.837","5.987","1.288"
"2018-05-02 18:57:00","265425","0","20.05","19.94","0.2972809","23.75","7.061","313","414.6","0","0","11.45","266.3","8.02","6.612","5.975","5.337","1.445"
"2018-05-02 18:58:00","265426","0","19.89","19.78","0.3008039","25.41","7.639","313.8","414.2","0","0","12.95","263.3","9.54","8","7.05","6.175","1.749"
"2018-05-02 18:59:00","265427","0","19.8","19.7","0.2925743","27.41","8.02","315.3","414.3","0","0","9.2","259.1","6.662","5.875","5.075","4.237","1.073"
"2018-05-02 19:00:00","265428","0","19.83","19.74","0.292875","29.3","8.58","317","414.4","0","0","11.45","247.1","7.887","6.85","6.162","5.312","1.558"
"2018-05-02 19:01:00","265429","0","19.92","19.82","0.2918639","30.85","9","318.8","414.6","0","0","11.45","252.9","8.47","7.362","6.512","5.625","1.558"
"2018-05-02 19:02:00","265430","0","19.92","19.83","0.2969858","31.31","9.3","320.2","414.6","1","1","11.45","255","7.95","6.837","6.012","5.237","1.368"
"2018-05-02 19:03:00","265431","0","19.88","19.78","0.2971021","31.26","9.29","321.9","414.5","0","0","11.45","259.8","8.74","7.35","6.525","5.75","1.359"
"2018-05-02 19:04:00","265432","0","19.83","19.72","0.2941089","30.62","9","324.2","414.6","0","0","11.45","266.2","9.3","7.662","6.937","6.012","1.465"
"2018-05-02 19:05:00","265433","0","19.75","19.64","0.3005335","30.31","9.11","326","414.5","0","0","12.95","277.8","9.1","7.425","6.737","5.85","1.5"
"2018-05-02 19:06:00","265434","0","19.67","19.55","0.3265961","34.01","11.15","327.4","414.3","0","0","12.95","274.9","9.35","7.5","6.837","6.025","1.48"
"2018-05-02 19:07:00","265435","0","19.6","19.47","0.3561656","40.74","14.51","327","414.2","0","0","12.2","276.9","9.5","7.887","6.987","6.037","1.191"
"2018-05-02 19:08:00","265436","0","19.54","19.41","0.3510919","36.86","12.99","324.5","413.9","0","0","11.45","277.1","8.71","7.462","6.762","5.975","1.522"
"2018-05-02 19:09:00","265437","0","19.5","19.38","0.3688322","33.29","12.41","320.4","413.1","0","0","10.7","274.4","7.862","6.562","5.9","5.325","1.082"
