"TOA5","JER_Site3","CR1000","55060","CR1000.Std.25","CPU:JER_Site3_program_20170406.cr1","32691","Table1","","","","","","","","","","",""
"TIMESTAMP","RECORD","Rain_mm_Tot","T107_2M_Avg","T107_5M_Avg","Albedo_Avg","CM3Up_Avg","CM3Dn_Avg","CG3UpCo_Avg","CG3DnCo_Avg","Sensit_Tot","SenSec","WS_ms_4.8m_Max","WindDir_D1_WVT","WS_ms_4.8m_Avg","WS_ms_2.4m_Avg","WS_ms_1.4m_Avg","WS_ms_0.7m_Avg","WS_ms_2.4m_Std"
"TS","RN","mm","Deg C","Deg C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Counts/Hz","","meters/second","meters/second","meters/second","meters/second","meters/second","meters/second","meters/second"
NA,"","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Smp","Max","WVc","Avg","Avg","Avg","Avg","Std"
"2018-04-17 17:09:00","541791","0","27.11","26.85","0.4452365","483.6","215.3","300.3","479.6","0","0","14.45","231.7","10.77","9.55","8.61","8.54","1.433"
"2018-04-17 17:10:00","541792","0","26.98","26.73","0.4466987","481.7","215.2","298.8","477.7","0","0","14.45","236.6","11.69","10.65","9.6","9.49","1.239"
"2018-04-17 17:11:00","541793","0","26.88","26.63","0.4464841","480","214.3","299.7","478.3","0","0","12.95","239.6","10.29","9.3","8.14","8.1","1.359"
"2018-04-17 17:12:00","541794","0","26.92","26.66","0.4483127","478.4","214.5","298.7","477.1","0","0","16.7","237.5","12.15","10.91","9.79","9.61","1.482"
"2018-04-17 17:13:00","541795","0","26.8","26.56","0.4490131","472.2","212","298.1","476","0","0","15.95","232.6","11.35","10.21","9.3","9.22","1.805"
"2018-04-17 17:14:00","541796","0","26.72","26.5","0.450206","466.7","210.1","297.7","475.3","0","0","13.7","226.8","11.32","10.35","9.42","9.36","1.228"
"2018-04-17 17:15:00","541797","0","26.57","26.32","0.4507143","463.5","208.9","298.1","474.7","0","0","13.7","229.2","11.11","10.16","9.14","9.05","1.233"
"2018-04-17 17:16:00","541798","0","26.69","26.45","0.4517093","459.6","207.6","299.4","475.7","0","0","12.95","233.8","9.39","8.66","7.875","7.662","1.278"
"2018-04-17 17:17:00","541799","0","27.06","26.84","0.4536663","454.8","206.3","300","476.4","0","0","12.95","236.6","9.99","8.71","7.812","7.675","1.216"
"2018-04-17 17:18:00","541800","0","27.09","26.84","0.4548873","454","206.5","300.2","476.1","0","0","12.2","236.8","9.8","8.71","7.85","7.862","1.223"
"2018-04-17 17:19:00","541801","0","27.24","27.01","0.4565157","448.6","204.8","300","476","0","0","15.95","238.4","10.59","9.76","8.87","8.7","1.498"
"2018-04-17 17:20:00","541802","0","27.22","27.01","0.4578462","442.3","202.5","299.4","475.1","0","0","15.95","246.2","11.82","10.71","9.8","9.61","1.406"
"2018-04-17 17:21:00","541803","0","27.21","26.96","0.458993","440.5","202.2","298.4","474.2","0","0","15.95","252","11.87","10.51","9.34","9.12","1.553"
"2018-04-17 17:22:00","541804","0","26.97","26.72","0.4595418","440.2","202.3","297.8","473.5","0","0","13.7","243.1","10.7","9.51","8.51","8.34","1.551"
"2018-04-17 17:23:00","541805","0","26.83","26.58","0.4607511","441.2","203.3","297.5","472.7","0","0","15.95","240.5","11.85","10.7","9.84","9.75","1.857"
"2018-04-17 17:24:00","541806","0","26.72","26.5","0.4610811","437.9","201.9","297.4","471.8","0","0","15.2","234.6","10.91","9.9","9.02","8.94","1.831"
"2018-04-17 17:25:00","541807","0","26.76","26.54","0.4626236","435.7","201.5","297.2","471.4","0","0","13.7","229.3","11.05","9.85","8.91","8.75","1.503"
"2018-04-17 17:26:00","541808","0","27.04","26.85","0.4642413","430.6","199.9","297.8","471.6","0","0","15.95","236.6","11.23","10.31","9.2","8.94","1.996"
"2018-04-17 17:27:00","541809","0","26.93","26.72","0.4664368","423.8","197.7","296.1","470.3","0","0","15.2","244.9","12.4","11.17","10.11","9.94","1.487"
"2018-04-17 17:28:00","541810","0","26.76","26.53","0.4668164","419.1","195.6","296.2","469.8","0","0","14.45","244.4","11.12","9.82","8.76","8.65","1.195"
"2018-04-17 17:29:00","541811","0","26.82","26.6","0.4682465","412.6","193.2","295.7","469.3","0","0","16.7","242.1","12.48","10.99","9.81","9.71","1.743"
"2018-04-17 17:30:00","541812","0","26.71","26.5","0.469251","408.3","191.6","295.2","468.2","0","0","15.95","241.5","11.67","10.48","9.44","9.39","1.545"
"2018-04-17 17:31:00","541813","0","26.66","26.46","0.4707988","404","190.2","295","467.4","0","0","17.45","239.1","12.23","11.25","10.27","10.21","1.499"
"2018-04-17 17:32:00","541814","0","26.57","26.4","0.4716963","401.4","189.3","295.3","467.3","0","0","13.7","244.7","11.15","10.14","9.22","9","1.245"
"2018-04-17 17:33:00","541815","0","26.5","26.31","0.4730111","399.8","189.1","295.7","467.2","0","0","14.45","244.3","10.81","9.51","8.59","8.35","1.803"
"2018-04-17 17:34:00","541816","0","26.62","26.42","0.4752251","397.8","189","295.6","466.5","0","0","17.45","236.8","12.94","11.57","10.41","10.24","2.004"
"2018-04-17 17:35:00","541817","0","26.58","26.4","0.4764672","393.1","187.3","295.3","465.6","0","0","15.95","238.2","12.59","11.51","10.51","10.45","2.087"
"2018-04-17 17:36:00","541818","0","26.51","26.34","0.4772889","388.6","185.5","295.5","465.1","0","0","16.7","240","12.11","11.14","10.11","10.05","1.69"
"2018-04-17 17:37:00","541819","0","26.6","26.44","0.4787477","384.4","184","295.3","465","0","0","15.95","237.9","11.11","10.14","9.14","9.1","1.606"
"2018-04-17 17:38:00","541820","0","26.58","26.4","0.4800477","380.1","182.5","295.3","464.9","0","0","15.2","234.7","10.64","9.26","8.4","8.35","1.398"
"2018-04-17 17:39:00","541821","0","26.57","26.39","0.4816755","374.1","180.2","295.4","464.5","0","0","15.2","227.2","10.7","9.9","8.95","8.86","1.455"
"2018-04-17 17:40:00","541822","0","26.51","26.32","0.4832164","372.2","179.9","295.1","464.1","0","0","13.7","228.9","10.74","9.57","8.69","8.54","1.406"
"2018-04-17 17:41:00","541823","0","26.38","26.18","0.4844004","369.8","179.1","295","463.6","0","0","11.45","235.4","9.41","8.54","7.8","7.875","1.053"
"2018-04-17 17:42:00","541824","0","26.37","26.19","0.4854442","366.5","177.9","295.7","464","0","0","11.45","237.2","8.74","8.16","7.337","7.35","1.278"
"2018-04-17 17:43:00","541825","0","26.42","26.25","0.4874574","363.3","177.1","295.7","463.8","0","0","11.45","232.9","9.17","8.55","7.587","7.487","1.174"
"2018-04-17 17:44:00","541826","0","26.5","26.34","0.4886516","357.7","174.8","296.1","463.9","0","0","11.45","243.7","8.66","7.85","7.062","7.062","1.023"
"2018-04-17 17:45:00","541827","0","26.61","26.44","0.4908318","353.5","173.5","296.1","463.9","0","0","11.45","235.1","8.69","7.962","7.262","7.212","1.422"
"2018-04-17 17:46:00","541828","0","26.5","26.33","0.4921375","349.3","171.9","295.9","463.2","0","0","10.7","236.2","8.77","8.06","7.312","7.087","1.213"
"2018-04-17 17:47:00","541829","0","26.62","26.47","0.4930091","345.4","170.3","297.1","463.6","0","0","9.95","228.8","7.675","6.925","6.262","6.112","1.162"
"2018-04-17 17:48:00","541830","0","26.78","26.62","0.4953507","342.3","169.6","297.4","463.3","0","0","12.2","233","9.26","8.22","7.35","7.125","1.371"
"2018-04-17 17:49:00","541831","0","26.74","26.57","0.4975767","337.2","167.8","297.1","462","0","0","18.2","233.4","12.3","10.85","9.8","9.67","2.339"
"2018-04-17 17:50:00","541832","0","26.67","26.51","0.4979976","333.1","165.9","297","461.3","0","0","16.7","229.7","11.27","10.36","9.51","9.44","1.338"
"2018-04-17 17:51:00","541833","0","26.46","26.32","0.4991313","329.9","164.7","296.1","459.9","0","0","12.95","230.7","10.66","9.9","9.01","8.87","1.111"
"2018-04-17 17:52:00","541834","0","26.37","26.23","0.5005594","328.9","164.7","296.2","459.6","0","0","15.2","232.4","11.16","10.05","9.05","8.89","1.611"
"2018-04-17 17:53:00","541835","0","26.27","26.13","0.5017431","325.8","163.5","296.3","459.2","0","0","12.95","233.8","9.92","8.91","8.21","8.16","1.437"
"2018-04-17 17:54:00","541836","0","26.33","26.18","0.5036418","319.4","160.9","296.1","458.7","0","0","12.95","236","11.05","9.94","8.95","8.75","1.02"
"2018-04-17 17:55:00","541837","0","26.31","26.15","0.5053291","313.5","158.4","296.2","458.6","0","0","12.95","239.7","9.94","8.96","8.08","7.875","1.266"
"2018-04-17 17:56:00","541838","0","26.33","26.18","0.5074697","311.4","158","296.3","458.5","0","0","11.45","237.9","8.89","7.925","7.1","7.075","1.204"
"2018-04-17 17:57:00","541839","0","26.42","26.28","0.5095885","309.4","157.7","296.1","458.2","0","0","12.95","231.7","9","8.1","7.375","7.312","1.158"
"2018-04-17 17:58:00","541840","0","26.43","26.28","0.5110344","305.2","156","296.6","458.3","0","0","10.7","230.6","7.8","7.112","6.45","6.362","1.171"
"2018-04-17 17:59:00","541841","0","26.5","26.37","0.5130427","300.8","154.3","297","458.1","0","0","10.7","236.6","7.7","7.1","6.55","6.537","1.492"
"2018-04-17 18:00:00","541842","0","26.65","26.51","0.5160831","299.2","154.4","296.6","458","0","0","13.7","241.9","9.25","8.3","7.375","7.125","2.299"
"2018-04-17 18:01:00","541843","0","26.46","26.31","0.5173529","296","153.1","296","456.7","0","0","15.2","249.4","11.1","9.74","8.72","8.55","1.507"
"2018-04-17 18:02:00","541844","0","26.45","26.31","0.518592","291.7","151.3","295.9","456.2","0","0","12.2","253.5","10.06","8.77","7.925","7.775","1"
"2018-04-17 18:03:00","541845","0","26.31","26.16","0.5206786","287.6","149.7","294.8","454.9","0","0","14.45","245.3","12.14","10.77","9.69","9.42","1.199"
"2018-04-17 18:04:00","541846","0","26.14","25.99","0.5215849","282.6","147.4","294.6","454.3","0","0","12.95","244.6","10.4","9.2","8.39","8.29","0.997"
"2018-04-17 18:05:00","541847","0","26.2","26.08","0.523363","279.2","146.1","295.1","454.2","0","0","12.95","252.2","9.95","8.92","7.975","7.95","1.525"
"2018-04-17 18:06:00","541848","0","26.24","26.12","0.5260783","275.4","144.9","294.9","454","0","0","11.45","247.4","9.25","8.05","7.262","7.237","1.091"
"2018-04-17 18:07:00","541849","0","26.28","26.17","0.5285117","271.2","143.4","294.9","453.3","0","0","15.2","244.5","10.85","9.79","8.72","8.62","1.45"
"2018-04-17 18:08:00","541850","0","26.21","26.09","0.530576","267.1","141.7","294.5","452.6","0","0","14.45","245.8","11.04","9.56","8.69","8.5","1.528"
"2018-04-17 18:09:00","541851","0","26.19","26.07","0.5321909","263.2","140.1","294.9","452.4","0","0","12.2","241.3","9.1","8.44","7.487","7.437","1.108"
"2018-04-17 18:10:00","541852","0","26.24","26.14","0.5352929","258.9","138.6","294.4","452","0","0","13.7","245.2","10.75","9.54","8.46","8.49","1.251"
"2018-04-17 18:11:00","541853","0","26.24","26.14","0.5373024","256.1","137.6","294.1","451.3","0","0","13.7","239.6","11.07","9.85","8.94","8.85","1.379"
"2018-04-17 18:12:00","541854","0","26.17","26.06","0.5399561","252.7","136.4","293.7","450.7","0","0","15.2","246.2","11.42","10.41","9.44","9.41","1.475"
"2018-04-17 18:13:00","541855","0","26.04","25.92","0.5410823","248.5","134.4","293.6","450","0","0","12.95","249.1","10.06","8.79","7.975","7.812","1.477"
"2018-04-17 18:14:00","541856","0","26.08","25.97","0.5435118","243.1","132.1","294.1","450.1","0","0","12.2","242.5","8.57","7.675","6.812","6.662","1.306"
"2018-04-17 18:15:00","541857","0","26.01","25.9","0.5470068","239.8","131.2","293.8","449.1","0","0","13.7","242","10.96","9.9","8.99","8.77","1.422"
"2018-04-17 18:16:00","541858","0","25.91","25.81","0.5485577","238.1","130.6","294.1","448.5","0","0","14.45","248.5","10.04","8.94","8.09","8.01","2.143"
"2018-04-17 18:17:00","541859","0","26.06","25.96","0.5519297","236.4","130.5","294.5","448.9","0","0","13.7","248.4","10.04","8.7","7.95","7.9","1.571"
"2018-04-17 18:18:00","541860","0","26.09","26","0.5558838","235.5","130.9","294","448.3","0","0","12.95","239.3","9.74","8.77","7.925","7.812","1.365"
"2018-04-17 18:19:00","541861","0","26.01","25.93","0.5589418","233.7","130.6","293.4","447.5","0","0","15.95","234.6","11.96","10.66","9.51","9.42","1.617"
"2018-04-17 18:20:00","541862","0","25.94","25.84","0.5619163","231.2","129.9","293.1","447","0","0","16.7","239.3","11.95","10.56","9.36","9.24","1.478"
"2018-04-17 18:21:00","541863","0","25.88","25.78","0.5644764","227.6","128.4","292.6","446.6","0","0","13.7","239.2","11.15","9.94","8.75","8.56","1.426"
"2018-04-17 18:22:00","541864","0","25.83","25.73","0.5679933","223.1","126.7","291.7","445.7","0","0","19.7","243.2","13.46","12.25","10.94","10.73","1.795"
"2018-04-17 18:23:00","541865","0","25.79","25.7","0.5701669","218.1","124.4","291.3","445","0","0","16.7","246.6","12.36","10.82","9.77","9.81","1.598"
"2018-04-17 18:24:00","541866","0","25.8","25.72","0.5727848","213.6","122.4","291.7","444.7","0","0","14.45","246.8","11.3","10.32","9.46","9.25","1.522"
"2018-04-17 18:25:00","541867","0","25.83","25.76","0.5758114","209","120.3","291.9","444.4","0","0","15.2","249.3","11.79","10.2","9.11","8.95","1.641"
"2018-04-17 18:26:00","541868","0","25.82","25.74","0.5791129","205.3","118.9","292","443.8","0","0","17.45","246.8","13.35","11.99","10.82","10.65","1.727"
"2018-04-17 18:27:00","541869","0","25.79","25.72","0.5804445","201.5","117","291.9","443.4","0","0","15.95","250.2","12.17","10.9","9.85","9.71","1.687"
"2018-04-17 18:28:00","541870","0","25.77","25.7","0.5846907","197.4","115.4","292.1","443.1","0","0","13.7","255.9","10.31","9.05","8.15","8.14","1.238"
